gtin14,jan3,jan4,jan13
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
20400000000000,038,0389,0389000000000
