gtin14,jan3,jan4,jan13keta,indicator
04022495021106,402,4022,4022495021106,i0
04026704042852,402,4026,4026704042852,i0
04026704100071,402,4026,4026704100071,i0
04026704204304,402,4026,4026704204304,i0
04026704200597,402,4026,4026704200597,i0
04026704200603,402,4026,4026704200603,i0
04026704600946,402,4026,4026704600946,i0
04026704600960,402,4026,4026704600960,i0
04026704600977,402,4026,4026704600977,i0
04026704600984,402,4026,4026704600984,i0
04026704603633,402,4026,4026704603633,i0
04026704603640,402,4026,4026704603640,i0
04026704429431,402,4026,4026704429431,i0
04026704429448,402,4026,4026704429448,i0
04026704429813,402,4026,4026704429813,i0
04026704429820,402,4026,4026704429820,i0
04026704622399,402,4026,4026704622399,i0
04026704735297,402,4026,4026704735297,i0
04026704735303,402,4026,4026704735303,i0
04026704600731,402,4026,4026704600731,i0
04026704418190,402,4026,4026704418190,i0
04026704600762,402,4026,4026704600762,i0
04026704552078,402,4026,4026704552078,i0
04026704601592,402,4026,4026704601592,i0
04026704601608,402,4026,4026704601608,i0
04026704601615,402,4026,4026704601615,i0
04026704601622,402,4026,4026704601622,i0
04026704601646,402,4026,4026704601646,i0
04026704601653,402,4026,4026704601653,i0
04026704601660,402,4026,4026704601660,i0
04026704601677,402,4026,4026704601677,i0
04026704601684,402,4026,4026704601684,i0
04026704601691,402,4026,4026704601691,i0
04026704410200,402,4026,4026704410200,i0
04026704410217,402,4026,4026704410217,i0
04026704410224,402,4026,4026704410224,i0
04026704410231,402,4026,4026704410231,i0
04026704410248,402,4026,4026704410248,i0
04026704410262,402,4026,4026704410262,i0
04026704410286,402,4026,4026704410286,i0
04026704410477,402,4026,4026704410477,i0
04026704418091,402,4026,4026704418091,i0
04026704418107,402,4026,4026704418107,i0
04026704418114,402,4026,4026704418114,i0
04026704418121,402,4026,4026704418121,i0
04026704418138,402,4026,4026704418138,i0
04026704418145,402,4026,4026704418145,i0
04026704418152,402,4026,4026704418152,i0
04026704418169,402,4026,4026704418169,i0
04026704440535,402,4026,4026704440535,i0
04026704600885,402,4026,4026704600885,i0
04026704601127,402,4026,4026704601127,i0
04026704601134,402,4026,4026704601134,i0
04026704601141,402,4026,4026704601141,i0
04026704410279,402,4026,4026704410279,i0
04026704410293,402,4026,4026704410293,i0
04026704553129,402,4026,4026704553129,i0
04026704429387,402,4026,4026704429387,i0
04026704429417,402,4026,4026704429417,i0
04026704429462,402,4026,4026704429462,i0
04026704429479,402,4026,4026704429479,i0
04026704429493,402,4026,4026704429493,i0
04026704429516,402,4026,4026704429516,i0
04026704429547,402,4026,4026704429547,i0
04026704429554,402,4026,4026704429554,i0
04026704429561,402,4026,4026704429561,i0
04026704559916,402,4026,4026704559916,i0
04026704599004,402,4026,4026704599004,i0
04026704599028,402,4026,4026704599028,i0
04026704599035,402,4026,4026704599035,i0
04026704599042,402,4026,4026704599042,i0
04026704599066,402,4026,4026704599066,i0
04026704599462,402,4026,4026704599462,i0
04026704599479,402,4026,4026704599479,i0
04026704600144,402,4026,4026704600144,i0
04026704600991,402,4026,4026704600991,i0
04026704601004,402,4026,4026704601004,i0
04026704601011,402,4026,4026704601011,i0
04026704601028,402,4026,4026704601028,i0
04026704601035,402,4026,4026704601035,i0
04026704601042,402,4026,4026704601042,i0
04026704601066,402,4026,4026704601066,i0
04026704601073,402,4026,4026704601073,i0
04026704601165,402,4026,4026704601165,i0
04026704601172,402,4026,4026704601172,i0
04026704601189,402,4026,4026704601189,i0
04026704603664,402,4026,4026704603664,i0
04026704603671,402,4026,4026704603671,i0
04026704603688,402,4026,4026704603688,i0
04026704600915,402,4026,4026704600915,i0
04026704600922,402,4026,4026704600922,i0
04026704600939,402,4026,4026704600939,i0
04026704599011,402,4026,4026704599011,i0
04026704599059,402,4026,4026704599059,i0
04026704599509,402,4026,4026704599509,i0
04026704599615,402,4026,4026704599615,i0
04026704599622,402,4026,4026704599622,i0
04026704599639,402,4026,4026704599639,i0
04026704599646,402,4026,4026704599646,i0
04026704429394,402,4026,4026704429394,i0
04026704429400,402,4026,4026704429400,i0
04026704429424,402,4026,4026704429424,i0
04026704429509,402,4026,4026704429509,i0
04026704429523,402,4026,4026704429523,i0
04026704429837,402,4026,4026704429837,i0
04026704429851,402,4026,4026704429851,i0
04026704429844,402,4026,4026704429844,i0
04026704622511,402,4026,4026704622511,i0
04026704622573,402,4026,4026704622573,i0
04026704622542,402,4026,4026704622542,i0
04026704612789,402,4026,4026704612789,i0
04026704600120,402,4026,4026704600120,i0
04026704429530,402,4026,4026704429530,i0
04026704559824,402,4026,4026704559824,i0
04026704559831,402,4026,4026704559831,i0
04026704559923,402,4026,4026704559923,i0
04026704599073,402,4026,4026704599073,i0
04026704599486,402,4026,4026704599486,i0
04026704599493,402,4026,4026704599493,i0
04026704599516,402,4026,4026704599516,i0
04026704599677,402,4026,4026704599677,i0
04026704600106,402,4026,4026704600106,i0
04026704600113,402,4026,4026704600113,i0
04026704600137,402,4026,4026704600137,i0
04022495250674,402,4022,4022495250674,i0
04022495250728,402,4022,4022495250728,i0
04022495250773,402,4022,4022495250773,i0
04022495250827,402,4022,4022495250827,i0
04022495250872,402,4022,4022495250872,i0
04022495250926,402,4022,4022495250926,i0
04022495250971,402,4022,4022495250971,i0
04022495251022,402,4022,4022495251022,i0
04022495251374,402,4022,4022495251374,i0
04022495251213,402,4022,4022495251213,i0
04022495251169,402,4022,4022495251169,i0
04022495251114,402,4022,4022495251114,i0
04022495251060,402,4022,4022495251060,i0
04022495181411,402,4022,4022495181411,i0
04022495251411,402,4022,4022495251411,i0
04022495251312,402,4022,4022495251312,i0
04022495251268,402,4022,4022495251268,i0
04022495181664,402,4022,4022495181664,i0
04022495188335,402,4022,4022495188335,i0
04022495251879,402,4022,4022495251879,i0
04022495252081,402,4022,4022495252081,i0
04026704428717,402,4026,4026704428717,i0
04026704428724,402,4026,4026704428724,i0
04026704629589,402,4026,4026704629589,i0
04027478029629,402,4027,4027478029629,i0
04022495769930,402,4022,4022495769930,i0
04022495825377,402,4022,4022495825377,i0
04022495276650,402,4022,4022495276650,i0
04022495238337,402,4022,4022495238337,i0
04022495004376,402,4022,4022495004376,i0
04022495015976,402,4022,4022495015976,i0
04022495044525,402,4022,4022495044525,i0
04022495072375,402,4022,4022495072375,i0
04022495074027,402,4022,4022495074027,i0
04022495077677,402,4022,4022495077677,i0
04022495080073,402,4022,4022495080073,i0
04022495119629,402,4022,4022495119629,i0
04022495133724,402,4022,4022495133724,i0
04022495014603,402,4022,4022495014603,i0
04022495054753,402,4022,4022495054753,i0
04022495054807,402,4022,4022495054807,i0
04022495871237,402,4022,4022495871237,i0
04022495002075,402,4022,4022495002075,i0
04022495266866,402,4022,4022495266866,i0
04022495086006,402,4022,4022495086006,i0
04022495144607,402,4022,4022495144607,i0
04022495192868,402,4022,4022495192868,i0
04022495086716,402,4022,4022495086716,i0
04022495085955,402,4022,4022495085955,i0
04022495086075,402,4022,4022495086075,i0
04026704559756,402,4026,4026704559756,i0
04026704559770,402,4026,4026704559770,i0
04026704559787,402,4026,4026704559787,i0
04026704559763,402,4026,4026704559763,i0
04026704559794,402,4026,4026704559794,i0
04026704559954,402,4026,4026704559954,i0
04026704559961,402,4026,4026704559961,i0
04026704505050,402,4026,4026704505050,i0
04026704505081,402,4026,4026704505081,i0
04026704505111,402,4026,4026704505111,i0
04026704418718,402,4026,4026704418718,i0
04026704505043,402,4026,4026704505043,i0
04026704418862,402,4026,4026704418862,i0
04026704505166,402,4026,4026704505166,i0
04026704559947,402,4026,4026704559947,i0
04026704418732,402,4026,4026704418732,i0
04026704505074,402,4026,4026704505074,i0
04026704505135,402,4026,4026704505135,i0
04026704429868,402,4026,4026704429868,i0
04026704429875,402,4026,4026704429875,i0
04026704429882,402,4026,4026704429882,i0
04026704505104,402,4026,4026704505104,i0
04026704505159,402,4026,4026704505159,i0
04022495115089,402,4022,4022495115089,i0
04022495214362,402,4022,4022495214362,i0
04022495101150,402,4022,4022495101150,i0
04022495101204,402,4022,4022495101204,i0
04022495101259,402,4022,4022495101259,i0
04022495101303,402,4022,4022495101303,i0
04022495112354,402,4022,4022495112354,i0
04022495025708,402,4022,4022495025708,i0
04022495139900,402,4022,4022495139900,i0
04022495267160,402,4022,4022495267160,i0
04022495267214,402,4022,4022495267214,i0
04022495267269,402,4022,4022495267269,i0
04022495267313,402,4022,4022495267313,i0
04022495267368,402,4022,4022495267368,i0
04022495267412,402,4022,4022495267412,i0
04022495267467,402,4022,4022495267467,i0
04022495267511,402,4022,4022495267511,i0
04022495267566,402,4022,4022495267566,i0
04022495267610,402,4022,4022495267610,i0
04022495267665,402,4022,4022495267665,i0
04022495267764,402,4022,4022495267764,i0
04022495267818,402,4022,4022495267818,i0
04022495267863,402,4022,4022495267863,i0
04022495267917,402,4022,4022495267917,i0
04022495267962,402,4022,4022495267962,i0
04022495268013,402,4022,4022495268013,i0
04022495268068,402,4022,4022495268068,i0
04022495268112,402,4022,4022495268112,i0
04022495268167,402,4022,4022495268167,i0
04022495268211,402,4022,4022495268211,i0
04022495268266,402,4022,4022495268266,i0
04022495284259,402,4022,4022495284259,i0
04022495284655,402,4022,4022495284655,i0
04022495284679,402,4022,4022495284679,i0
04022495284716,402,4022,4022495284716,i0
04022495284778,402,4022,4022495284778,i0
04022495284792,402,4022,4022495284792,i0
04022495284815,402,4022,4022495284815,i0
04022495286994,402,4022,4022495286994,i0
04022495139801,402,4022,4022495139801,i0
04022495139856,402,4022,4022495139856,i0
04022495139955,402,4022,4022495139955,i0
04022495140005,402,4022,4022495140005,i0
04022495140050,402,4022,4022495140050,i0
04022495191113,402,4022,4022495191113,i0
04022495191168,402,4022,4022495191168,i0
04022495191311,402,4022,4022495191311,i0
04022495191465,402,4022,4022495191465,i0
04022495191762,402,4022,4022495191762,i0
04022495286604,402,4022,4022495286604,i0
04022495286628,402,4022,4022495286628,i0
04022495286635,402,4022,4022495286635,i0
04022495291882,402,4022,4022495291882,i0
04022495291905,402,4022,4022495291905,i0
04022495817341,402,4022,4022495817341,i0
04022495769831,402,4022,4022495769831,i0
04022495769824,402,4022,4022495769824,i0
04022495054616,402,4022,4022495054616,i0
04022495054661,402,4022,4022495054661,i0
04022495057358,402,4022,4022495057358,i0
04022495770387,402,4022,4022495770387,i0
04022495861252,402,4022,4022495861252,i0
04022495055408,402,4022,4022495055408,i0
04022495769756,402,4022,4022495769756,i0
04022495054708,402,4022,4022495054708,i0
04022495769794,402,4022,4022495769794,i0
04022495769718,402,4022,4022495769718,i0
04022495109224,402,4022,4022495109224,i0
04022495212931,402,4022,4022495212931,i0
04022495769763,402,4022,4022495769763,i0
04022495769770,402,4022,4022495769770,i0
04022495769886,402,4022,4022495769886,i0
04022495769893,402,4022,4022495769893,i0
04022495187611,402,4022,4022495187611,i0
04022495010308,402,4022,4022495010308,i0
04022495010339,402,4022,4022495010339,i0
04022495010360,402,4022,4022495010360,i0
04022495010391,402,4022,4022495010391,i0
04022495010421,402,4022,4022495010421,i0
04022495010452,402,4022,4022495010452,i0
04022495010636,402,4022,4022495010636,i0
04022495010667,402,4022,4022495010667,i0
04022495010698,402,4022,4022495010698,i0
04022495010728,402,4022,4022495010728,i0
04022495010759,402,4022,4022495010759,i0
04022495010780,402,4022,4022495010780,i0
04022495010810,402,4022,4022495010810,i0
04022495010841,402,4022,4022495010841,i0
04022495010872,402,4022,4022495010872,i0
04022495010964,402,4022,4022495010964,i0
04022495011169,402,4022,4022495011169,i0
04022495011190,402,4022,4022495011190,i0
04022495011282,402,4022,4022495011282,i0
04022495011305,402,4022,4022495011305,i0
04022495014757,402,4022,4022495014757,i0
04022495283078,402,4022,4022495283078,i0
04022495860163,402,4022,4022495860163,i0
04022495860170,402,4022,4022495860170,i0
04022495267061,402,4022,4022495267061,i0
04022495267115,402,4022,4022495267115,i0
04026704594382,402,4026,4026704594382,i0
04026704594849,402,4026,4026704594849,i0
04026704396115,402,4026,4026704396115,i0
04026704594320,402,4026,4026704594320,i0
04026704594658,402,4026,4026704594658,i0
04026704595105,402,4026,4026704595105,i0
04026704595112,402,4026,4026704595112,i0
04026704396191,402,4026,4026704396191,i0
04026704594313,402,4026,4026704594313,i0
04026704594719,402,4026,4026704594719,i0
04026704594726,402,4026,4026704594726,i0
04026704594733,402,4026,4026704594733,i0
04026704594962,402,4026,4026704594962,i0
04026704594986,402,4026,4026704594986,i0
04026704595020,402,4026,4026704595020,i0
04026704595129,402,4026,4026704595129,i0
04026704595143,402,4026,4026704595143,i0
04026704595495,402,4026,4026704595495,i0
04026704387625,402,4026,4026704387625,i0
04026704390687,402,4026,4026704390687,i0
04022495061058,402,4022,4022495061058,i0
04022495098856,402,4022,4022495098856,i0
04026704388219,402,4026,4026704388219,i0
04026704388462,402,4026,4026704388462,i0
04026704388981,402,4026,4026704388981,i0
04026704389209,402,4026,4026704389209,i0
04026704399208,402,4026,4026704399208,i0
04026704347940,402,4026,4026704347940,i0
04026704348008,402,4026,4026704348008,i0
04026704348077,402,4026,4026704348077,i0
04026704387540,402,4026,4026704387540,i0
04026704387557,402,4026,4026704387557,i0
04026704594214,402,4026,4026704594214,i0
04026704594221,402,4026,4026704594221,i0
04026704594238,402,4026,4026704594238,i0
04026704387588,402,4026,4026704387588,i0
04026704594344,402,4026,4026704594344,i0
04026704594351,402,4026,4026704594351,i0
04026704387564,402,4026,4026704387564,i0
04026704594276,402,4026,4026704594276,i0
04026704594290,402,4026,4026704594290,i0
04026704580064,402,4026,4026704580064,i0
04026704594184,402,4026,4026704594184,i0
04026704594207,402,4026,4026704594207,i0
04026704594375,402,4026,4026704594375,i0
04026704594399,402,4026,4026704594399,i0
04026704594368,402,4026,4026704594368,i0
04026704594405,402,4026,4026704594405,i0
04026704387571,402,4026,4026704387571,i0
04026704594306,402,4026,4026704594306,i0
04026704387595,402,4026,4026704387595,i0
04026704387595,402,4026,4026704387595,i0
04026704387601,402,4026,4026704387601,i0
04026704594443,402,4026,4026704594443,i0
04026704594450,402,4026,4026704594450,i0
04026704595730,402,4026,4026704595730,i0
04026704608898,402,4026,4026704608898,i0
04026704608874,402,4026,4026704608874,i0
04026704595051,402,4026,4026704595051,i0
04026704016891,402,4026,4026704016891,i0
04026704016907,402,4026,4026704016907,i0
04026704016914,402,4026,4026704016914,i0
04026704016921,402,4026,4026704016921,i0
04026704016945,402,4026,4026704016945,i0
04026704016969,402,4026,4026704016969,i0
04022495209313,402,4022,4022495209313,i0
04026704597970,402,4026,4026704597970,i0
04026704387656,402,4026,4026704387656,i0
04026704594863,402,4026,4026704594863,i0
04026704398386,402,4026,4026704398386,i0
04026704598151,402,4026,4026704598151,i0
04026704598182,402,4026,4026704598182,i0
04026704598205,402,4026,4026704598205,i0
04026704598267,402,4026,4026704598267,i0
04026704595426,402,4026,4026704595426,i0
04026704595907,402,4026,4026704595907,i0
04026704595914,402,4026,4026704595914,i0
04026704595921,402,4026,4026704595921,i0
04026704399024,402,4026,4026704399024,i0
04026704391240,402,4026,4026704391240,i0
04026704570393,402,4026,4026704570393,i0
04026704570416,402,4026,4026704570416,i0
04026704570676,402,4026,4026704570676,i0
04026704570737,402,4026,4026704570737,i0
04026704570874,402,4026,4026704570874,i0
04026704570966,402,4026,4026704570966,i0
04026704387618,402,4026,4026704387618,i0
04026704580118,402,4026,4026704580118,i0
04026704596003,402,4026,4026704596003,i0
04026704325689,402,4026,4026704325689,i0
04026704388042,402,4026,4026704388042,i0
04026704388059,402,4026,4026704388059,i0
04026704388066,402,4026,4026704388066,i0
04026704388073,402,4026,4026704388073,i0
04026704388103,402,4026,4026704388103,i0
04026704388127,402,4026,4026704388127,i0
04026704388141,402,4026,4026704388141,i0
04026704388165,402,4026,4026704388165,i0
04026704388233,402,4026,4026704388233,i0
