gtin14,jan3,jan4,jan13keta,indicator
10816312023104,081,0816,0816312023107,i1
10816312024415,081,0816,0816312024418,i1
10817420004610,081,0817,0817420004613,i1
10817420005310,081,0817,0817420005313,i1
10816000011659,081,0816,0816000011652,i1
10816000011673,081,0816,0816000011676,i1
10816000011697,081,0816,0816000011690,i1
10816000011710,081,0816,0816000011713,i1
10816000011734,081,0816,0816000011737,i1
10816000011758,081,0816,0816000011751,i1
10816000012328,081,0816,0816000012321,i1
10816000012366,081,0816,0816000012369,i1
10816000012403,081,0816,0816000012406,i1
10816000012342,081,0816,0816000012345,i1
10816000012380,081,0816,0816000012383,i1
10816000012427,081,0816,0816000012420,i1
10816000012236,081,0816,0816000012239,i1
10816000012243,081,0816,0816000012246,i1
10816000012267,081,0816,0816000012260,i1
10816000012496,081,0816,0816000012499,i1
10816000012281,081,0816,0816000012284,i1
10816000012274,081,0816,0816000012277,i1
10810090010653,081,0810,0810090010656,i1
10810090011681,081,0810,0810090011684,i1
10810090011209,081,0810,0810090011202,i1
10810090010899,081,0810,0810090010892,i1
10810090010561,081,0810,0810090010564,i1
10810090010950,081,0810,0810090010953,i1
10810090010639,081,0810,0810090010632,i1
10810090010806,081,0810,0810090010809,i1
10810090010790,081,0810,0810090010793,i1
10810090012091,081,0810,0810090012094,i1
10810090011322,081,0810,0810090011325,i1
10810090011216,081,0810,0810090011219,i1
10810090011285,081,0810,0810090011288,i1
10810090011995,081,0810,0810090011998,i1
10810090010684,081,0810,0810090010687,i1
10810090012060,081,0810,0810090012063,i1
10810090011230,081,0810,0810090011233,i1
10810090011698,081,0810,0810090011691,i1
10810090011063,081,0810,0810090011066,i1
10810090011001,081,0810,0810090011004,i1
10811313012454,081,0811,0811313012457,i1
10811313012461,081,0811,0811313012464,i1
10810090011056,081,0810,0810090011059,i1
10810090012190,081,0810,0810090012193,i1
10810090013289,081,0810,0810090013282,i1
10810090012459,081,0810,0810090012452,i1
10810090013241,081,0810,0810090013244,i1
10811313012331,081,0811,0811313012334,i1
10811313012195,081,0811,0811313012198,i1
10811313012591,081,0811,0811313012594,i1
10811313012485,081,0811,0811313012488,i1
10811313012874,081,0811,0811313012877,i1
10811313012904,081,0811,0811313012907,i1
10811313012935,081,0811,0811313012938,i1
10811313012966,081,0811,0811313012969,i1
10811313012775,081,0811,0811313012778,i1
10811313012782,081,0811,0811313012785,i1
10811313012997,081,0811,0811313012990,i1
10811313012980,081,0811,0811313012983,i1
10811313012218,081,0811,0811313012211,i1
10811313012102,081,0811,0811313012105,i1
10811313012041,081,0811,0811313012044,i1
10811313012270,081,0811,0811313012273,i1
10811313012287,081,0811,0811313012280,i1
10811313012393,081,0811,0811313012396,i1
10811313012409,081,0811,0811313012402,i1
10811313012416,081,0811,0811313012419,i1
10811313012263,081,0811,0811313012266,i1
10811313015073,081,0811,0811313015076,i1
10811313012515,081,0811,0811313012518,i1
10811313012607,081,0811,0811313012600,i1
10811313012225,081,0811,0811313012228,i1
10811313015080,081,0811,0811313015083,i1
10811313014250,081,0811,0811313014253,i1
10811313013024,081,0811,0811313013027,i1
10811313014274,081,0811,0811313014277,i1
10811313012553,081,0811,0811313012556,i1
10811313012560,081,0811,0811313012563,i1
10811313012621,081,0811,0811313012624,i1
10811313012614,081,0811,0811313012617,i1
10811313012638,081,0811,0811313012631,i1
10811313012737,081,0811,0811313012730,i1
10811313012072,081,0811,0811313012075,i1
10811313012188,081,0811,0811313012181,i1
10811313012256,081,0811,0811313012259,i1
10811313012577,081,0811,0811313012570,i1
10811313012201,081,0811,0811313012204,i1
10811313012317,081,0811,0811313012310,i1
10811313012423,081,0811,0811313012426,i1
10811313012522,081,0811,0811313012525,i1
10811313013055,081,0811,0811313013058,i1
10811313013079,081,0811,0811313013072,i1
10811313012744,081,0811,0811313012747,i1
10811313013116,081,0811,0811313013119,i1
10811313012751,081,0811,0811313012754,i1
10811313013154,081,0811,0811313013157,i1
10816000011413,081,0816,0816000011416,i1
10816000011420,081,0816,0816000011423,i1
10816000011437,081,0816,0816000011430,i1
10816000012489,081,0816,0816000012482,i1
10816000011949,081,0816,0816000011942,i1
10816000011963,081,0816,0816000011966,i1
10816000011987,081,0816,0816000011980,i1
10817489021085,081,0817,0817489021088,i1
10817489021092,081,0817,0817489021095,i1
10817489027278,081,0817,0817489027271,i1
10817489026264,081,0817,0817489026267,i1
10811313012232,081,0811,0811313012235,i1
10811313012430,081,0811,0811313012433,i1
10816349011754,081,0816,0816349011757,i1
10816349011761,081,0816,0816349011764,i1
10816349011785,081,0816,0816349011788,i1
10816349011792,081,0816,0816349011795,i1
10816349011822,081,0816,0816349011825,i1
10816349011839,081,0816,0816349011832,i1
10816349011853,081,0816,0816349011856,i1
10812267000016,081,0812,0812267000019,i1
10812267000078,081,0812,0812267000071,i1
10812267000092,081,0812,0812267000095,i1
10812267000023,081,0812,0812267000026,i1
10812267000030,081,0812,0812267000033,i1
10810041650006,081,0810,0810041650009,i1
10810041650013,081,0810,0810041650016,i1
10810041650020,081,0810,0810041650023,i1
10810041650037,081,0810,0810041650030,i1
10810041650044,081,0810,0810041650047,i1
10810041650051,081,0810,0810041650054,i1
10816349012317,081,0816,0816349012310,i1
10816349012324,081,0816,0816349012327,i1
10816349012331,081,0816,0816349012334,i1
10810090013296,081,0810,0810090013299,i1
10810090013302,081,0810,0810090013305,i1
10810090013517,081,0810,0810090013510,i1
10810090013906,081,0810,0810090013909,i1
10817489027162,081,0817,0817489027165,i1
10817489025557,081,0817,0817489025550,i1
10817489025434,081,0817,0817489025437,i1
10817489022150,081,0817,0817489022153,i1
10817489027155,081,0817,0817489027158,i1
10817489022143,081,0817,0817489022146,i1
10817489022266,081,0817,0817489022269,i1
10817489022273,081,0817,0817489022276,i1
10817489025540,081,0817,0817489025543,i1
10817489025465,081,0817,0817489025468,i1
10817489025472,081,0817,0817489025475,i1
10817489023188,081,0817,0817489023181,i1
10817489026165,081,0817,0817489026168,i1
10817489021870,081,0817,0817489021873,i1
10817489025427,081,0817,0817489025420,i1
10817489023195,081,0817,0817489023198,i1
10817489023300,081,0817,0817489023303,i1
10817489026172,081,0817,0817489026175,i1
10817489026851,081,0817,0817489026854,i1
10817489021863,081,0817,0817489021866,i1
10816000012465,081,0816,0816000012468,i1
10816000012472,081,0816,0816000012475,i1
10817701021374,081,0817,0817701021377,i1
10814932020237,081,0814,0814932020230,i1
10814932020220,081,0814,0814932020223,i1
10814932020459,081,0814,0814932020452,i1
10816000011543,081,0816,0816000011546,i1
10816000012557,081,0816,0816000012550,i1
10810116023278,081,0810,0810116023271,i1
10810116023292,081,0810,0810116023295,i1
10810116023315,081,0810,0810116023318,i1
10810116023322,081,0810,0810116023325,i1
10810116023469,081,0810,0810116023462,i1
10810116023476,081,0810,0810116023479,i1
10810116023483,081,0810,0810116023486,i1
10810116023490,081,0810,0810116023493,i1
10810607008036,081,0810,0810607008039,i1
10810607008043,081,0810,0810607008046,i1
10810607008050,081,0810,0810607008053,i1
10810607008067,081,0810,0810607008060,i1
10810607008074,081,0810,0810607008077,i1
10810607008081,081,0810,0810607008084,i1
