gtin14,jan3,jan4,jan13keta
50382903201025,038,0382,0382903201020
50382903201292,038,0382,0382903201297
50382903201360,038,0382,0382903201365
50382903205597,038,0382,0382903205592
50382903207386,038,0382,0382903207381
50382903266116,038,0382,0382903266111
50382903266314,038,0382,0382903266319
50382903266383,038,0382,0382903266388
50382903266666,038,0382,0382903266661
50382903266680,038,0382,0382903266685
50382903266703,038,0382,0382903266708
50382903828024,038,0382,0382903828029
50382903828031,038,0382,0382903828036
50382903828055,038,0382,0382903828050
50382903828062,038,0382,0382903828067
50382903836913,038,0382,0382903836918
50382903836920,038,0382,0382903836925
50382903836944,038,0382,0382903836949
50382903836951,038,0382,0382903836956
50389701011542,038,0389,0389701011547
50389701011542,038,0389,0389701011547
50389701011566,038,0389,0389701011561
50389701011566,038,0389,0389701011561
