jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
8719214222291,08719214222291,個,,,,,VitreQ　ライトソース　アダプター（Constellation用）,LF00.R01,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214222307,08719214222307,個,,,,,VitreQ　ライトソース　アダプター（Stellaris用）,LF00.R02,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214222314,08719214222314,個,,,,,ＶｉｔｒｅＱ　ライトソース　アダプター（Geuder用）,LF00.R03,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214222338,08719214222338,個,,,,,VitreQ　ライトソース　アダプター（Dorc用）,LF00.R05,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214222659,08719214222666,個,08719214222659,箱,,,ダイスクイーザー（染色剤用）　2ml,SQ00.D01,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214222673,08719214222680,個,08719214222673,箱,,,PCFスクイーザー　5ml,SQ00.D02,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214221010,08719214221010,個,,,,,バックフラッシュユニバーサルハンドピース,BF00.R01,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220815,08719214220822,個,08719214220815,箱,,,シングルユース　23G　バックフラッシュ　アスピレーションチューブ付,BF23.D01,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220839,08719214220846,個,08719214220839,箱,,,シングルユース　23G　バックフラッシュ　ブラッシュ,BF23.D02,アスピレーションチュービング付き,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220853,08719214220860,個,08719214220853,箱,,,シングルユース　23G　バックフラッシュ　ブラッシュ,BF23.D05,リトラクタブル　アスピレーションチュービング付き,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220877,08719214220884,個,08719214220877,箱,,,VitreQ　シングルユース　23G　BF　エクステンダブルチューブ付,BF23.D07,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220891,08719214220907,個,08719214220891,箱,,,シングルユース　25G　バックフラッシュ,BF25.D01,アスピレーションチュービング付き,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220914,08719214220921,個,08719214220914,箱,,,シングルユース　25G　バックフラッシュ　ブラッシュ,BF25.D02,アスピレーションチュービング付き,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220938,08719214220945,個,08719214220938,箱,,,シングルユース　25G　バックフラッシュ　ブラッシュ,BF25.D05,リトラクタブル　アスピレーションチュービング付き,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220952,08719214220969,個,08719214220952,箱,,,シングルユース　25G　バックフラッシュ　ブラッシュ,BF25.D07,エクステンダブル　アスピレーションチュービング付き,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220976,08719214220983,個,08719214220976,箱,,,シングルユース　27G　バックフラッシュ,BF27.D01,アスピレーションチュービング付き,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220990,08719214221003,個,08719214220990,箱,,,シングルユース　27G　バックフラッシュ　ブラッシュ,BF27.D02,アスピレーションチュービング付き,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214221027,08719214221034,個,08719214221027,箱,,,バックフラッシュ　アスピレーションリザーバー,BF00.D51,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214221041,08719214221058,個,08719214221041,箱,,,バックフラッシュ　アスピレーションサーバー,BF00.D52,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214221065,08719214221072,個,08719214221065,箱,,,バックフラッシュ　アスピレーションチュービング,BF00.D53,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214221126,08719214221133,個,08719214221126,箱,,,VitreQ　シングルユース　23G　バックフラッシュ　ブラントニードル,BF23.D51,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214221140,08719214221157,個,08719214221140,箱,,,23G　バックフラッシュニードル　ブラッシュ,BF23.D52,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214221164,08719214221171,個,08719214221164,箱,,,VitreQ　シングルユース　25G　バックフラッシュ　ブラントニードル,BF25.D51,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214221188,08719214221195,個,08719214221188,箱,,,25G　バックフラッシュニードル　ブラッシュ,BF25.D52,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214222277,08719214222284,個,08719214222277,箱,,,VitreQ　スポットライト　ディレクショナル　シャンデリア,LF29.D02,29G,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220655,08719214220655,個,,,,,23G　マイクロ垂直剪刀,SC23.R01,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220662,08719214220662,個,,,,,23G　マイクロ水平剪刀　直,SC23.R02,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220679,08719214220679,個,,,,,23G　マイクロ水平剪刀　曲,SC23.R03,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220686,08719214220686,個,,,,,25G　マイクロ垂直剪刀,SC25.R01,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220693,08719214220693,個,,,,,25G　マイクロ水平剪刀　直,SC25.R02,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220709,08719214220709,個,,,,,25G　マイクロ水平剪刀　曲,SC25.R03,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220716,08719214220716,個,,,,,27G　マイクロ垂直剪刀,SC27.R01,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220723,08719214220723,個,,,,,27G　マイクロ水平剪刀　曲,SC27.R03,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220419,08719214220426,個,08719214220419,箱,,,シングルユース２５Ｇマイクロ水平剪刀 直,SC25.D02,ー,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220334,08719214220341,個,08719214220334,箱,,,シングルユース　23G　マイクロ垂直剪刀,SC23.D01,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220358,08719214220365,個,08719214220358,箱,,,シングルユース　23G　マイクロ水平剪刀　直,SC23.D02,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220372,08719214220389,個,08719214220372,箱,,,シングルユース　23G　マイクロ水平剪刀　曲,SC23.D03,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220396,08719214220402,個,08719214220396,箱,,,シングルユース　25G　マイクロ垂直剪刀,SC25.D01,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220433,08719214220440,個,08719214220433,箱,,,シングルユース　25G　マイクロ水平剪刀　曲,SC25.D03,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220457,08719214220464,個,08719214220457,箱,,,シングルユース　27G　マイクロ垂直剪刀,SC27.D01,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220471,08719214220488,個,08719214220471,箱,,,シングルユース　27G　マイクロ水平剪刀　曲,SC27.D03,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220532,08719214220532,個,,,,,23G　セレイテッド鉗子,FC23.R02,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220549,08719214220549,個,,,,,23G　ILMエンドグリップ鉗子,FC23.R03,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220556,08719214220556,個,,,,,23G　エイシメトリカル　エンドグリップ鉗子,FC23.R04,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220563,08719214220563,個,,,,,23G　エッカード氏ILM鉗子（エンドグリップ）,FC23.R05,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220570,08719214220570,個,,,,,25G　セレイテッド鉗子,FC25.R02,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220587,08719214220587,個,,,,,25G　ILMエンドグリップ鉗子,FC25.R03,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220594,08719214220594,個,,,,,25G　エイシメトリカル　エンドグリップ鉗子,FC25.R04,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220600,08719214220600,個,,,,,25G　エッカード氏ILM鉗子（エンドグリップ）,FC25.R05,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214220617,08719214220617,個,,,,,27G　エッカード氏ILM鉗子（エンドグリップ）,FC27.R05,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719214221799,08719214221799,個,,,,,23G　クーン氏パワー鉗子45°,FC23.R06,―,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
