gtin14,jan3,jan4,jan13
17300000000000,729,7290,7290000000000
17300000000000,729,7290,7290000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,732,7320,7320000000000
17300000000000,732,7320,7320000000000
17300000000000,732,7320,7320000000000
17300000000000,732,7320,7320000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,732,7320,7320000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,732,7320,7320000000000
17300000000000,732,7320,7320000000000
17300000000000,732,7320,7320000000000
17300000000000,732,7320,7320000000000
17300000000000,732,7320,7320000000000
17300000000000,732,7320,7320000000000
17300000000000,732,7320,7320000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,733,7330,7330000000000
17300000000000,732,7320,7320000000000
17300000000000,733,7330,7330000000000
