gtin14,jan3,jan4,jan13keta
38888893103267,888,8888,8888893103266
38888893103274,888,8888,8888893103273
38888893103281,888,8888,8888893103280
38888893103298,888,8888,8888893103297
38888893103304,888,8888,8888893103303
38888893103311,888,8888,8888893103310
38888893103328,888,8888,8888893103327
38888893103335,888,8888,8888893103334
38888893103342,888,8888,8888893103341
38888893103359,888,8888,8888893103358
38888893103366,888,8888,8888893103365
38888893103373,888,8888,8888893103372
38888893103380,888,8888,8888893103389
38888893103397,888,8888,8888893103396
38888893103403,888,8888,8888893103402
38888893103410,888,8888,8888893103419
38888893103427,888,8888,8888893103426
38888893103434,888,8888,8888893103433
