jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0824442848415,00824442848415,箱,,,,,ワンデー　アクエア,1003449923,-0.25,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848422,00824442848422,箱,,,,,ワンデー　アクエア,1004725478,-0.50,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848439,00824442848439,箱,,,,,ワンデー　アクエア,1003902725,-0.75,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848446,00824442848446,箱,,,,,ワンデー　アクエア,1003410148,-1.00,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848453,00824442848453,箱,,,,,ワンデー　アクエア,1005265078,-1.25,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848460,00824442848460,箱,,,,,ワンデー　アクエア,1004204260,-1.50,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848477,00824442848477,箱,,,,,ワンデー　アクエア,1004253350,-1.75,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848484,00824442848484,箱,,,,,ワンデー　アクエア,1003410149,-2.00,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848491,00824442848491,箱,,,,,ワンデー　アクエア,1003410150,-2.25,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848507,00824442848507,箱,,,,,ワンデー　アクエア,1003410191,-2.50,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848514,00824442848514,箱,,,,,ワンデー　アクエア,1004618852,-2.75,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848521,00824442848521,箱,,,,,ワンデー　アクエア,1005265079,-3.00,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848538,00824442848538,箱,,,,,ワンデー　アクエア,1003449924,-3.25,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848545,00824442848545,箱,,,,,ワンデー　アクエア,1003475558,-3.50,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848552,00824442848552,箱,,,,,ワンデー　アクエア,1004253391,-3.75,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848569,00824442848569,箱,,,,,ワンデー　アクエア,1005265080,-4.00,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848576,00824442848576,箱,,,,,ワンデー　アクエア,1004618853,-4.25,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848583,00824442848583,箱,,,,,ワンデー　アクエア,1003435126,-4.50,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848590,00824442848590,箱,,,,,ワンデー　アクエア,1003449925,-4.75,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848606,00824442848606,箱,,,,,ワンデー　アクエア,1005265101,-5.00,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848613,00824442848613,箱,,,,,ワンデー　アクエア,1003475559,-5.25,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848620,00824442848620,箱,,,,,ワンデー　アクエア,1003902726,-5.50,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848637,00824442848637,箱,,,,,ワンデー　アクエア,1004204281,-5.75,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848644,00824442848644,箱,,,,,ワンデー　アクエア,1003435127,-6.00,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848651,00824442848651,箱,,,,,ワンデー　アクエア,1003435128,-6.50,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848668,00824442848668,箱,,,,,ワンデー　アクエア,1004725479,-7.00,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848675,00824442848675,箱,,,,,ワンデー　アクエア,1003435129,-7.50,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848682,00824442848682,箱,,,,,ワンデー　アクエア,1003902727,-8.00,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848699,00824442848699,箱,,,,,ワンデー　アクエア,1003449926,-8.50,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848705,00824442848705,箱,,,,,ワンデー　アクエア,1004618854,-9.00,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848712,00824442848712,箱,,,,,ワンデー　アクエア,1003435130,-9.50,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442848729,00824442848729,箱,,,,,ワンデー　アクエア,1003902728,-10.00,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442813420,00824442813420,箱,,,,,ワンデー アクエア トーリック,1005133154,-0.00/-0.75/180,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442811501,00824442811501,箱,,,,,ワンデー アクエア トーリック,1003410195,-0.25/-0.75/180,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824442811518,00824442811518,箱,,,,,ワンデー アクエア トーリック,1003410197,-0.50/-0.75/180,,1,クーパービジョン・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
