jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0883475951660,00883475951660,個,,,,,FJ-Clip　5,24-0001,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951677,00883475951677,個,,,,,FJ-Clip　12,24-0002,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475954753,00883475954753,個,,,,,FJ-Clip Neo 5,24-0003,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475954760,00883475954760,個,,,,,FJ-Clip Neo 12,24-0004,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475651362,00883475651362,本,,,,,眼科用持針器　曲　37-0008,37-0008,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475679052,00883475679052,本,,,,,眼科用持針器 細 曲 37-0013,37-0013,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475708424,00883475708424,本,,,,,縫合用スリム持針器　37-0025,37-0025,－,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475952162,00883475952162,本,,,,,縫合用スリム持針器(ロック付)　37-0057,37-0057,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475950519,00883475950519,本,,,,,マイクロ持針器　幅広ハンドル直,31-5020,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475950526,00883475950526,本,,,,,マイクロ持針器　バイオネット直,31-5021,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475950533,00883475950533,本,,,,,マイクロ持針器　バイオネット強弯,31-5022,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475950540,00883475950540,本,,,,,マイクロ持針器　平ハンドル直,31-5023,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475950557,00883475950557,本,,,,,マイクロ持針器　平ハンドル弱弯,31-5024,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475950564,00883475950564,本,,,,,マイクロ持針器　平ハンドル強弯,31-5025,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951578,00883475951578,個,,,,,黒田式クリップ S,31-1104,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951585,00883475951585,個,,,,,黒田式クリップ L,31-1105,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475708547,00883475708547,本,,,,,フラップ・カニューラ　ツイン　37-0036,37-0036,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475708554,00883475708554,本,,,,,フラップ・カニューラ　シングル　37-0037,37-0037,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951240,00883475951240,本,,,,,圧調節マイクロ吸引管　3S,31-5037,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951202,00883475951202,本,,,,,圧調節マイクロ吸引管　3M,31-5038,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951257,00883475951257,本,,,,,圧調節マイクロ吸引管　3L,31-5039,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951264,00883475951264,本,,,,,圧調節マイクロ吸引管　3LL,31-5040,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951288,00883475951288,本,,,,,圧調節マイクロ吸引管　4S,31-5042,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475950939,00883475950939,本,,,,,圧調節マイクロ吸引管　4M,31-5043,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475950113,00883475950113,本,,,,,圧調節マイクロ吸引管　4L,31-5044,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951295,00883475951295,本,,,,,圧調節マイクロ吸引管　4LL,31-5045,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951318,00883475951318,本,,,,,圧調節マイクロ吸引管　5S,31-5047,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475950120,00883475950120,本,,,,,圧調節マイクロ吸引管　5M,31-5048,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475950137,00883475950137,本,,,,,圧調節マイクロ吸引管　5L,31-5049,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951325,00883475951325,本,,,,,圧調節マイクロ吸引管　5LL,31-5050,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475950144,00883475950144,本,,,,,圧調節マイクロ吸引管　6S,31-5052,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475950151,00883475950151,本,,,,,圧調節マイクロ吸引管　6M,31-5053,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951349,00883475951349,本,,,,,圧調節マイクロ吸引管　6L,31-5054,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951356,00883475951356,本,,,,,圧調節マイクロ吸引管　6LL,31-5055,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951370,00883475951370,本,,,,,圧調節マイクロ吸引管　7S,31-5057,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951387,00883475951387,本,,,,,圧調節マイクロ吸引管　7M,31-5058,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951394,00883475951394,本,,,,,圧調節マイクロ吸引管　7L,31-5059,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475950168,00883475950168,本,,,,,圧調節マイクロ吸引管　7LL,31-5060,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951417,00883475951417,本,,,,,圧調節マイクロ吸引管　8S,31-5062,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951219,00883475951219,本,,,,,圧調節マイクロ吸引管　8M,31-5063,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951424,00883475951424,本,,,,,圧調節マイクロ吸引管　8L,31-5064,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951431,00883475951431,本,,,,,圧調節マイクロ吸引管　8LL,31-5065,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951455,00883475951455,本,,,,,圧調節マイクロ吸引管　9S,31-5067,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951226,00883475951226,本,,,,,圧調節マイクロ吸引管　9M,31-5068,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951462,00883475951462,本,,,,,圧調節マイクロ吸引管　9L,31-5069,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951479,00883475951479,本,,,,,圧調節マイクロ吸引管　9LL,31-5070,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951493,00883475951493,本,,,,,圧調節マイクロ吸引管　10S,31-5072,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951233,00883475951233,本,,,,,圧調節マイクロ吸引管　10M,31-5073,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951509,00883475951509,本,,,,,圧調節マイクロ吸引管　10L,31-5074,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475951516,00883475951516,本,,,,,圧調節マイクロ吸引管　10LL,31-5075,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475955873,00883475955873,本,,,,,MMI福島式マイクロ吸引管,31-6501,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475955880,00883475955880,本,,,,,MMI福島式マイクロ吸引管,31-6502,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475955897,00883475955897,本,,,,,MMI福島式マイクロ吸引管,31-6503,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475955903,00883475955903,本,,,,,MMI福島式マイクロ吸引管,31-6504,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475955910,00883475955910,本,,,,,MMI福島式マイクロ吸引管,31-6505,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475955927,00883475955927,本,,,,,MMI福島式マイクロ吸引管,31-6506,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475955934,00883475955934,本,,,,,MMI福島式マイクロ吸引管,31-6507,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475955941,00883475955941,本,,,,,MMI福島式マイクロ吸引管,31-6508,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475955958,00883475955958,本,,,,,MMI福島式マイクロ吸引管,31-6509,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475955965,00883475955965,本,,,,,MMI福島式マイクロ吸引管,31-6510,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475955972,00883475955972,本,,,,,MMI福島式マイクロ吸引管,31-6511,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475955989,00883475955989,本,,,,,MMI福島式マイクロ吸引管,31-6512,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475955996,00883475955996,本,,,,,MMI福島式マイクロ吸引管,31-6513,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956009,00883475956009,本,,,,,MMI福島式マイクロ吸引管,31-6514,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956016,00883475956016,本,,,,,MMI福島式マイクロ吸引管,31-6515,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956023,00883475956023,本,,,,,MMI福島式マイクロ吸引管,31-6516,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956030,00883475956030,本,,,,,MMI福島式マイクロ吸引管,31-6517,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956047,00883475956047,本,,,,,MMI福島式マイクロ吸引管,31-6518,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956054,00883475956054,本,,,,,MMI福島式マイクロ吸引管,31-6519,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956061,00883475956061,本,,,,,MMI福島式マイクロ吸引管,31-6520,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956078,00883475956078,本,,,,,MMI福島式マイクロ吸引管,31-6521,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956085,00883475956085,本,,,,,MMI福島式マイクロ吸引管,31-6522,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956092,00883475956092,本,,,,,MMI福島式マイクロ吸引管,31-6523,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956108,00883475956108,本,,,,,MMI福島式マイクロ吸引管,31-6524,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956115,00883475956115,本,,,,,MMI福島式マイクロ吸引管,31-6525,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956122,00883475956122,本,,,,,MMI福島式マイクロ吸引管,31-6526,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956139,00883475956139,本,,,,,MMI福島式マイクロ吸引管,31-6527,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956146,00883475956146,本,,,,,MMI福島式マイクロ吸引管,31-6528,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956153,00883475956153,本,,,,,MMI福島式マイクロ吸引管,31-6529,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956160,00883475956160,本,,,,,MMI福島式マイクロ吸引管,31-6530,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956177,00883475956177,本,,,,,MMI福島式マイクロ吸引管,31-6531,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956184,00883475956184,本,,,,,MMI福島式マイクロ吸引管,31-6532,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956191,00883475956191,本,,,,,MMI福島式マイクロ吸引管,31-6533,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956207,00883475956207,本,,,,,MMI福島式マイクロ吸引管,31-6534,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956214,00883475956214,本,,,,,MMI福島式マイクロ吸引管,31-6535,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956221,00883475956221,本,,,,,MMI福島式マイクロ吸引管,31-6536,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883475956238,00883475956238,本,,,,,MMI福島式マイクロ吸引管,31-6537,-,,,シャルマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
