gtin14,jan3,jan4,jan13
50400000000000,038,0383,0383000000000
50400000000000,038,0383,0383000000000
50400000000000,038,0383,0383000000000
50400000000000,038,0383,0383000000000
50400000000000,038,0383,0383000000000
50400000000000,038,0383,0383000000000
50400000000000,038,0383,0383000000000
50400000000000,038,0383,0383000000000
50400000000000,038,0383,0383000000000
50400000000000,038,0383,0383000000000
50400000000000,038,0383,0383000000000
50400000000000,039,0390,0390000000000
50400000000000,039,0390,0390000000000
50400000000000,039,0390,0390000000000
50400000000000,039,0390,0390000000000
50400000000000,038,0383,0383000000000
50400000000000,038,0383,0383000000000
50400000000000,038,0383,0383000000000
50400000000000,038,0383,0383000000000
50400000000000,038,0383,0383000000000
50400000000000,038,0383,0383000000000
50400000000000,038,0383,0383000000000
50400000000000,038,0383,0383000000000
