gtin14,jan3,jan4,jan13keta,indicator
07898959841842,789,7898,7898959841842,i0
07898959841002,789,7898,7898959841002,i0
07898966433016,789,7898,7898966433016,i0
07898959841880,789,7898,7898959841880,i0
07898959841903,789,7898,7898959841903,i0
07898959841927,789,7898,7898959841927,i0
07898959841941,789,7898,7898959841941,i0
07898959841965,789,7898,7898959841965,i0
07898959841989,789,7898,7898959841989,i0
07898959841996,789,7898,7898959841996,i0
07898966433009,789,7898,7898966433009,i0
07898959841873,789,7898,7898959841873,i0
07898959841897,789,7898,7898959841897,i0
07898959841910,789,7898,7898959841910,i0
07898959841934,789,7898,7898959841934,i0
07898959841958,789,7898,7898959841958,i0
07898959841972,789,7898,7898959841972,i0
07898959841484,789,7898,7898959841484,i0
07898959841477,789,7898,7898959841477,i0
07898959841163,789,7898,7898959841163,i0
07898959841170,789,7898,7898959841170,i0
07898959841187,789,7898,7898959841187,i0
07898959841194,789,7898,7898959841194,i0
07898959841200,789,7898,7898959841200,i0
07898959841217,789,7898,7898959841217,i0
07898959841262,789,7898,7898959841262,i0
07898959841279,789,7898,7898959841279,i0
07898959841729,789,7898,7898959841729,i0
07898959841231,789,7898,7898959841231,i0
07898959841491,789,7898,7898959841491,i0
07898959841507,789,7898,7898959841507,i0
07898959841514,789,7898,7898959841514,i0
07898959841521,789,7898,7898959841521,i0
07898959841538,789,7898,7898959841538,i0
07898959841545,789,7898,7898959841545,i0
07898959841385,789,7898,7898959841385,i0
07898959841392,789,7898,7898959841392,i0
07898959841408,789,7898,7898959841408,i0
07898966433023,789,7898,7898966433023,i0
07898966433047,789,7898,7898966433047,i0
07898966433061,789,7898,7898966433061,i0
07898966433078,789,7898,7898966433078,i0
07898966433054,789,7898,7898966433054,i0
07898966433030,789,7898,7898966433030,i0
07898966433092,789,7898,7898966433092,i0
07898966433085,789,7898,7898966433085,i0
