gtin14,jan3,jan4,jan13keta
58032919890301,803,8032,8032919890306
58032919890349,803,8032,8032919890344
58032919890356,803,8032,8032919890351
58032919890370,803,8032,8032919890375
58032919890394,803,8032,8032919890399
58032919890417,803,8032,8032919890412
58032919890424,803,8032,8032919890429
58032919890448,803,8032,8032919890443
58032919890486,803,8032,8032919890481
58032919890493,803,8032,8032919890498
58032919890516,803,8032,8032919890511
58032919890523,803,8032,8032919890528
58032919890547,803,8032,8032919890542
58032919890554,803,8032,8032919890559
58032919890585,803,8032,8032919890580
58032919890622,803,8032,8032919890627
58032919890639,803,8032,8032919890634
58032919890653,803,8032,8032919890658
58032919890660,803,8032,8032919890665
58032919890684,803,8032,8032919890689
58032919890707,803,8032,8032919890702
58032919890783,803,8032,8032919890788
58032919890790,803,8032,8032919890795
58032919890820,803,8032,8032919890825
58032919890837,803,8032,8032919890832
58032919890844,803,8032,8032919890849
58032919890851,803,8032,8032919890856
58032919890875,803,8032,8032919890870
58032919890882,803,8032,8032919890887
58032919890967,803,8032,8032919890962
58032919890981,803,8032,8032919890986
58032919891018,803,8032,8032919891013
58032919891049,803,8032,8032919891044
58032919891056,803,8032,8032919891051
58032919891148,803,8032,8032919891143
58032919891155,803,8032,8032919891150
58032919891162,803,8032,8032919891167
58032919891179,803,8032,8032919891174
58032919891186,803,8032,8032919891181
58032919891193,803,8032,8032919891198
