gtin14,jan3,jan4,jan13keta
37332414119660,733,7332,7332414119669
37332414119714,733,7332,7332414119713
37332414119721,733,7332,7332414119720
37332414124527,733,7332,7332414124526
37332414124534,733,7332,7332414124533
37332414124541,733,7332,7332414124540
37332414124596,733,7332,7332414124595
37332414124602,733,7332,7332414124601
37332414124619,733,7332,7332414124618
37332414124626,733,7332,7332414124625
37332414124633,733,7332,7332414124632
37332414124640,733,7332,7332414124649
37332414124657,733,7332,7332414124656
37332414124664,733,7332,7332414124663
37332430497667,733,7332,7332430497666
37332430529016,733,7332,7332430529015
37332430529030,733,7332,7332430529039
37332430529054,733,7332,7332430529053
37332430662713,733,7332,7332430662712
37332430662805,733,7332,7332430662804
37332430705267,733,7332,7332430705266
37332430718779,733,7332,7332430718778
37332430732713,733,7332,7332430732712
37332430732744,733,7332,7332430732743
37332430732775,733,7332,7332430732774
37332430740589,733,7332,7332430740588
37332430765940,733,7332,7332430765949
37332430847738,733,7332,7332430847737
37332430873928,733,7332,7332430873927
37332430873973,733,7332,7332430873972
37332430882715,733,7332,7332430882714
37332430917714,733,7332,7332430917713
37332430940569,733,7332,7332430940568
37332551127696,733,7332,7332551127695
37332551173600,733,7332,7332551173609
37332551227006,733,7332,7332551227005
37332551388141,733,7332,7332551388140
37332551480098,733,7332,7332551480097
37332551580217,733,7332,7332551580216
37332551580255,733,7332,7332551580254
37332551580293,733,7332,7332551580292
37332551580330,733,7332,7332551580339
37332551580781,733,7332,7332551580780
37332551851218,733,7332,7332551851217
37332551851447,733,7332,7332551851446
37332551870431,733,7332,7332551870430
37332551983803,733,7332,7332551983802
