gtin14,jan3,jan4,jan13keta,indicator
00816849017303,081,0816,0816849017303,i0
00816849017310,081,0816,0816849017310,i0
00816849017327,081,0816,0816849017327,i0
00816849017334,081,0816,0816849017334,i0
00816849017341,081,0816,0816849017341,i0
00812231030110,081,0812,0812231030110,i0
00812231030158,081,0812,0812231030158,i0
00812231031056,081,0812,0812231031056,i0
00812231031070,081,0812,0812231031070,i0
00812231031094,081,0812,0812231031094,i0
00812231031117,081,0812,0812231031117,i0
00816389028869,081,0816,0816389028869,i0
00811099010142,081,0811,0811099010142,i0
00811099010159,081,0811,0811099010159,i0
00811099010166,081,0811,0811099010166,i0
00811099011163,081,0811,0811099011163,i0
00811099012047,081,0811,0811099012047,i0
00811099012054,081,0811,0811099012054,i0
00811099012061,081,0811,0811099012061,i0
00811099012078,081,0811,0811099012078,i0
00810044582963,081,0810,0810044582963,i0
00811099010548,081,0811,0811099010548,i0
00811099010555,081,0811,0811099010555,i0
00811099010562,081,0811,0811099010562,i0
00811099010579,081,0811,0811099010579,i0
00811099010586,081,0811,0811099010586,i0
00811099010593,081,0811,0811099010593,i0
00811099012429,081,0811,0811099012429,i0
00811099012436,081,0811,0811099012436,i0
00811099010005,081,0811,0811099010005,i0
00811099010012,081,0811,0811099010012,i0
00811099010029,081,0811,0811099010029,i0
00811099010036,081,0811,0811099010036,i0
00811099010043,081,0811,0811099010043,i0
00811099010050,081,0811,0811099010050,i0
00811099010067,081,0811,0811099010067,i0
00811099010074,081,0811,0811099010074,i0
00811099010081,081,0811,0811099010081,i0
00811099010098,081,0811,0811099010098,i0
00811099010104,081,0811,0811099010104,i0
00811099010111,081,0811,0811099010111,i0
00811099010128,081,0811,0811099010128,i0
00811099010135,081,0811,0811099010135,i0
00811099010722,081,0811,0811099010722,i0
00811099010944,081,0811,0811099010944,i0
00811099011019,081,0811,0811099011019,i0
00811099011026,081,0811,0811099011026,i0
00811099011156,081,0811,0811099011156,i0
00811099011200,081,0811,0811099011200,i0
00811099011217,081,0811,0811099011217,i0
00811099011927,081,0811,0811099011927,i0
00811099011934,081,0811,0811099011934,i0
00811099011941,081,0811,0811099011941,i0
00811099011958,081,0811,0811099011958,i0
00811099011965,081,0811,0811099011965,i0
00811099011972,081,0811,0811099011972,i0
00811099011989,081,0811,0811099011989,i0
00811099011996,081,0811,0811099011996,i0
00811099012009,081,0811,0811099012009,i0
00811099012016,081,0811,0811099012016,i0
00811099012023,081,0811,0811099012023,i0
00811099012030,081,0811,0811099012030,i0
00811099012085,081,0811,0811099012085,i0
00811099012092,081,0811,0811099012092,i0
00811099012108,081,0811,0811099012108,i0
00811099012115,081,0811,0811099012115,i0
00811099012122,081,0811,0811099012122,i0
00810607005137,081,0810,0810607005137,i0
00811099010449,081,0811,0811099010449,i0
00811099010470,081,0811,0811099010470,i0
00811099012290,081,0811,0811099012290,i0
00811099012337,081,0811,0811099012337,i0
00810607005007,081,0810,0810607005007,i0
00810607005014,081,0810,0810607005014,i0
00810607005021,081,0810,0810607005021,i0
00810607005038,081,0810,0810607005038,i0
00810607005045,081,0810,0810607005045,i0
