gtin14,jan3,jan4,jan13keta,indicator
00821925043336,082,0821,0821925043336,i0
00821925027312,082,0821,0821925027312,i0
00821925001176,082,0821,0821925001176,i0
00821925001220,082,0821,0821925001220,i0
00827002315228,082,0827,0827002315228,i0
00827002315402,082,0827,0827002315402,i0
00827002150546,082,0827,0827002150546,i0
00827002482401,082,0827,0827002482401,i0
00827002477421,082,0827,0827002477421,i0
00827002224278,082,0827,0827002224278,i0
00827002224285,082,0827,0827002224285,i0
00827002258013,082,0827,0827002258013,i0
00827002222403,082,0827,0827002222403,i0
00827002222410,082,0827,0827002222410,i0
00827002225374,082,0827,0827002225374,i0
00827002225565,082,0827,0827002225565,i0
00827002315396,082,0827,0827002315396,i0
00827002217324,082,0827,0827002217324,i0
00827002225381,082,0827,0827002225381,i0
00827002225541,082,0827,0827002225541,i0
00827002225558,082,0827,0827002225558,i0
00827002225572,082,0827,0827002225572,i0
00827002225831,082,0827,0827002225831,i0
00827002225848,082,0827,0827002225848,i0
00821925001244,082,0821,0821925001244,i0
00821925001237,082,0821,0821925001237,i0
00827002216044,082,0827,0827002216044,i0
00827002216938,082,0827,0827002216938,i0
00827002221062,082,0827,0827002221062,i0
00827002218604,082,0827,0827002218604,i0
00827002215351,082,0827,0827002215351,i0
00827002216617,082,0827,0827002216617,i0
00827002219342,082,0827,0827002219342,i0
00827002219373,082,0827,0827002219373,i0
00827002222052,082,0827,0827002222052,i0
00827002530065,082,0827,0827002530065,i0
00827002560611,082,0827,0827002560611,i0
00827002560710,082,0827,0827002560710,i0
00827002560659,082,0827,0827002560659,i0
00827002560741,082,0827,0827002560741,i0
00827002561236,082,0827,0827002561236,i0
00827002561298,082,0827,0827002561298,i0
00827002561267,082,0827,0827002561267,i0
00827002561328,082,0827,0827002561328,i0
00827002560529,082,0827,0827002560529,i0
00827002560871,082,0827,0827002560871,i0
00827002571679,082,0827,0827002571679,i0
00827002571662,082,0827,0827002571662,i0
00827002476875,082,0827,0827002476875,i0
00827002476899,082,0827,0827002476899,i0
00827002476905,082,0827,0827002476905,i0
00827002476929,082,0827,0827002476929,i0
00827002476981,082,0827,0827002476981,i0
00827002506961,082,0827,0827002506961,i0
00827002315259,082,0827,0827002315259,i0
00827002213869,082,0827,0827002213869,i0
00827002221086,082,0827,0827002221086,i0
00827002221741,082,0827,0827002221741,i0
00827002221789,082,0827,0827002221789,i0
00827002224094,082,0827,0827002224094,i0
00827002226722,082,0827,0827002226722,i0
00827002226739,082,0827,0827002226739,i0
00827002226746,082,0827,0827002226746,i0
00827002226753,082,0827,0827002226753,i0
00827002247413,082,0827,0827002247413,i0
00827002490918,082,0827,0827002490918,i0
00827002140905,082,0827,0827002140905,i0
00827002149199,082,0827,0827002149199,i0
00827002220379,082,0827,0827002220379,i0
00827002218222,082,0827,0827002218222,i0
00827002221437,082,0827,0827002221437,i0
00827002225367,082,0827,0827002225367,i0
00827002315334,082,0827,0827002315334,i0
00827002248854,082,0827,0827002248854,i0
00827002491960,082,0827,0827002491960,i0
00827002491977,082,0827,0827002491977,i0
00827002268500,082,0827,0827002268500,i0
00827002252240,082,0827,0827002252240,i0
00827002541931,082,0827,0827002541931,i0
00827002319035,082,0827,0827002319035,i0
00827002156562,082,0827,0827002156562,i0
00827002157378,082,0827,0827002157378,i0
00827002158832,082,0827,0827002158832,i0
00827002159495,082,0827,0827002159495,i0
00827002164932,082,0827,0827002164932,i0
00827002164956,082,0827,0827002164956,i0
00827002164963,082,0827,0827002164963,i0
00827002164970,082,0827,0827002164970,i0
00827002225534,082,0827,0827002225534,i0
00827002319172,082,0827,0827002319172,i0
00827002319196,082,0827,0827002319196,i0
00827002077782,082,0827,0827002077782,i0
00827002077805,082,0827,0827002077805,i0
00827002077942,082,0827,0827002077942,i0
00827002078215,082,0827,0827002078215,i0
00827002270060,082,0827,0827002270060,i0
00827002270077,082,0827,0827002270077,i0
00827002078246,082,0827,0827002078246,i0
00827002270107,082,0827,0827002270107,i0
00827002270152,082,0827,0827002270152,i0
00827002087897,082,0827,0827002087897,i0
00827002087903,082,0827,0827002087903,i0
00827002087279,082,0827,0827002087279,i0
00827002087286,082,0827,0827002087286,i0
00827002087873,082,0827,0827002087873,i0
00827002087880,082,0827,0827002087880,i0
00827002270169,082,0827,0827002270169,i0
00827002270176,082,0827,0827002270176,i0
00827002270183,082,0827,0827002270183,i0
00827002270190,082,0827,0827002270190,i0
00827002507791,082,0827,0827002507791,i0
00821925042506,082,0821,0821925042506,i0
00821925043060,082,0821,0821925043060,i0
00827002203594,082,0827,0827002203594,i0
00827002205383,082,0827,0827002205383,i0
00827002262096,082,0827,0827002262096,i0
00827002315204,082,0827,0827002315204,i0
00827002315211,082,0827,0827002315211,i0
00827002267886,082,0827,0827002267886,i0
00827002315198,082,0827,0827002315198,i0
00827002535855,082,0827,0827002535855,i0
00827002557369,082,0827,0827002557369,i0
00827002557383,082,0827,0827002557383,i0
00827002347854,082,0827,0827002347854,i0
00827002520110,082,0827,0827002520110,i0
00827002240629,082,0827,0827002240629,i0
00827002342811,082,0827,0827002342811,i0
00827002342828,082,0827,0827002342828,i0
00827002197114,082,0827,0827002197114,i0
00827002197152,082,0827,0827002197152,i0
00827002260566,082,0827,0827002260566,i0
00827002261822,082,0827,0827002261822,i0
00827002296251,082,0827,0827002296251,i0
00827002296268,082,0827,0827002296268,i0
00827002304154,082,0827,0827002304154,i0
00827002304611,082,0827,0827002304611,i0
00827002385191,082,0827,0827002385191,i0
00827002385207,082,0827,0827002385207,i0
00827002385214,082,0827,0827002385214,i0
00827002507357,082,0827,0827002507357,i0
00827002609921,082,0827,0827002609921,i0
00827002125001,082,0827,0827002125001,i0
00827002130180,082,0827,0827002130180,i0
00827002130197,082,0827,0827002130197,i0
00827002130203,082,0827,0827002130203,i0
00827002123731,082,0827,0827002123731,i0
00827002123748,082,0827,0827002123748,i0
00827002130210,082,0827,0827002130210,i0
00827002269514,082,0827,0827002269514,i0
00827002130975,082,0827,0827002130975,i0
00827002137615,082,0827,0827002137615,i0
00827002137622,082,0827,0827002137622,i0
00827002269491,082,0827,0827002269491,i0
00827002269507,082,0827,0827002269507,i0
00827002049581,082,0827,0827002049581,i0
00827002051331,082,0827,0827002051331,i0
00827002059863,082,0827,0827002059863,i0
00827002070042,082,0827,0827002070042,i0
00821925002593,082,0821,0821925002593,i0
00821925003538,082,0821,0821925003538,i0
00821925001077,082,0821,0821925001077,i0
00821925009523,082,0821,0821925009523,i0
00821925009332,082,0821,0821925009332,i0
00821925040038,082,0821,0821925040038,i0
00821925040045,082,0821,0821925040045,i0
00821925039933,082,0821,0821925039933,i0
00821925039957,082,0821,0821925039957,i0
00821925039964,082,0821,0821925039964,i0
00821925039988,082,0821,0821925039988,i0
00821925040007,082,0821,0821925040007,i0
00821925040021,082,0821,0821925040021,i0
00821925041394,082,0821,0821925041394,i0
00821925041417,082,0821,0821925041417,i0
00821925041431,082,0821,0821925041431,i0
00821925041455,082,0821,0821925041455,i0
00821925039889,082,0821,0821925039889,i0
00821925039896,082,0821,0821925039896,i0
00821925039919,082,0821,0821925039919,i0
00827002058804,082,0827,0827002058804,i0
00827002067325,082,0827,0827002067325,i0
00827002078338,082,0827,0827002078338,i0
00827002078734,082,0827,0827002078734,i0
00827002364011,082,0827,0827002364011,i0
00827002364028,082,0827,0827002364028,i0
00827002107892,082,0827,0827002107892,i0
00827002236462,082,0827,0827002236462,i0
00827002236455,082,0827,0827002236455,i0
00827002125919,082,0827,0827002125919,i0
00827002386921,082,0827,0827002386921,i0
00827002492752,082,0827,0827002492752,i0
00827002521117,082,0827,0827002521117,i0
00827002031234,082,0827,0827002031234,i0
00827002031210,082,0827,0827002031210,i0
00821329400353,082,0821,0821329400353,i0
00821329400360,082,0821,0821329400360,i0
00821329400377,082,0821,0821329400377,i0
00821329400384,082,0821,0821329400384,i0
00827002300033,082,0827,0827002300033,i0
00827002479449,082,0827,0827002479449,i0
00827002480049,082,0827,0827002480049,i0
00827002067493,082,0827,0827002067493,i0
00827002277892,082,0827,0827002277892,i0
00827002129566,082,0827,0827002129566,i0
00827002129573,082,0827,0827002129573,i0
00827002049222,082,0827,0827002049222,i0
00827002052048,082,0827,0827002052048,i0
00827002059764,082,0827,0827002059764,i0
00827002059993,082,0827,0827002059993,i0
00827002060050,082,0827,0827002060050,i0
00827002062405,082,0827,0827002062405,i0
00827002059542,082,0827,0827002059542,i0
00827002059559,082,0827,0827002059559,i0
00827002059566,082,0827,0827002059566,i0
00827002059740,082,0827,0827002059740,i0
00827002059757,082,0827,0827002059757,i0
00827002060944,082,0827,0827002060944,i0
00827002061088,082,0827,0827002061088,i0
00827002062443,082,0827,0827002062443,i0
00827002062573,082,0827,0827002062573,i0
00827002059788,082,0827,0827002059788,i0
00827002059795,082,0827,0827002059795,i0
00827002059979,082,0827,0827002059979,i0
00827002059986,082,0827,0827002059986,i0
00827002060357,082,0827,0827002060357,i0
00827002073005,082,0827,0827002073005,i0
00827002079342,082,0827,0827002079342,i0
00827002079403,082,0827,0827002079403,i0
00827002080782,082,0827,0827002080782,i0
00827002089235,082,0827,0827002089235,i0
00827002092945,082,0827,0827002092945,i0
00827002105980,082,0827,0827002105980,i0
00827002093621,082,0827,0827002093621,i0
00827002096608,082,0827,0827002096608,i0
00827002104556,082,0827,0827002104556,i0
00827002105997,082,0827,0827002105997,i0
00827002107434,082,0827,0827002107434,i0
00827002107557,082,0827,0827002107557,i0
00827002120709,082,0827,0827002120709,i0
00827002115439,082,0827,0827002115439,i0
00827002110397,082,0827,0827002110397,i0
00827002121737,082,0827,0827002121737,i0
00827002122062,082,0827,0827002122062,i0
00827002276895,082,0827,0827002276895,i0
