gtin14,jan3,jan4,jan13keta
30884450000060,088,0884,0884450000069
30884450040783,088,0884,0884450040782
30884450469898,088,0884,0884450469897
30884450580777,088,0884,0884450580776
30884450580784,088,0884,0884450580783
30884450580791,088,0884,0884450580790
30884450580807,088,0884,0884450580806
30884450580814,088,0884,0884450580813
30884450580821,088,0884,0884450580820
30884450580838,088,0884,0884450580837
30884450580906,088,0884,0884450580905
30884450580913,088,0884,0884450580912
30884450580920,088,0884,0884450580929
30884450580937,088,0884,0884450580936
30884521202010,088,0884,0884521202019
30884521202027,088,0884,0884521202026
30884521202034,088,0884,0884521202033
30886333600107,088,0886,0886333600106
30886333600169,088,0886,0886333600168
30886333600206,088,0886,0886333600205
30886333600282,088,0886,0886333600281
30886333600350,088,0886,0886333600359
30886333600398,088,0886,0886333600397
30886333600428,088,0886,0886333600427
30886333601036,088,0886,0886333601035
30886333603436,088,0886,0886333603435
30886333603443,088,0886,0886333603442
30886333603450,088,0886,0886333603459
30886333603467,088,0886,0886333603466
30886333603474,088,0886,0886333603473
30886333603481,088,0886,0886333603480
30886333683025,088,0886,0886333683024
30886333686965,088,0886,0886333686964
30886333686972,088,0886,0886333686971
30886333686996,088,0886,0886333686995
30886333687023,088,0886,0886333687022
30886333687030,088,0886,0886333687039
30886333687047,088,0886,0886333687046
30886333688891,088,0886,0886333688890
30886333690313,088,0886,0886333690312
30886333690320,088,0886,0886333690329
30886333690337,088,0886,0886333690336
30886333690351,088,0886,0886333690350
30886333690368,088,0886,0886333690367
30886333690382,088,0886,0886333690381
30886333692614,088,0886,0886333692613
30886333693093,088,0886,0886333693092
30886333693567,088,0886,0886333693566
30886333693604,088,0886,0886333693603
30886333693666,088,0886,0886333693665
30886333693802,088,0886,0886333693801
30884450143057,088,0884,0884450143056
30884450143057,088,0884,0884450143056
30884450143057,088,0884,0884450143056
30884450143057,088,0884,0884450143056
30884450143057,088,0884,0884450143056
30884450143057,088,0884,0884450143056
30884450143057,088,0884,0884450143056
