gtin14,jan3,jan4,jan13
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
14300000000000,425,4250,4250000000000
