gtin14,jan3,jan4,jan13
20100000000000,008,0080,0080196840567
20100000000000,008,0080,0080196840574
20100000000000,008,0080,0080196840581
20100000000000,008,0080,0080196714172
20100000000000,008,0080,0080196714189
20100000000000,008,0080,0080196714196
20100000000000,008,0080,0080196840550
20100000000000,008,0080,0080196854076
20100000000000,008,0080,0080196854083
20100000000000,008,0080,0080196854090
20100000000000,008,0080,0080196854120
20100000000000,008,0080,0080196854137
20100000000000,008,0080,0080196994796
20100000000000,008,0080,0080196994802
20100000000000,008,0080,0080196994819
20100000000000,008,0080,0080196994826
20100000000000,008,0080,0080196995991
20100000000000,008,0080,0080196996004
20100000000000,008,0080,0080196997483
20100000000000,008,0080,0080196997490
20100000000000,008,0080,0080196997599
