gtin14,jan3,jan4,jan13keta,indicator
03700339712045,370,3700,3700339712045,i0
03700339712007,370,3700,3700339712007,i0
03700339710225,370,3700,3700339710225,i0
03700339711376,370,3700,3700339711376,i0
03700339711390,370,3700,3700339711390,i0
03700339711550,370,3700,3700339711550,i0
03700339711253,370,3700,3700339711253,i0
03700339711314,370,3700,3700339711314,i0
03700339711338,370,3700,3700339711338,i0
03700339711635,370,3700,3700339711635,i0
03700339710614,370,3700,3700339710614,i0
03700339710669,370,3700,3700339710669,i0
03700339711529,370,3700,3700339711529,i0
03700339710201,370,3700,3700339710201,i0
03700339711994,370,3700,3700339711994,i0
03700339712021,370,3700,3700339712021,i0
03700339712052,370,3700,3700339712052,i0
03700339712083,370,3700,3700339712083,i0
03700339712069,370,3700,3700339712069,i0
03700339712076,370,3700,3700339712076,i0
03700339710317,370,3700,3700339710317,i0
03700339714346,370,3700,3700339714346,i0
03700339710348,370,3700,3700339710348,i0
03700339710355,370,3700,3700339710355,i0
03700339710249,370,3700,3700339710249,i0
03700339710263,370,3700,3700339710263,i0
03700339711420,370,3700,3700339711420,i0
03700339712014,370,3700,3700339712014,i0
03700339711628,370,3700,3700339711628,i0
03700339714889,370,3700,3700339714889,i0
03700339715251,370,3700,3700339715251,i0
03700456012042,370,3700,3700456012042,i0
03700456012059,370,3700,3700456012059,i0
03700456012066,370,3700,3700456012066,i0
03700456012073,370,3700,3700456012073,i0
03700456012301,370,3700,3700456012301,i0
03700385129880,370,3700,3700385129880,i0
03700773722068,370,3700,3700773722068,i0
03700773722099,370,3700,3700773722099,i0
03700512905929,370,3700,3700512925927,i0
03700512925927,370,3700,3700512925927,i1
03700512905219,370,3700,3700512905219,i0
03700586900004,370,3700,3700586900004,i0
03700586900011,370,3700,3700586900011,i0
03700586900028,370,3700,3700586900028,i0
03700586900035,370,3700,3700586900035,i0
03700586900042,370,3700,3700586900042,i0
03700586900059,370,3700,3700586900059,i0
03700586900066,370,3700,3700586900066,i0
03700586900073,370,3700,3700586900073,i0
03700586900080,370,3700,3700586900080,i0
03700586900097,370,3700,3700586900097,i0
03700586900103,370,3700,3700586900103,i0
03700586900226,370,3700,3700586900226,i0
03700586900233,370,3700,3700586900233,i0
03700586900240,370,3700,3700586900240,i0
03700586900257,370,3700,3700586900257,i0
03700586900264,370,3700,3700586900264,i0
03700586900271,370,3700,3700586900271,i0
03700586900288,370,3700,3700586900288,i0
03700586900295,370,3700,3700586900295,i0
03700586900301,370,3700,3700586900301,i0
03700586900318,370,3700,3700586900318,i0
03700586900325,370,3700,3700586900325,i0
03700586904224,370,3700,3700586904224,i0
03700586904231,370,3700,3700586904231,i0
03700586904248,370,3700,3700586904248,i0
03700586904255,370,3700,3700586904255,i0
03700586904262,370,3700,3700586904262,i0
03700586904279,370,3700,3700586904279,i0
03700586904286,370,3700,3700586904286,i0
03700586904293,370,3700,3700586904293,i0
03700586904309,370,3700,3700586904309,i0
03700586904316,370,3700,3700586904316,i0
03700586904323,370,3700,3700586904323,i0
03700586904330,370,3700,3700586904330,i0
03700586904347,370,3700,3700586904347,i0
03700586904354,370,3700,3700586904354,i0
03700586904361,370,3700,3700586904361,i0
03700586904378,370,3700,3700586904378,i0
03700386915307,370,3700,3700386915307,i0
03700386915314,370,3700,3700386915314,i0
03700386915321,370,3700,3700386915321,i0
03700386915338,370,3700,3700386915338,i0
03700386915345,370,3700,3700386915345,i0
03700386915352,370,3700,3700386915352,i0
03700386915369,370,3700,3700386915369,i0
03700386915376,370,3700,3700386915376,i0
03700386915499,370,3700,3700386915499,i0
03700386915505,370,3700,3700386915505,i0
03700386915512,370,3700,3700386915512,i0
03700386915529,370,3700,3700386915529,i0
03700386915536,370,3700,3700386915536,i0
03700386915543,370,3700,3700386915543,i0
03700386915567,370,3700,3700386915567,i0
03700386922046,370,3700,3700386922046,i0
03700386922053,370,3700,3700386922053,i0
03700386931499,370,3700,3700386931499,i0
03700386931505,370,3700,3700386931505,i0
03700386931512,370,3700,3700386931512,i0
03700386931871,370,3700,3700386931871,i0
03700386931888,370,3700,3700386931888,i0
03700386931901,370,3700,3700386931901,i0
03700386931994,370,3700,3700386931994,i0
03700386932007,370,3700,3700386932007,i0
03700386932014,370,3700,3700386932014,i0
03700386932021,370,3700,3700386932021,i0
03700386932038,370,3700,3700386932038,i0
03700386932045,370,3700,3700386932045,i0
03700386932052,370,3700,3700386932052,i0
03700386932069,370,3700,3700386932069,i0
03700386932076,370,3700,3700386932076,i0
03700386932083,370,3700,3700386932083,i0
03700386932090,370,3700,3700386932090,i0
03700386932106,370,3700,3700386932106,i0
03700386932595,370,3700,3700386932595,i0
03700386932601,370,3700,3700386932601,i0
03700386932618,370,3700,3700386932618,i0
03700386936357,370,3700,3700386936357,i0
03700386936364,370,3700,3700386936364,i0
03700386936371,370,3700,3700386936371,i0
03700386936388,370,3700,3700386936388,i0
03700386936395,370,3700,3700386936395,i0
03700386936401,370,3700,3700386936401,i0
03700386936418,370,3700,3700386936418,i0
03700386936425,370,3700,3700386936425,i0
03700386936432,370,3700,3700386936432,i0
03700386936449,370,3700,3700386936449,i0
03700386936456,370,3700,3700386936456,i0
03700386936463,370,3700,3700386936463,i0
