gtin14,jan3,jan4,jan13keta,indicator
20885074715685,088,0885,0885074715681,i2
20885074715692,088,0885,0885074715698,i2
20885074715739,088,0885,0885074715735,i2
20885074715821,088,0885,0885074715827,i2
20885074715845,088,0885,0885074715841,i2
20884521103389,088,0884,0884521103385,i2
20884521091983,088,0884,0884521091989,i2
20884521818986,088,0884,0884521818982,i2
20884521818979,088,0884,0884521818975,i2
20884522040065,088,0884,0884522040061,i2
20884521704043,088,0884,0884521704049,i2
20884521704050,088,0884,0884521704056,i2
20884521545332,088,0884,0884521545338,i2
20884521545295,088,0884,0884521545291,i2
20884521545301,088,0884,0884521545307,i2
20884521545318,088,0884,0884521545314,i2
20884521545325,088,0884,0884521545321,i2
20885074778277,088,0885,0885074778273,i2
20884450088689,088,0884,0884450088685,i2
20884450088719,088,0884,0884450088715,i2
20884450088702,088,0884,0884450088708,i2
20884521213569,088,0884,0884521213565,i2
20884521064628,088,0884,0884521064624,i2
20884521550589,088,0884,0884521550585,i2
20884521550596,088,0884,0884521550592,i2
20884521550602,088,0884,0884521550608,i2
20884521550626,088,0884,0884521550622,i2
20884521550633,088,0884,0884521550639,i2
20884521550664,088,0884,0884521550660,i2
20884521550671,088,0884,0884521550677,i2
20884521550725,088,0884,0884521550721,i2
20884521550732,088,0884,0884521550738,i2
20884521550749,088,0884,0884521550745,i2
20884521550756,088,0884,0884521550752,i2
20884521037714,088,0884,0884521037710,i2
20884521039725,088,0884,0884521039721,i2
20884521215785,088,0884,0884521215781,i2
20884521162126,088,0884,0884521162122,i2
20884521780375,088,0884,0884521780371,i2
20884521758152,088,0884,0884521758158,i2
20884521758176,088,0884,0884521758172,i2
20884521758190,088,0884,0884521758196,i2
20884521758206,088,0884,0884521758202,i2
20884521758213,088,0884,0884521758219,i2
20884521758220,088,0884,0884521758226,i2
20884521758268,088,0884,0884521758264,i2
20884521758275,088,0884,0884521758271,i2
20884521758282,088,0884,0884521758288,i2
20884521758299,088,0884,0884521758295,i2
20884521758312,088,0884,0884521758318,i2
