gtin14,jan3,jan4,jan13keta,indicator
20800008488138,080,0800,0800008488134,i2
20800008488824,080,0800,0800008488820,i2
20801902157199,080,0801,0801902157195,i2
20801902157205,080,0801,0801902157201,i2
20801902157212,080,0801,0801902157218,i2
20801902157229,080,0801,0801902157225,i2
20801902161226,080,0801,0801902161222,i2
20801902196822,080,0801,0801902196828,i2
20801902196785,080,0801,0801902196781,i2
20801902196761,080,0801,0801902196767,i2
20801902196808,080,0801,0801902196804,i2
20801902188728,080,0801,0801902188724,i2
20801902188742,080,0801,0801902188748,i2
20801902188704,080,0801,0801902188700,i2
20801902188681,080,0801,0801902188687,i2
20801902170341,080,0801,0801902170347,i2
20801902170648,080,0801,0801902170644,i2
20801902221302,080,0801,0801902221308,i2
20801902160953,080,0801,0801902160959,i2
20801902000419,080,0801,0801902000415,i2
20801902000518,080,0801,0801902000514,i2
20801902027461,080,0801,0801902027467,i2
20801902029021,080,0801,0801902029027,i2
20801902142454,080,0801,0801902142450,i2
20801902142461,080,0801,0801902142467,i2
20801902142478,080,0801,0801902142474,i2
20801902142485,080,0801,0801902142481,i2
20801902142492,080,0801,0801902142498,i2
20801902142508,080,0801,0801902142504,i2
20801902142515,080,0801,0801902142511,i2
20801902142522,080,0801,0801902142528,i2
20801902142539,080,0801,0801902142535,i2
20801902142546,080,0801,0801902142542,i2
20801902142553,080,0801,0801902142559,i2
20801902142560,080,0801,0801902142566,i2
20801902142577,080,0801,0801902142573,i2
20801902142584,080,0801,0801902142580,i2
20801902142591,080,0801,0801902142597,i2
20801902142607,080,0801,0801902142603,i2
20801902142614,080,0801,0801902142610,i2
20801902142621,080,0801,0801902142627,i2
20801902142638,080,0801,0801902142634,i2
20801902142645,080,0801,0801902142641,i2
20801902142652,080,0801,0801902142658,i2
20801902142669,080,0801,0801902142665,i2
20801902142676,080,0801,0801902142672,i2
20801902142683,080,0801,0801902142689,i2
20801902142706,080,0801,0801902142702,i2
20801902142713,080,0801,0801902142719,i2
20801902142720,080,0801,0801902142726,i2
20801902142737,080,0801,0801902142733,i2
20801902142744,080,0801,0801902142740,i2
20801902142751,080,0801,0801902142757,i2
20801902142768,080,0801,0801902142764,i2
20801902140177,080,0801,0801902140173,i2
20801902140184,080,0801,0801902140180,i2
20801902140191,080,0801,0801902140197,i2
20801902140207,080,0801,0801902140203,i2
20801902140214,080,0801,0801902140210,i2
20801902140221,080,0801,0801902140227,i2
20801902140238,080,0801,0801902140234,i2
20801902140245,080,0801,0801902140241,i2
20801902140252,080,0801,0801902140258,i2
20801902140269,080,0801,0801902140265,i2
20801902140276,080,0801,0801902140272,i2
20801902140283,080,0801,0801902140289,i2
20801902140290,080,0801,0801902140296,i2
20801902140306,080,0801,0801902140302,i2
20801902140313,080,0801,0801902140319,i2
20801902140320,080,0801,0801902140326,i2
20801902140337,080,0801,0801902140333,i2
20801902140344,080,0801,0801902140340,i2
20801902140351,080,0801,0801902140357,i2
20801902140368,080,0801,0801902140364,i2
20801902140375,080,0801,0801902140371,i2
20801902140382,080,0801,0801902140388,i2
20801902162339,080,0801,0801902162335,i2
20801902162346,080,0801,0801902162342,i2
20801902162353,080,0801,0801902162359,i2
20801902162360,080,0801,0801902162366,i2
20801902162377,080,0801,0801902162373,i2
20801902162384,080,0801,0801902162380,i2
20801902162391,080,0801,0801902162397,i2
20801902162407,080,0801,0801902162403,i2
20801902094227,080,0801,0801902094223,i2
20801902101925,080,0801,0801902101921,i2
20801902102069,080,0801,0801902102065,i2
20801902104698,080,0801,0801902104694,i2
20801902147350,080,0801,0801902147356,i2
20801902149002,080,0801,0801902149008,i2
20801902095453,080,0801,0801902095459,i2
20801902095507,080,0801,0801902095503,i2
20801902095446,080,0801,0801902095442,i2
20801902095484,080,0801,0801902095480,i2
20801902143321,080,0801,0801902143327,i2
20801902143338,080,0801,0801902143334,i2
20801902143345,080,0801,0801902143341,i2
20801902143352,080,0801,0801902143358,i2
20801902143369,080,0801,0801902143365,i2
20801902143376,080,0801,0801902143372,i2
20801902143383,080,0801,0801902143389,i2
20801902143390,080,0801,0801902143396,i2
20801902143406,080,0801,0801902143402,i2
20801902143413,080,0801,0801902143419,i2
20801902143420,080,0801,0801902143426,i2
20801902134862,080,0801,0801902134868,i2
20801902134879,080,0801,0801902134875,i2
20801902134886,080,0801,0801902134882,i2
20801902134893,080,0801,0801902134899,i2
20801902134909,080,0801,0801902134905,i2
20801902134916,080,0801,0801902134912,i2
20801902134923,080,0801,0801902134929,i2
20801902134930,080,0801,0801902134936,i2
20801902134947,080,0801,0801902134943,i2
20801902146209,080,0801,0801902146205,i2
20801902146216,080,0801,0801902146212,i2
20801902146223,080,0801,0801902146229,i2
20801902146230,080,0801,0801902146236,i2
20801902146247,080,0801,0801902146243,i2
20801902146254,080,0801,0801902146250,i2
20801902146261,080,0801,0801902146267,i2
20801902146278,080,0801,0801902146274,i2
20801902146285,080,0801,0801902146281,i2
20801902158523,080,0801,0801902158529,i2
20801902158530,080,0801,0801902158536,i2
20801902095491,080,0801,0801902095497,i2
20801902158547,080,0801,0801902158543,i2
20801902158554,080,0801,0801902158550,i2
20801902095545,080,0801,0801902095541,i2
20801902205463,080,0801,0801902205469,i2
20801902205470,080,0801,0801902205476,i2
20802526486146,080,0802,0802526486142,i2
20802526486153,080,0802,0802526486159,i2
20802526486177,080,0802,0802526486173,i2
20802526486191,080,0802,0802526486197,i2
20802526486207,080,0802,0802526486203,i2
20802526486221,080,0802,0802526486227,i2
20802526486245,080,0802,0802526486241,i2
20802526486252,080,0802,0802526486258,i2
20802526486276,080,0802,0802526486272,i2
20802526486290,080,0802,0802526486296,i2
20802526486306,080,0802,0802526486302,i2
20802526486320,080,0802,0802526486326,i2
20802526486344,080,0802,0802526486340,i2
20802526486351,080,0802,0802526486357,i2
20802526486375,080,0802,0802526486371,i2
20802526486399,080,0802,0802526486395,i2
20802526486405,080,0802,0802526486401,i2
20802526486429,080,0802,0802526486425,i2
20802526512517,080,0802,0802526512513,i2
20802526512524,080,0802,0802526512520,i2
20802526512531,080,0802,0802526512537,i2
20802526512548,080,0802,0802526512544,i2
20802526512562,080,0802,0802526512568,i2
20802526512807,080,0802,0802526512803,i2
20802526512814,080,0802,0802526512810,i2
20802526512821,080,0802,0802526512827,i2
20802526512845,080,0802,0802526512841,i2
20802526512852,080,0802,0802526512858,i2
20802526512869,080,0802,0802526512865,i2
20802526512876,080,0802,0802526512872,i2
20802526512890,080,0802,0802526512896,i2
20802526512906,080,0802,0802526512902,i2
20802526512913,080,0802,0802526512919,i2
20802526512920,080,0802,0802526512926,i2
20802526512944,080,0802,0802526512940,i2
20802526512951,080,0802,0802526512957,i2
20802526512968,080,0802,0802526512964,i2
20802526512975,080,0802,0802526512971,i2
20802526512999,080,0802,0802526512995,i2
20802526513002,080,0802,0802526513008,i2
20802526513019,080,0802,0802526513015,i2
20802526513026,080,0802,0802526513022,i2
20801902194194,080,0801,0801902194190,i2
20801902129257,080,0801,0801902129253,i2
20801902139010,080,0801,0801902139016,i2
20801902139102,080,0801,0801902139108,i2
20801902195139,080,0801,0801902195135,i2
20801902195146,080,0801,0801902195142,i2
20801902195245,080,0801,0801902195241,i2
20801902195252,080,0801,0801902195258,i2
20801902195467,080,0801,0801902195463,i2
20801902195481,080,0801,0801902195487,i2
20801902195498,080,0801,0801902195494,i2
20801902197348,080,0801,0801902197344,i2
20801902197362,080,0801,0801902197368,i2
20801902197386,080,0801,0801902197382,i2
20801902197416,080,0801,0801902197412,i2
20801902197430,080,0801,0801902197436,i2
20801902197447,080,0801,0801902197443,i2
20801902197478,080,0801,0801902197474,i2
20801902199656,080,0801,0801902199652,i2
20801902195153,080,0801,0801902195159,i2
20801902195160,080,0801,0801902195166,i2
20801902197393,080,0801,0801902197399,i2
20801740816579,080,0801,0801740816575,i2
