gtin14,jan3,jan4,jan13keta,indicator
20857303000343,085,0857,0857303000349,i2
20857303000350,085,0857,0857303000356,i2
20857303000367,085,0857,0857303000363,i2
20857303000381,085,0857,0857303000387,i2
20857303000404,085,0857,0857303000400,i2
20857303000244,085,0857,0857303000240,i2
20857303000251,085,0857,0857303000257,i2
20857303000268,085,0857,0857303000264,i2
20857303000299,085,0857,0857303000295,i2
20857303000305,085,0857,0857303000301,i2
20857303000312,085,0857,0857303000318,i2
20857303000015,085,0857,0857303000011,i2
20854137001904,085,0854,0854137001900,i2
20854137001270,085,0854,0854137001276,i2
