gtin14,jan3,jan4,jan13keta,indicator
16948318946775,694,6948,6948318946778,i1
16948318946782,694,6948,6948318946785,i1
16944375336078,694,6944,6944375336071,i1
16944375336085,694,6944,6944375336088,i1
16944375336092,694,6944,6944375336095,i1
16944375336108,694,6944,6944375336101,i1
16944375336115,694,6944,6944375336118,i1
16944375336122,694,6944,6944375336125,i1
16944375336139,694,6944,6944375336132,i1
16944375336283,694,6944,6944375336286,i1
16944375336146,694,6944,6944375336149,i1
16944375336153,694,6944,6944375336156,i1
16944375336160,694,6944,6944375336163,i1
16944375336177,694,6944,6944375336170,i1
16944375336184,694,6944,6944375336187,i1
16944375336191,694,6944,6944375336194,i1
16944375336207,694,6944,6944375336200,i1
16944375338027,694,6944,6944375338020,i1
16944375338034,694,6944,6944375338037,i1
16944375338041,694,6944,6944375338044,i1
16944375338058,694,6944,6944375338051,i1
16944375338065,694,6944,6944375338068,i1
16944375338072,694,6944,6944375338075,i1
16943830465018,694,6943,6943830465011,i1
16943830465025,694,6943,6943830465028,i1
16943830465032,694,6943,6943830465035,i1
16943830465049,694,6943,6943830465042,i1
16943830465056,694,6943,6943830465059,i1
16943830465063,694,6943,6943830465066,i1
16943830465070,694,6943,6943830465073,i1
16943830465087,694,6943,6943830465080,i1
16943830465117,694,6943,6943830465110,i1
16943830465124,694,6943,6943830465127,i1
16943830465131,694,6943,6943830465134,i1
16943830465148,694,6943,6943830465141,i1
16943830465155,694,6943,6943830465158,i1
16943830465162,694,6943,6943830465165,i1
16943830465179,694,6943,6943830465172,i1
16943830465186,694,6943,6943830465189,i1
16942072805088,694,6942,6942072805081,i1
16942072805095,694,6942,6942072805098,i1
