gtin14,jan3,jan4,jan13keta,indicator
16959664900007,695,6959,6959664900000,i1
16959664900212,695,6959,6959664900215,i1
16959664900229,695,6959,6959664900222,i1
16959664902674,695,6959,6959664902677,i1
16959664910778,695,6959,6959664910771,i1
16959664910792,695,6959,6959664910795,i1
16959664910822,695,6959,6959664910825,i1
16959664910846,695,6959,6959664910849,i1
16959664910853,695,6959,6959664910856,i1
16959664910877,695,6959,6959664910870,i1
16959664910884,695,6959,6959664910887,i1
16959664910907,695,6959,6959664910900,i1
16959664902162,695,6959,6959664902165,i1
16959664947156,695,6959,6959664947159,i1
16959664947224,695,6959,6959664947227,i1
16959664960452,695,6959,6959664960455,i1
16959664960483,695,6959,6959664960486,i1
16959664960513,695,6959,6959664960516,i1
16959664960544,695,6959,6959664960547,i1
16959664911256,695,6959,6959664911259,i1
16959664911263,695,6959,6959664911266,i1
16959664911300,695,6959,6959664911303,i1
16959664911850,695,6959,6959664911853,i1
16959664911867,695,6959,6959664911860,i1
16953815844707,695,6953,6953815844700,i1
16953815844714,695,6953,6953815844717,i1
16953815844721,695,6953,6953815844724,i1
16953815844738,695,6953,6953815844731,i1
16953815844745,695,6953,6953815844748,i1
16953815844752,695,6953,6953815844755,i1
16953815843267,695,6953,6953815843260,i1
16953815843274,695,6953,6953815843277,i1
16953815843281,695,6953,6953815843284,i1
16953815843298,695,6953,6953815843291,i1
16953815843304,695,6953,6953815843307,i1
16953815843328,695,6953,6953815843321,i1
16953815843335,695,6953,6953815843338,i1
16953815843342,695,6953,6953815843345,i1
16953815843359,695,6953,6953815843352,i1
16953815843366,695,6953,6953815843369,i1
16950900920070,695,6950,6950900920073,i1
16950900934558,695,6950,6950900934551,i1
16950900934541,695,6950,6950900934544,i1
16950900934565,695,6950,6950900934568,i1
16950900984737,695,6950,6950900984730,i1
16950900984744,695,6950,6950900984747,i1
16950900920766,695,6950,6950900920769,i1
16950900920742,695,6950,6950900920745,i1
16950900920728,695,6950,6950900920721,i1
16950900920759,695,6950,6950900920752,i1
16950900934626,695,6950,6950900934629,i1
16950900934619,695,6950,6950900934612,i1
16950900934602,695,6950,6950900934605,i1
16950900934640,695,6950,6950900934643,i1
16950203350017,695,6950,6950203350010,i1
16950203334116,695,6950,6950203334119,i1
16950203334130,695,6950,6950203334133,i1
16950203334154,695,6950,6950203334157,i1
16950203335113,695,6950,6950203335116,i1
16950203335137,695,6950,6950203335130,i1
16950203335175,695,6950,6950203335178,i1
