gtin14,jan3,jan4,jan13keta,indicator
16976054050494,697,6976,6976054050497,i1
16976054050487,697,6976,6976054050480,i1
16976054050470,697,6976,6976054050473,i1
16976054050463,697,6976,6976054050466,i1
16976054050456,697,6976,6976054050459,i1
16976054050449,697,6976,6976054050442,i1
16976054050432,697,6976,6976054050435,i1
16976054050425,697,6976,6976054050428,i1
16976054050418,697,6976,6976054050411,i1
16976054050401,697,6976,6976054050404,i1
16976054050395,697,6976,6976054050398,i1
16976054050388,697,6976,6976054050381,i1
16976054050500,697,6976,6976054050503,i1
16976054050517,697,6976,6976054050510,i1
16976054050524,697,6976,6976054050527,i1
16976054050531,697,6976,6976054050534,i1
16976054050548,697,6976,6976054050541,i1
16976054050555,697,6976,6976054050558,i1
16976054050562,697,6976,6976054050565,i1
16976054050579,697,6976,6976054050572,i1
16976054050586,697,6976,6976054050589,i1
16976054050593,697,6976,6976054050596,i1
16976054050609,697,6976,6976054050602,i1
16976054050616,697,6976,6976054050619,i1
16970531332332,697,6970,6970531332335,i1
16970531332349,697,6970,6970531332342,i1
16970531332356,697,6970,6970531332359,i1
16976132630105,697,6976,6976132630108,i1
16974328979908,697,6974,6974328979901,i1
16974328979915,697,6974,6974328979918,i1
16974328979922,697,6974,6974328979925,i1
