gtin14,jan3,jan4,jan13keta
50707387082067,070,0707,0707387082062
50707387082098,070,0707,0707387082093
50707387287370,070,0707,0707387287375
50707387494921,070,0707,0707387494926
50707387498349,070,0707,0707387498344
50707387498356,070,0707,0707387498351
50707387498363,070,0707,0707387498368
50707387498424,070,0707,0707387498429
50707387498431,070,0707,0707387498436
50707387498448,070,0707,0707387498443
50707387506754,070,0707,0707387506759
50707387506761,070,0707,0707387506766
50707387506778,070,0707,0707387506773
50707387506785,070,0707,0707387506780
