gtin14,jan3,jan4,jan13keta
34987174498000,498,4987,4987174498009
34987174498109,498,4987,4987174498108
34987174498208,498,4987,4987174498207
34987274003876,498,4987,4987274003875
34987274023331,498,4987,4987274023330
34987274023348,498,4987,4987274023347
34987274023355,498,4987,4987274023354
34987274023362,498,4987,4987274023361
34987274023379,498,4987,4987274023378
34987274023386,498,4987,4987274023385
34987274023393,498,4987,4987274023392
34987274023416,498,4987,4987274023415
34987274023423,498,4987,4987274023422
34987274023430,498,4987,4987274023439
34987274023447,498,4987,4987274023446
34987274023454,498,4987,4987274023453
34987274023461,498,4987,4987274023460
34987274023485,498,4987,4987274023484
34987274023492,498,4987,4987274023491
34987274023508,498,4987,4987274023507
34987274023515,498,4987,4987274023514
34987274023522,498,4987,4987274023521
34987274023539,498,4987,4987274023538
34987274023546,498,4987,4987274023545
34987274023553,498,4987,4987274023552
34987274023560,498,4987,4987274023569
34987274023577,498,4987,4987274023576
34987274023584,498,4987,4987274023583
34987274023591,498,4987,4987274023590
34987274023607,498,4987,4987274023606
34987274023614,498,4987,4987274023613
34987274023621,498,4987,4987274023620
34987274023645,498,4987,4987274023644
34987274023652,498,4987,4987274023651
34987274023669,498,4987,4987274023668
34987274023676,498,4987,4987274023675
34987274023683,498,4987,4987274023682
34987274023690,498,4987,4987274023699
34987274023706,498,4987,4987274023705
34987274023713,498,4987,4987274023712
34987274023720,498,4987,4987274023729
34987274023737,498,4987,4987274023736
34987274023744,498,4987,4987274023743
34987274023751,498,4987,4987274023750
34987274023768,498,4987,4987274023767
34987274023775,498,4987,4987274023774
34987274023782,498,4987,4987274023781
34987274023799,498,4987,4987274023798
34987274023805,498,4987,4987274023804
34987274023812,498,4987,4987274023811
34987274027339,498,4987,4987274027338
34987274028602,498,4987,4987274028601
34987274030209,498,4987,4987274030208
34987274032128,498,4987,4987274032127
34987274034948,498,4987,4987274034947
34987274036256,498,4987,4987274036255
34987274037857,498,4987,4987274037856
34987274039622,498,4987,4987274039621
34987274041069,498,4987,4987274041068
34987274043636,498,4987,4987274043635
34987274045517,498,4987,4987274045516
34987274047467,498,4987,4987274047466
34987274049171,498,4987,4987274049170
34987274051235,498,4987,4987274051234
34987274053260,498,4987,4987274053269
34987274053871,498,4987,4987274053870
34987274055547,498,4987,4987274055546
34987274057299,498,4987,4987274057298
34987274057305,498,4987,4987274057304
34987274057770,498,4987,4987274057779
34987274058944,498,4987,4987274058943
34987274059019,498,4987,4987274059018
34987274061913,498,4987,4987274061912
34987274063443,498,4987,4987274063442
34987274067489,498,4987,4987274067488
34987274069223,498,4987,4987274069222
34987274074296,498,4987,4987274074295
34987274080099,498,4987,4987274080098
34987274080600,498,4987,4987274080609
34987274083472,498,4987,4987274083471
34987274084479,498,4987,4987274084478
34987274084486,498,4987,4987274084485
34987274084493,498,4987,4987274084492
34987274084509,498,4987,4987274084508
34987274084516,498,4987,4987274084515
34987274084523,498,4987,4987274084522
34987274084530,498,4987,4987274084539
34987274084547,498,4987,4987274084546
34987274084561,498,4987,4987274084560
34987274084578,498,4987,4987274084577
34987274084585,498,4987,4987274084584
34987274084608,498,4987,4987274084607
34987274084615,498,4987,4987274084614
34987274084622,498,4987,4987274084621
34987274084639,498,4987,4987274084638
34987274084646,498,4987,4987274084645
