gtin14,jan3,jan4,jan13keta
98886483500436,888,8886,8886483500433
98888893001053,888,8888,8888893001050
98888893002746,888,8888,8888893002743
98888893002920,888,8888,8888893002927
98888893003705,888,8888,8888893003702
98888893003712,888,8888,8888893003719
98888893003729,888,8888,8888893003726
98888893005099,888,8888,8888893005096
98888893008601,888,8888,8888893008608
98888893008618,888,8888,8888893008615
98888893008625,888,8888,8888893008622
98888893008632,888,8888,8888893008639
98888893009509,888,8888,8888893009506
98888893009516,888,8888,8888893009513
98888893010093,888,8888,8888893010090
98888893010109,888,8888,8888893010106
98888893010116,888,8888,8888893010113
98888893010536,888,8888,8888893010533
98888893010550,888,8888,8888893010557
98888893010567,888,8888,8888893010564
98888893010574,888,8888,8888893010571
98888893011229,888,8888,8888893011226
98888893011342,888,8888,8888893011349
98888893011533,888,8888,8888893011530
98888893011540,888,8888,8888893011547
98888893012165,888,8888,8888893012162
98888893012172,888,8888,8888893012179
98888893012189,888,8888,8888893012186
98888893012219,888,8888,8888893012216
98888893012226,888,8888,8888893012223
98888893012882,888,8888,8888893012889
98888893013698,888,8888,8888893013695
98888893013704,888,8888,8888893013701
98888893013711,888,8888,8888893013718
98888893013728,888,8888,8888893013725
98888893019522,888,8888,8888893019529
98888893019539,888,8888,8888893019536
98888893019546,888,8888,8888893019543
98888893020337,888,8888,8888893020334
98888893020580,888,8888,8888893020587
98888893020597,888,8888,8888893020594
98888893103269,888,8888,8888893103266
98888893103276,888,8888,8888893103273
98888893103283,888,8888,8888893103280
98888893103290,888,8888,8888893103297
98888893103306,888,8888,8888893103303
98888893103313,888,8888,8888893103310
98888893103320,888,8888,8888893103327
98888893103337,888,8888,8888893103334
98888893103344,888,8888,8888893103341
98888893103351,888,8888,8888893103358
98888893103368,888,8888,8888893103365
98888893103375,888,8888,8888893103372
98888893103382,888,8888,8888893103389
98888893103399,888,8888,8888893103396
98888893103405,888,8888,8888893103402
98888893103412,888,8888,8888893103419
98888893103429,888,8888,8888893103426
98888893103436,888,8888,8888893103433
98888893203877,888,8888,8888893203874
98888893203884,888,8888,8888893203881
98888893203891,888,8888,8888893203898
98888893203907,888,8888,8888893203904
98888893204614,888,8888,8888893204611
98888893204768,888,8888,8888893204765
98888893204898,888,8888,8888893204895
98888893204904,888,8888,8888893204901
98888893204911,888,8888,8888893204918
98888893204928,888,8888,8888893204925
98888893204935,888,8888,8888893204932
98888893204942,888,8888,8888893204949
98888893204959,888,8888,8888893204956
98888893204997,888,8888,8888893204994
98888893205048,888,8888,8888893205045
98888893205055,888,8888,8888893205052
98888893205185,888,8888,8888893205182
98888893205239,888,8888,8888893205236
98888893222199,888,8888,8888893222196
98888893235007,888,8888,8888893235004
98888893235014,888,8888,8888893235011
98888893235021,888,8888,8888893235028
98888893235038,888,8888,8888893235035
98888893235045,888,8888,8888893235042
98888893235052,888,8888,8888893235059
98888893240001,888,8888,8888893240008
98888893240025,888,8888,8888893240022
