gtin14,jan3,jan4,jan13keta,indicator
04975479195037,497,4975,4975479195037,i0
04975479425240,497,4975,4975479425240,i0
04975479425257,497,4975,4975479425257,i0
04975479425264,497,4975,4975479425264,i0
04975479425387,497,4975,4975479425387,i0
04975479425509,497,4975,4975479425509,i0
04975479425516,497,4975,4975479425516,i0
04975479425523,497,4975,4975479425523,i0
04975479425530,497,4975,4975479425530,i0
04975479425554,497,4975,4975479425554,i0
04975479425561,497,4975,4975479425561,i0
04975479425578,497,4975,4975479425578,i0
04975479425622,497,4975,4975479425622,i0
04975479425707,497,4975,4975479425707,i0
04975479425714,497,4975,4975479425714,i0
04975479425721,497,4975,4975479425721,i0
04975479425738,497,4975,4975479425738,i0
04975479425745,497,4975,4975479425745,i0
04975479425776,497,4975,4975479425776,i0
04975479425783,497,4975,4975479425783,i0
04975479425790,497,4975,4975479425790,i0
04975479425813,497,4975,4975479425813,i0
04975479425820,497,4975,4975479425820,i0
04975479425936,497,4975,4975479425936,i0
04975479425943,497,4975,4975479425943,i0
04975479425950,497,4975,4975479425950,i0
04975479425967,497,4975,4975479425967,i0
04975479425974,497,4975,4975479425974,i0
04975479425981,497,4975,4975479425981,i0
04975479425998,497,4975,4975479425998,i0
04975479426001,497,4975,4975479426001,i0
04975479426018,497,4975,4975479426018,i0
04975479426025,497,4975,4975479426025,i0
04975479426032,497,4975,4975479426032,i0
04975479426049,497,4975,4975479426049,i0
04975479426070,497,4975,4975479426070,i0
04975479426087,497,4975,4975479426087,i0
04975479426094,497,4975,4975479426094,i0
04975479426124,497,4975,4975479426124,i0
04971032743011,497,4971,4971032743011,i0
04971032743028,497,4971,4971032743028,i0
04971032743035,497,4971,4971032743035,i0
04971032743066,497,4971,4971032743066,i0
04971032743073,497,4971,4971032743073,i0
04971032743103,497,4971,4971032743103,i0
04971032743110,497,4971,4971032743110,i0
04975479418846,497,4975,4975479418846,i0
04975479405990,497,4975,4975479405990,i0
04975479409608,497,4975,4975479409608,i0
04975479409653,497,4975,4975479409653,i0
04975479409677,497,4975,4975479409677,i0
04975479409745,497,4975,4975479409745,i0
04975479409844,497,4975,4975479409844,i0
04975479409851,497,4975,4975479409851,i0
04975479409936,497,4975,4975479409936,i0
04975479416941,497,4975,4975479416941,i0
04975479416958,497,4975,4975479416958,i0
04975479416989,497,4975,4975479416989,i0
04975479416996,497,4975,4975479416996,i0
04975479417009,497,4975,4975479417009,i0
04975479417016,497,4975,4975479417016,i0
04975479417030,497,4975,4975479417030,i0
04975479417047,497,4975,4975479417047,i0
04975479417054,497,4975,4975479417054,i0
04975479417061,497,4975,4975479417061,i0
04975479417078,497,4975,4975479417078,i0
04975479417085,497,4975,4975479417085,i0
04975479417092,497,4975,4975479417092,i0
04975479417108,497,4975,4975479417108,i0
04975479417146,497,4975,4975479417146,i0
04975479417153,497,4975,4975479417153,i0
04975479417177,497,4975,4975479417177,i0
04975479417184,497,4975,4975479417184,i0
04975479417191,497,4975,4975479417191,i0
04975479417207,497,4975,4975479417207,i0
04975479417320,497,4975,4975479417320,i0
04975479417375,497,4975,4975479417375,i0
04975479417382,497,4975,4975479417382,i0
04975479417399,497,4975,4975479417399,i0
04975479417405,497,4975,4975479417405,i0
04975479417412,497,4975,4975479417412,i0
04975479417429,497,4975,4975479417429,i0
04975479418440,497,4975,4975479418440,i0
04975479418457,497,4975,4975479418457,i0
04975479418471,497,4975,4975479418471,i0
04975479418488,497,4975,4975479418488,i0
04975479418495,497,4975,4975479418495,i0
04975479418501,497,4975,4975479418501,i0
04975479418518,497,4975,4975479418518,i0
04975479418525,497,4975,4975479418525,i0
04975479418532,497,4975,4975479418532,i0
04975479418556,497,4975,4975479418556,i0
04975479418839,497,4975,4975479418839,i0
04975479418853,497,4975,4975479418853,i0
04975479418860,497,4975,4975479418860,i0
04975479418877,497,4975,4975479418877,i0
04975479418891,497,4975,4975479418891,i0
04975479418907,497,4975,4975479418907,i0
04975479419942,497,4975,4975479419942,i0
04975479419966,497,4975,4975479419966,i0
04975479605130,497,4975,4975479605130,i0
04975479605291,497,4975,4975479605291,i0
04975479419980,497,4975,4975479419980,i0
04975479419973,497,4975,4975479419973,i0
04975479419997,497,4975,4975479419997,i0
04975479418914,497,4975,4975479418914,i0
04975479418884,497,4975,4975479418884,i0
04975479418921,497,4975,4975479418921,i0
04975479418938,497,4975,4975479418938,i0
04975479424038,497,4975,4975479424038,i0
04975479424021,497,4975,4975479424021,i0
04975479424007,497,4975,4975479424007,i0
04975479424014,497,4975,4975479424014,i0
04975479424052,497,4975,4975479424052,i0
04975479426216,497,4975,4975479426216,i0
04975479426254,497,4975,4975479426254,i0
04975479426285,497,4975,4975479426285,i0
04975479426261,497,4975,4975479426261,i0
04975479426278,497,4975,4975479426278,i0
04975479426308,497,4975,4975479426308,i0
04975479426315,497,4975,4975479426315,i0
04975479426322,497,4975,4975479426322,i0
04975479426339,497,4975,4975479426339,i0
04975479426292,497,4975,4975479426292,i0
04975479426353,497,4975,4975479426353,i0
04977343719813,497,4977,4977343719813,i0
04977343719820,497,4977,4977343719820,i0
04977343719837,497,4977,4977343719837,i0
04977343719844,497,4977,4977343719844,i0
04977343719851,497,4977,4977343719851,i0
04977343719868,497,4977,4977343719868,i0
04977343719875,497,4977,4977343719875,i0
04977343719882,497,4977,4977343719882,i0
04977343719899,497,4977,4977343719899,i0
04977343719905,497,4977,4977343719905,i0
04977343719912,497,4977,4977343719912,i0
04977343719929,497,4977,4977343719929,i0
04977343719936,497,4977,4977343719936,i0
04977343719943,497,4977,4977343719943,i0
04977343719950,497,4977,4977343719950,i0
04977343719967,497,4977,4977343719967,i0
04977343719974,497,4977,4977343719974,i0
04977343719981,497,4977,4977343719981,i0
04977343719998,497,4977,4977343719998,i0
04977343720000,497,4977,4977343720000,i0
04977343720017,497,4977,4977343720017,i0
04977343720024,497,4977,4977343720024,i0
04977343720031,497,4977,4977343720031,i0
04977343720048,497,4977,4977343720048,i0
04975479424458,497,4975,4975479424458,i0
04975479424489,497,4975,4975479424489,i0
04975479193989,497,4975,4975479193989,i0
04977343720147,497,4977,4977343720147,i0
04977343720154,497,4977,4977343720154,i0
04977343701313,497,4977,4977343701313,i0
04977343701320,497,4977,4977343701320,i0
04977343701399,497,4977,4977343701399,i0
04977343701405,497,4977,4977343701405,i0
04977343701412,497,4977,4977343701412,i0
04977343701429,497,4977,4977343701429,i0
04977343701474,497,4977,4977343701474,i0
04977343701481,497,4977,4977343701481,i0
04977343701498,497,4977,4977343701498,i0
04977343701504,497,4977,4977343701504,i0
04977343704147,497,4977,4977343704147,i0
04977343704154,497,4977,4977343704154,i0
04977343704161,497,4977,4977343704161,i0
04977343704178,497,4977,4977343704178,i0
04977343704468,497,4977,4977343704468,i0
04977343704475,497,4977,4977343704475,i0
04977343706301,497,4977,4977343706301,i0
04977343707414,497,4977,4977343707414,i0
04977343710056,497,4977,4977343710056,i0
04977343700095,497,4977,4977343700095,i0
04977343700101,497,4977,4977343700101,i0
04977343700118,497,4977,4977343700118,i0
04977343700125,497,4977,4977343700125,i0
