gtin14,jan3,jan4,jan13keta
94560109033914,456,4560,4560109033911
94560109033921,456,4560,4560109033928
94560109034126,456,4560,4560109034123
94560109034133,456,4560,4560109034130
94560109034164,456,4560,4560109034161
94560109034171,456,4560,4560109034178
94560109034188,456,4560,4560109034185
94560109034195,456,4560,4560109034192
94560113560161,456,4560,4560113560168
94560113560291,456,4560,4560113560298
94560113560321,456,4560,4560113560328
94560113560352,456,4560,4560113560359
94560113560376,456,4560,4560113560373
94560113560680,456,4560,4560113560687
94560113560697,456,4560,4560113560694
94560113560703,456,4560,4560113560700
94560113560802,456,4560,4560113560809
94560113560819,456,4560,4560113560816
94560113560840,456,4560,4560113560847
94560113560857,456,4560,4560113560854
94560113560864,456,4560,4560113560861
94560113560925,456,4560,4560113560922
94560113560932,456,4560,4560113560939
94560113560949,456,4560,4560113560946
94560113560963,456,4560,4560113560960
94560113560970,456,4560,4560113560977
94560113560987,456,4560,4560113560984
94560113560994,456,4560,4560113560991
94560113561007,456,4560,4560113561004
94560113561014,456,4560,4560113561011
94560113561021,456,4560,4560113561028
94560113561038,456,4560,4560113561035
94560113561045,456,4560,4560113561042
94560113561175,456,4560,4560113561172
94560113561182,456,4560,4560113561189
94560113561199,456,4560,4560113561196
94560113561205,456,4560,4560113561202
94560113561212,456,4560,4560113561219
94560113561229,456,4560,4560113561226
94560113561236,456,4560,4560113561233
94560113561243,456,4560,4560113561240
94560113561250,456,4560,4560113561257
94560113561267,456,4560,4560113561264
94560113561823,456,4560,4560113561820
94560113561854,456,4560,4560113561851
94560113562066,456,4560,4560113562063
94560113562271,456,4560,4560113562278
94560113562288,456,4560,4560113562285
94560113562295,456,4560,4560113562292
94560113562301,456,4560,4560113562308
94560113562318,456,4560,4560113562315
94560113562325,456,4560,4560113562322
94560113562332,456,4560,4560113562339
94560113562349,456,4560,4560113562346
94560113562356,456,4560,4560113562353
94560113562363,456,4560,4560113562360
94560113562370,456,4560,4560113562377
94560113562387,456,4560,4560113562384
94560113562394,456,4560,4560113562391
94560113562400,456,4560,4560113562407
94560113562417,456,4560,4560113562414
94560113562547,456,4560,4560113562544
94560113562875,456,4560,4560113562872
94560113562950,456,4560,4560113562957
94560113563315,456,4560,4560113563312
94560197545078,456,4560,4560197545075
94560197545092,456,4560,4560197545099
94560197545108,456,4560,4560197545105
94560197545115,456,4560,4560197545112
94560197545122,456,4560,4560197545129
94560197545139,456,4560,4560197545136
94560197545153,456,4560,4560197545150
94560197545160,456,4560,4560197545167
94560197545177,456,4560,4560197545174
94560197545184,456,4560,4560197545181
94560197545191,456,4560,4560197545198
94560197545214,456,4560,4560197545211
94560197545221,456,4560,4560197545228
94560197545245,456,4560,4560197545242
94560197545269,456,4560,4560197545266
94560197545283,456,4560,4560197545280
94560197545306,456,4560,4560197545303
94560197545320,456,4560,4560197545327
94560197545344,456,4560,4560197545341
94560197545368,456,4560,4560197545365
94560197545382,456,4560,4560197545389
94560197545559,456,4560,4560197545556
94560197545580,456,4560,4560197545587
94560197545610,456,4560,4560197545617
94560197545641,456,4560,4560197545648
94560197545658,456,4560,4560197545655
94560197545665,456,4560,4560197545662
94560197545672,456,4560,4560197545679
94560197545689,456,4560,4560197545686
94560197545702,456,4560,4560197545709
94560197545757,456,4560,4560197545754
94560197545764,456,4560,4560197545761
94560109031156,456,4560,4560109031153
94560109031156,456,4560,4560109031153
94560109031156,456,4560,4560109031153
94560109031163,456,4560,4560109031160
94560109031163,456,4560,4560109031160
94560109031163,456,4560,4560109031160
94560109031170,456,4560,4560109031177
94560109031170,456,4560,4560109031177
94560109031170,456,4560,4560109031177
94560109031187,456,4560,4560109031184
94560109031187,456,4560,4560109031184
94560109031187,456,4560,4560109031184
94560109031194,456,4560,4560109031191
94560109031194,456,4560,4560109031191
94560109031194,456,4560,4560109031191
94560109031200,456,4560,4560109031207
94560109031200,456,4560,4560109031207
94560109031200,456,4560,4560109031207
94560109031217,456,4560,4560109031214
94560109031217,456,4560,4560109031214
94560109031217,456,4560,4560109031214
94560109031224,456,4560,4560109031221
