gtin14,jan3,jan4,jan13keta
94543660020074,454,4543,4543660020071
94543660020081,454,4543,4543660020088
94543660020098,454,4543,4543660020095
94543660021743,454,4543,4543660021740
94543660021750,454,4543,4543660021757
94543660021767,454,4543,4543660021764
94543660021774,454,4543,4543660021771
94543660021781,454,4543,4543660021788
94543660021798,454,4543,4543660021795
94543660021804,454,4543,4543660021801
94543660021811,454,4543,4543660021818
94543660021828,454,4543,4543660021825
94543660021835,454,4543,4543660021832
94543660021842,454,4543,4543660021849
94543660021859,454,4543,4543660021856
94543660021866,454,4543,4543660021863
94543660021873,454,4543,4543660021870
94543660021897,454,4543,4543660021894
94543660021910,454,4543,4543660021917
94543660021934,454,4543,4543660021931
94543660021941,454,4543,4543660021948
94543660021958,454,4543,4543660021955
94543660021965,454,4543,4543660021962
94543660021972,454,4543,4543660021979
94543660021989,454,4543,4543660021986
94543660022009,454,4543,4543660022006
94543660022016,454,4543,4543660022013
94543660022023,454,4543,4543660022020
94543660022030,454,4543,4543660022037
94543660022047,454,4543,4543660022044
94543660022054,454,4543,4543660022051
94543660022078,454,4543,4543660022075
94543660022085,454,4543,4543660022082
94543660022092,454,4543,4543660022099
94543660022108,454,4543,4543660022105
94543660022115,454,4543,4543660022112
94543660022122,454,4543,4543660022129
94543660022450,454,4543,4543660022457
94543660022467,454,4543,4543660022464
94543660022474,454,4543,4543660022471
94543660022481,454,4543,4543660022488
94543660022511,454,4543,4543660022518
94543660022528,454,4543,4543660022525
94543660022535,454,4543,4543660022532
94543660022542,454,4543,4543660022549
94543660022559,454,4543,4543660022556
94543660022856,454,4543,4543660022853
94543660022863,454,4543,4543660022860
94543660022870,454,4543,4543660022877
94543660022887,454,4543,4543660022884
94543660022894,454,4543,4543660022891
94543660022900,454,4543,4543660022907
94543660022917,454,4543,4543660022914
94543660022931,454,4543,4543660022938
94543660022948,454,4543,4543660022945
94543660022955,454,4543,4543660022952
94543660022962,454,4543,4543660022969
94543660022979,454,4543,4543660022976
94543660022986,454,4543,4543660022983
94543660022993,454,4543,4543660022990
94543660023006,454,4543,4543660023003
94543660023020,454,4543,4543660023027
94543660023037,454,4543,4543660023034
94543660023044,454,4543,4543660023041
94543660023051,454,4543,4543660023058
94543660023068,454,4543,4543660023065
94543660023075,454,4543,4543660023072
94543660023082,454,4543,4543660023089
94543660023099,454,4543,4543660023096
94543660023105,454,4543,4543660023102
94543660023112,454,4543,4543660023119
94543660023129,454,4543,4543660023126
94543660023136,454,4543,4543660023133
94543660023143,454,4543,4543660023140
94543660023150,454,4543,4543660023157
94543660023167,454,4543,4543660023164
94543660023174,454,4543,4543660023171
94543660023181,454,4543,4543660023188
94543660023198,454,4543,4543660023195
94543660023204,454,4543,4543660023201
94543660023211,454,4543,4543660023218
94543660023228,454,4543,4543660023225
