gtin14,jan3,jan4,jan13keta
94571111156263,457,4571,4571111156260
94571111155204,457,4571,4571111155201
94571111155204,457,4571,4571111155201
94571111155211,457,4571,4571111155218
94571111155211,457,4571,4571111155218
94571111155228,457,4571,4571111155225
94571111155228,457,4571,4571111155225
94571111155235,457,4571,4571111155232
94571111155235,457,4571,4571111155232
94571111155242,457,4571,4571111155249
94571111155242,457,4571,4571111155249
94571111155259,457,4571,4571111155256
94571111155259,457,4571,4571111155256
94571111155266,457,4571,4571111155263
94571111155266,457,4571,4571111155263
94571111155273,457,4571,4571111155270
94571111155273,457,4571,4571111155270
94571111155280,457,4571,4571111155287
94571111155280,457,4571,4571111155287
94571111155297,457,4571,4571111155294
94571111155297,457,4571,4571111155294
94571111155303,457,4571,4571111155300
94571111155303,457,4571,4571111155300
94571111155310,457,4571,4571111155317
94571111155310,457,4571,4571111155317
94571111155327,457,4571,4571111155324
94571111155327,457,4571,4571111155324
94571111155334,457,4571,4571111155331
94571111155334,457,4571,4571111155331
94571111155341,457,4571,4571111155348
94571111155341,457,4571,4571111155348
94571111155358,457,4571,4571111155355
94571111155358,457,4571,4571111155355
94571111155365,457,4571,4571111155362
94571111155365,457,4571,4571111155362
94571111155372,457,4571,4571111155379
94571111155372,457,4571,4571111155379
94571111155389,457,4571,4571111155386
94571111155389,457,4571,4571111155386
94571111155396,457,4571,4571111155393
94571111155396,457,4571,4571111155393
94571111155402,457,4571,4571111155409
94571111155402,457,4571,4571111155409
94571111155419,457,4571,4571111155416
94571111155419,457,4571,4571111155416
94571111155426,457,4571,4571111155423
94571111155426,457,4571,4571111155423
94571111155433,457,4571,4571111155430
94571111155433,457,4571,4571111155430
94571111156539,457,4571,4571111156536
94571111156539,457,4571,4571111156536
94571111156546,457,4571,4571111156543
94571111156546,457,4571,4571111156543
