jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
9009607801202,09009607801202,個,,,,,ＶＩＶＩ　ヘルメット　Ｗ／ヘッドライト,V80120,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009607306059,09009607306059,個,,,,,パワーケーブル　ＵＳ　６０５０１,V30605,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009607604025,09009607604025,個,,,,,バッテリーパック　ブラック,V60402,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009607604032,09009607604032,個,,,,,バッテリーホルスターブラック,V60403,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009607605015,09009607605015,個,,,,,バッテリーチャージャー１ベイ,V60501,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009607801301,09009607801301,個,,,,,ＶＩＶＩ　ＨＰＬ　ヘッドライト,V80130,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009607801349,09009607801349,個,,,,,ＶＩＶＩ　ヘルメット　ＡＵＴ　ＬＥＤ,80130REV-S4,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009607604131,09009607604131,個,,,,,ＶＩＶＩ　ＴＳ２ゴカン　ホルスター,60403JP,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009607801332,09009607801332,個,,,,,ＶＩＶＩ　ヘルメット　ＭＡＸ　ＬＥＤ,80130REV-S3,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009607811300,09009607811300,個,,,,,ＶＩＶＩ　ヘルメット　２５　ＨＰＬ,81130,ヘルメットラックツキ,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
