jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
4525678095142,04525678095142,個,14525678095149,箱,24525678095146,ケース,ＳｔａｎｄａｒＤａｙガーゼ１ｍ２枚入,10150,タイプⅠ３０ｃｍ×１ｍ,,,白十字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525678095159,04525678095159,個,14525678095156,箱,24525678095153,ケース,ＳｔａｎｄａｒＤａｙガーゼ５ｍ,10151,タイプⅠ３０ｃｍ×５ｍ,,,白十字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525678095166,04525678095166,個,14525678095163,箱,24525678095160,ケース,ＳｔａｎｄａｒＤａｙガーゼ１０ｍ,10152,タイプⅠ３０ｃｍ×１０ｍ,,,白十字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525678095173,04525678095173,枚,14525678095170,個,24525678095177,箱,ＳｔａｎｄａｒＤａｙ滅菌ガーゼＳ１２枚,11200,タイプⅢ５ｃｍ×５ｃｍ１２ｐｌｙ,,,白十字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525678095180,04525678095180,枚,14525678095187,個,24525678095184,箱,ＳｔａｎｄａｒＤａｙ滅菌ガーゼＭ１０枚,11201,タイプⅢ７．５ｃｍ×７．５ｃｍ１２ｐｌｙ,,,白十字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525678095197,04525678095197,枚,14525678095194,個,24525678095191,箱,ＳｔａｎｄａｒＤａｙ滅菌ガーゼＬ８枚,11202,タイプⅢ７．５ｃｍ×１０ｃｍ１２ｐｌｙ,,,白十字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525678095203,04525678095203,枚,14525678095200,個,24525678095207,箱,ＳｔａｎｄａｒＤａｙ滅菌ガーゼＳ３６枚徳用,11210,タイプⅢ５ｃｍ×５ｃｍ１２ｐｌｙ,,,白十字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525678095210,04525678095210,枚,14525678095217,個,24525678095214,箱,ＳｔａｎｄａｒＤａｙ滅菌ガーゼＭ３０枚徳用,11211,タイプⅢ７．５ｃｍ×７．５ｃｍ１２ｐｌｙ,,,白十字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525678095227,04525678095227,枚,14525678095224,個,24525678095221,箱,ＳｔａｎｄａｒＤａｙ滅菌ガーゼＬ２４枚徳用,11212,タイプⅢ７．５ｃｍ×１０ｃｍ１２ｐｌｙ,,,白十字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525678095234,04525678095234,個,14525678095231,ケース,,,ＳｔａｎｄａｒＤａｙ脱脂綿５０ｇ,11012,５０ｇ,,,白十字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525678095241,04525678095241,個,14525678095248,ケース,,,ＳｔａｎｄａｒＤａｙ脱脂綿１００ｇ,11013,１００ｇ,,,白十字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525678095258,04525678095258,個,14525678095255,ケース,,,ＳｔａｎｄａｒＤａｙ脱脂綿５００ｇ,11014,５００ｇ,,,白十字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525678095265,04525678095265,個,14525678095262,ケース,,,ＳｔａｎｄａｒＤａｙカット綿５０ｇ,11139,５０ｇ,,,白十字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525678095272,04525678095272,個,14525678095279,ケース,,,ＳｔａｎｄａｒＤａｙカット綿１００ｇ,11140,１００ｇ,,,白十字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525678095289,04525678095289,個,14525678095286,ケース,,,ＳｔａｎｄａｒＤａｙカット綿５００ｇ,11141,５００ｇ,,,白十字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
