gtin14,jan3,jan4,jan13keta,indicator
04250480106617,425,4250,4250480106617,i0
04250094500139,425,4250,4250094500139,i0
04250480106594,425,4250,4250480106594,i0
04250480108734,425,4250,4250480108734,i0
04250480108741,425,4250,4250480108741,i0
04250105614886,425,4250,4250105614886,i0
04250105626421,425,4250,4250105626421,i0
04250105627626,425,4250,4250105627626,i0
04250094500153,425,4250,4250094500153,i0
04250105620368,425,4250,4250105620368,i0
04250105620375,425,4250,4250105620375,i0
04250105620382,425,4250,4250105620382,i0
04250105629705,425,4250,4250105629705,i0
04250105629712,425,4250,4250105629712,i0
04250105629729,425,4250,4250105629729,i0
04250347601835,425,4250,4250347601835,i0
04250347605505,425,4250,4250347605505,i0
04251388941812,425,4251,4251388941812,i0
04251388941829,425,4251,4251388941829,i0
04251388941867,425,4251,4251388941867,i0
04251388941874,425,4251,4251388941874,i0
04251388941836,425,4251,4251388941836,i0
04251388941843,425,4251,4251388941843,i0
04251388941850,425,4251,4251388941850,i0
04250105613476,425,4250,4250105613476,i0
04250105613742,425,4250,4250105613742,i0
04250105613759,425,4250,4250105613759,i0
04250105616385,425,4250,4250105616385,i0
04250105617498,425,4250,4250105617498,i0
04250105617504,425,4250,4250105617504,i0
04250105617511,425,4250,4250105617511,i0
04250105617528,425,4250,4250105617528,i0
04250105617535,425,4250,4250105617535,i0
04250105617542,425,4250,4250105617542,i0
04250105617559,425,4250,4250105617559,i0
04250105617566,425,4250,4250105617566,i0
04250105617573,425,4250,4250105617573,i0
04250105617580,425,4250,4250105617580,i0
04250094500283,425,4250,4250094500283,i0
04250094500313,425,4250,4250094500313,i0
04250094500320,425,4250,4250094500320,i0
04250094500337,425,4250,4250094500337,i0
04250094500344,425,4250,4250094500344,i0
04250094500351,425,4250,4250094500351,i0
04250094500368,425,4250,4250094500368,i0
04250094500375,425,4250,4250094500375,i0
04250094500382,425,4250,4250094500382,i0
04250094500450,425,4250,4250094500450,i0
04250094500467,425,4250,4250094500467,i0
04250094500474,425,4250,4250094500474,i0
04250105609158,425,4250,4250105609158,i0
04250094500030,425,4250,4250094500030,i0
04250094500092,425,4250,4250094500092,i0
04250094500108,425,4250,4250094500108,i0
04250094500207,425,4250,4250094500207,i0
04250094500306,425,4250,4250094500306,i0
04250094500634,425,4250,4250094500634,i0
04250094500641,425,4250,4250094500641,i0
04250094500658,425,4250,4250094500658,i0
04250094500665,425,4250,4250094500665,i0
04250094500672,425,4250,4250094500672,i0
04250094500948,425,4250,4250094500948,i0
04250094500955,425,4250,4250094500955,i0
04250094500962,425,4250,4250094500962,i0
04250094500979,425,4250,4250094500979,i0
04250094500931,425,4250,4250094500931,i0
04250105617795,425,4250,4250105617795,i0
04250105617801,425,4250,4250105617801,i0
04250105600254,425,4250,4250105600254,i0
04250105600278,425,4250,4250105600278,i0
04250105600292,425,4250,4250105600292,i0
04250105600407,425,4250,4250105600407,i0
04250105600414,425,4250,4250105600414,i0
04250105600421,425,4250,4250105600421,i0
04250105600438,425,4250,4250105600438,i0
04250105600445,425,4250,4250105600445,i0
04250105600452,425,4250,4250105600452,i0
