gtin14,jan3,jan4,jan13keta
54996404009217,499,4996,4996404009212
54996404018011,499,4996,4996404018016
54996404018059,499,4996,4996404018054
54996404018172,499,4996,4996404018177
54996404018189,499,4996,4996404018184
54996404018196,499,4996,4996404018191
54996404018240,499,4996,4996404018245
54996404018257,499,4996,4996404018252
54996404018264,499,4996,4996404018269
54996404018370,499,4996,4996404018375
54996404018394,499,4996,4996404018399
54996404018400,499,4996,4996404018405
54996404018431,499,4996,4996404018436
54996404018448,499,4996,4996404018443
54996404018561,499,4996,4996404018566
54996404018578,499,4996,4996404018573
54996404018585,499,4996,4996404018580
54996404018592,499,4996,4996404018597
54996404018608,499,4996,4996404018603
54996404018615,499,4996,4996404018610
54996404018622,499,4996,4996404018627
54996404018639,499,4996,4996404018634
54996404018646,499,4996,4996404018641
54996404018653,499,4996,4996404018658
54996404018660,499,4996,4996404018665
54996404018677,499,4996,4996404018672
54996404018714,499,4996,4996404018719
54996404018721,499,4996,4996404018726
54996404018738,499,4996,4996404018733
54996404018745,499,4996,4996404018740
54996404018813,499,4996,4996404018818
54996404018820,499,4996,4996404018825
54996404018837,499,4996,4996404018832
54996404018844,499,4996,4996404018849
54996404018851,499,4996,4996404018856
54996404018868,499,4996,4996404018863
54996404018875,499,4996,4996404018870
54996404018882,499,4996,4996404018887
54996404018943,499,4996,4996404018948
54996404019049,499,4996,4996404019044
54996404019056,499,4996,4996404019051
54996404019063,499,4996,4996404019068
54996404019070,499,4996,4996404019075
54996404019087,499,4996,4996404019082
54996404019094,499,4996,4996404019099
54996404019568,499,4996,4996404019563
54996404019605,499,4996,4996404019600
54996404019612,499,4996,4996404019617
54996404019629,499,4996,4996404019624
54996404019636,499,4996,4996404019631
54996404019643,499,4996,4996404019648
54996404019650,499,4996,4996404019655
54996404019667,499,4996,4996404019662
54996404019674,499,4996,4996404019679
54996404019681,499,4996,4996404019686
54996404019698,499,4996,4996404019693
54996404019704,499,4996,4996404019709
54996404019711,499,4996,4996404019716
54996404019728,499,4996,4996404019723
54996404019735,499,4996,4996404019730
54996404019742,499,4996,4996404019747
54996404019759,499,4996,4996404019754
54996404019766,499,4996,4996404019761
54996404019773,499,4996,4996404019778
54996404019780,499,4996,4996404019785
54996404019797,499,4996,4996404019792
54996404019803,499,4996,4996404019808
54996404019810,499,4996,4996404019815
54996404019827,499,4996,4996404019822
54996404019834,499,4996,4996404019839
54996404019841,499,4996,4996404019846
54996404019858,499,4996,4996404019853
54996404019865,499,4996,4996404019860
54996404019872,499,4996,4996404019877
54996404019889,499,4996,4996404019884
54996404019896,499,4996,4996404019891
54996404019902,499,4996,4996404019907
54996404019919,499,4996,4996404019914
54996404019926,499,4996,4996404019921
54996404019933,499,4996,4996404019938
54996404019940,499,4996,4996404019945
54996404019957,499,4996,4996404019952
54996404019964,499,4996,4996404019969
54996404019988,499,4996,4996404019983
54996404019995,499,4996,4996404019990
54996404020007,499,4996,4996404020002
54996404023015,499,4996,4996404023010
54996404023022,499,4996,4996404023027
54996404023039,499,4996,4996404023034
54996404023046,499,4996,4996404023041
54996404023053,499,4996,4996404023058
54996404023060,499,4996,4996404023065
54996404023091,499,4996,4996404023096
54996404023107,499,4996,4996404023102
54996404023121,499,4996,4996404023126
54996404023138,499,4996,4996404023133
54996404023312,499,4996,4996404023317
54996404023329,499,4996,4996404023324
54996404023336,499,4996,4996404023331
54996404023343,499,4996,4996404023348
