gtin14,jan3,jan4,jan13
54900000000000,493,4930,4930000000000
54900000000000,493,4930,4930000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
54900000000000,494,4940,4940000000000
