jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0871321000013,00871321000013,個,10871321001178,箱,,,シリコーン強膜スポンジ　楕円　２．５×４．０ｍｍ　長さ８０ｍｍ,S1981-4,楕円　２．５×４．０ｍｍ　長さ８０ｍｍ,,,日本サージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0871321000020,00871321000020,個,10871321001185,箱,,,シリコーン強膜スポンジ　楕円　３．０×５．０ｍｍ　長さ１００ｍｍ,S1981-5,楕円　３．０×５．０ｍｍ　長さ１００ｍｍ,,,日本サージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0871321000037,00871321000037,個,10871321001192,箱,,,シリコーン強膜スポンジ　楕円　３．２５×７．０ｍｍ　長さ８０ｍｍ,S1981-7,楕円　３．２５×７．０ｍｍ　長さ８０ｍｍ,,,日本サージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0871321000044,00871321000044,個,10871321001208,着,,,シリコーン強膜スポンジ　楕円　５．５×７．５ｍｍ　長さ８０ｍｍ,S1981-7.5,楕円　５．５×７．５ｍｍ　長さ８０ｍｍ,,,日本サージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0871321000068,00871321000068,個,10871321001222,箱,,,シリコーン強膜スポンジ　円　２．０ｍｍ径　長さ８０ｍｍ,S1982-2,円　２．０ｍｍ径　長さ８０ｍｍ,,,日本サージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0871321000082,00871321000082,個,10871321001246,箱,,,シリコーン強膜スポンジ　円　３．０ｍｍ径　長さ８０ｍｍ,S1982-3,円　３．０ｍｍ径　長さ８０ｍｍ,,,日本サージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0871321000105,00871321000105,個,10871321001260,箱,,,シリコーン強膜スポンジ　円　４．０ｍｍ径　長さ８０ｍｍ,S1982-4,円　４．０ｍｍ径　長さ８０ｍｍ,,,日本サージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0871321000112,00871321000112,個,10871321001277,箱,,,シリコーン強膜スポンジ　円　５．０ｍｍ径　長さ８０ｍｍ,S1982-5,円　５．０ｍｍ径　長さ８０ｍｍ,,,日本サージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0871321000143,00871321000143,個,10871321001307,箱,,,シリコーン強膜スポンジ　円　７．０ｍｍ径　長さ８０ｍｍ,S1982-7,円　７．０ｍｍ径　長さ８０ｍｍ,,,日本サージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0871321000167,00871321000167,個,10871321001321,箱,,,シリコーン強膜スポンジ　角型（溝付）　２．３×６．４ｍｍ　長さ８０ｍｍ,S1983-2.3,角型（溝付）　２．３×６．４ｍｍ　長さ８０ｍｍ,,,日本サージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0871321000174,00871321000174,個,10871321001338,箱,,,シリコーン強膜スポンジ　半円（溝付）　２．５×５．０ｍｍ　長さ８０ｍｍ,S1983-2.5,半円（溝付）　２．５×５．０ｍｍ　長さ８０ｍｍ,,,日本サージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0871321000198,00871321000198,個,10871321001352,箱,,,シリコーン強膜スポンジ　楕円（溝付）　３．０×５．０ｍｍ　長さ８０ｍｍ,S1983-3,楕円（溝付）　３．０×５．０ｍｍ　長さ８０ｍｍ,,,日本サージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
