gtin14,jan3,jan4,jan13keta
95706025006598,570,5706,5706025006595
95706025006598,570,5706,5706025006595
95706025006680,570,5706,5706025006687
95706025006680,570,5706,5706025006687
95706025006796,570,5706,5706025006793
95706025006796,570,5706,5706025006793
95706025006802,570,5706,5706025006809
95706025006802,570,5706,5706025006809
95706025019109,570,5706,5706025019106
95706025019109,570,5706,5706025019106
95706025019116,570,5706,5706025019113
95706025019116,570,5706,5706025019113
95706025019123,570,5706,5706025019120
95706025019123,570,5706,5706025019120
95706025019147,570,5706,5706025019144
95706025019147,570,5706,5706025019144
95706025019239,570,5706,5706025019236
95706025019239,570,5706,5706025019236
95706025019499,570,5706,5706025019496
95706025019499,570,5706,5706025019496
95706025019512,570,5706,5706025019519
95706025019512,570,5706,5706025019519
95706025019543,570,5706,5706025019540
95706025019543,570,5706,5706025019540
95706025019574,570,5706,5706025019571
95706025019574,570,5706,5706025019571
95706025019598,570,5706,5706025019595
95706025019598,570,5706,5706025019595
95706025019611,570,5706,5706025019618
95706025019611,570,5706,5706025019618
95706025019659,570,5706,5706025019656
95706025019659,570,5706,5706025019656
95706025024646,570,5706,5706025024643
95706025024646,570,5706,5706025024643
95706025024714,570,5706,5706025024711
95706025024714,570,5706,5706025024711
95706025025100,570,5706,5706025025107
95706025025100,570,5706,5706025025107
95706025025117,570,5706,5706025025114
95706025025117,570,5706,5706025025114
95706025025124,570,5706,5706025025121
95706025025124,570,5706,5706025025121
95706025025131,570,5706,5706025025138
95706025025131,570,5706,5706025025138
95706025025148,570,5706,5706025025145
95706025025148,570,5706,5706025025145
95706025025155,570,5706,5706025025152
95706025025155,570,5706,5706025025152
95706025025162,570,5706,5706025025169
95706025025162,570,5706,5706025025169
95706025025179,570,5706,5706025025176
95706025025179,570,5706,5706025025176
95706025025186,570,5706,5706025025183
95706025025186,570,5706,5706025025183
95706025027845,570,5706,5706025027842
95706025027845,570,5706,5706025027842
95706025027852,570,5706,5706025027859
95706025027852,570,5706,5706025027859
