jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0851707004248,00851707004248,個,,,,,RECELL 1920,C3RL01-B:JP,最大治療面積（1セット）：1920平方cm,897000,1,コスモテック,710011170,自家皮膚細胞移植用キット・Ｌ,897000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851707004231,00851707004231,個,,,,,RECELL 640,C3RL01-A:JP,最大治療面積（1セット）：640平方cm,836000,1,コスモテック,710011169,自家皮膚細胞移植用キット・Ｓ,836000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007031,00851977007031,個,,,,,ＨＩＰＡＬＩＧＮ　レジストレーションプローブ,403247,ロング,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007048,00851977007048,個,,,,,ＨＩＰＡＬＩＧＮ　ペルビックベースクレスト,403257,-,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007062,00851977007062,個,,,,,ＨＩＰＡＬＩＧＮ　フィクゼーションピン,403262,４．５ＭＭ　Ｘ　１１０ＭＭ,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007185,00851977007185,個,,,,,ＨＩＰＡＬＩＧＮ　スクリュー,403181,４．５ＭＭ　Ｘ　２０ＭＭ　Ｘ２,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007192,00851977007192,個,,,,,ＨＩＰＡＬＩＧＮ　スクリュー,403182,４．５ＭＭ　Ｘ　３０ＭＭ　Ｘ２,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007208,00851977007208,個,,,,,ＨＩＰＡＬＩＧＮ　スクリュー,403246,４．５ＭＭ　Ｘ　２５ＭＭ　Ｘ２,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007215,00851977007215,個,,,,,ＨＩＰＡＬＩＧＮ　フィクゼーションピン,403222,３．２ＭＭ　Ｘ　１１０ＭＭ　Ｘ２,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007284,00851977007284,個,,,,,アンクル　チューブ,KA401640,Ｓ,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007291,00851977007291,個,,,,,ＫＡ２　ティビアル　ジグ　ボディ,KA401641,Ｓ,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007314,00851977007314,個,,,,,ＨＩＰＡＬＩＧＮ　フィクゼーションピン,403262-110,４．５ＭＭ　Ｘ　１１０ＭＭ,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007321,00851977007321,個,,,,,ＨＩＰＡＬＩＧＮ　フィクゼーションピン,403262-140,４．５ＭＭ　Ｘ　１４０ＭＭ,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007338,00851977007338,個,,,,,ＨＩＰＡＬＩＧＮ　フィクゼーションピン,403263-110,４．５ＭＭ　Ｘ　１１０ＭＭ　Ｘ２,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007345,00851977007345,個,,,,,ＨＩＰＡＬＩＧＮ　フィクゼーションピン,403263-140,４．５ＭＭ　Ｘ　１４０ＭＭ　Ｘ２,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007352,00851977007352,個,,,,,ＨＩＰＡＬＩＧＮ　フィクゼーションピン,403266,３．２ＭＭ　Ｘ　１１０ＭＭ,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007369,00851977007369,個,,,,,ＨＩＰＡＬＩＧＮ　フィクゼーションピン,403273,３．２ＭＭ　Ｘ　１１０ＭＭ　Ｘ２,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007277,00851977007277,個,,,,,ＨＩＰＡＬＩＧＮ　フィクゼーションピン,403263,４．５ＭＭ　Ｘ　１１０ＭＭ　Ｘ２,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007307,00851977007307,個,,,,,アジャスタブル　リセクション　ガイド,KA401639,スタイラス,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007451,00851977007451,個,,,,,ＵＮＩＡＬＩＧＮ　ミッドライン　プローブ,KA401644,ＬＭ／ＲＬ,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007468,00851977007468,個,,,,,ＵＮＩＡＬＩＧＮ　ミッドライン　プローブ,KA401645,ＲＭ／ＬＬ,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007505,00851977007505,個,,,,,ＵＮＩＡＬＩＧＮ　カッティング　ブロック,KA401595,ＬＭ／ＲＬ,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007512,00851977007512,個,,,,,ＵＮＩＡＬＩＧＮ　カッティング　ブロック,KA401596,ＲＭ／ＬＬ,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007055,00851977007055,個,,,,,ＨＩＰＡＬＩＧＮ　プローブキャリブレーション,403258,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007499,00851977007499,個,,,,,ＨＩＰＡＬＩＧＮ　ペルビックベース　アンテリア,403306,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007536,00851977007536,個,,,,,ＨＩＰＡＬＩＧＮ　フィクゼーションピン,403317-110,４．０ＭＭ　Ｘ　１１０ＭＭ　３．２ＭＭ　ＥＮＤ,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007598,00851977007598,個,,,,,ＨＩＰＡＬＩＧＮ　フィクゼーションピン,403324,４．０ＭＭ　Ｘ　１１０ＭＭ　３．２ＭＭ　ＥＮＤ　Ｘ２,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007680,00851977007680,個,,,,,ＨＩＰＡＬＩＧＮ　ペルビック　ブラケット,403307,ショート,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007710,00851977007710,個,,,,,ＨＩＰＡＬＩＧＮ　レジストレーションプローブ,403305,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007772,00851977007772,個,,,,,ＨＩＰＡＬＩＧＮ　オフセット　シェルアダプター,403342,ＢＩＯＭＥＴ　ＣＵＰ用,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007789,00851977007789,個,,,,,ＨＩＰＡＬＩＧＮ　オフセット　シェルアダプター,403343,ＺＩＭＭＥＲ　ＣＵＰ用,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007857,00851977007857,個,,,,,ＨＩＰＡＬＩＧＮ　アダプタードライバー,403347,オフセット　インパクター用,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007895,00851977007895,個,,,,,ＨＩＰＡＬＩＧＮ　シェルインパクタ－　オフセット,403309,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007406,00851977007406,個,,,,,ＨＩＰＡＬＩＧＮ　アセタブラーシェルインパクタ－,403301,マルチポスト,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007543,00851977007543,個,,,,,ＨＩＰＡＬＩＧＮ　フィクゼーションピン,403317-140,４．０ＭＭ　Ｘ　１４０ＭＭ,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007550,00851977007550,個,,,,,ＨＩＰＡＬＩＧＮ　オフセット　シェルアダプター　ＮＥＷ,403318,ＢＩＯＭＥＴ,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007697,00851977007697,個,,,,,ＨＩＰＡＬＩＧＮ　アセタブラーシェルインパクタ－,403338,ＮＥＷ,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007840,00851977007840,個,,,,,ＨＩＰＡＬＩＧＮ　レジストレーション　マーカー,403402,３．５ＭＭ,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007949,00851977007949,個,,,,,ＨＩＰＡＬＩＧＮ　ピンドライバー　４．０ＭＭ,403389,ハドソンコネクター,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007956,00851977007956,個,,,,,ＨＩＰＡＬＩＧＮ　オフセット　シェルアダプター　ＮＥＷ,403412,ＺＩＭＭＥＲ,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007864,00851977007864,個,,,,,バーティカル　レーザーターゲット,HA403377,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851977007932,00851977007932,個,,,,,サイプレート,HA403376,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
