gtin14,jan3,jan4,jan13keta
84546912003439,454,4546,4546912003433
84546912003453,454,4546,4546912003457
84546912003460,454,4546,4546912003464
84546912003477,454,4546,4546912003471
84546912003569,454,4546,4546912003563
84546912003576,454,4546,4546912003570
84546912003583,454,4546,4546912003587
84546912003590,454,4546,4546912003594
84546912003606,454,4546,4546912003600
84546912003613,454,4546,4546912003617
84546912003620,454,4546,4546912003624
84546912003637,454,4546,4546912003631
84546912003644,454,4546,4546912003648
84546912003651,454,4546,4546912003655
84546912003668,454,4546,4546912003662
84546912003675,454,4546,4546912003679
84546912003682,454,4546,4546912003686
84546912003699,454,4546,4546912003693
84546912003705,454,4546,4546912003709
84546912003712,454,4546,4546912003716
84546912003729,454,4546,4546912003723
84546912003736,454,4546,4546912003730
84546912003743,454,4546,4546912003747
84546912003750,454,4546,4546912003754
84546912003767,454,4546,4546912003761
84546912003774,454,4546,4546912003778
84546912003781,454,4546,4546912003785
84546912003798,454,4546,4546912003792
84546912003804,454,4546,4546912003808
84546912003811,454,4546,4546912003815
84546912005587,454,4546,4546912005581
84546912005709,454,4546,4546912005703
84546912005716,454,4546,4546912005710
84546912005723,454,4546,4546912005727
84546912005730,454,4546,4546912005734
84546912005747,454,4546,4546912005741
84546912005785,454,4546,4546912005789
84546912005792,454,4546,4546912005796
84546912005808,454,4546,4546912005802
84546912005815,454,4546,4546912005819
84546912005822,454,4546,4546912005826
84546912005839,454,4546,4546912005833
84546912005846,454,4546,4546912005840
84546912006652,454,4546,4546912006656
84546912006669,454,4546,4546912006663
84546912006676,454,4546,4546912006670
84546912006683,454,4546,4546912006687
84546912006713,454,4546,4546912006717
84546912006720,454,4546,4546912006724
84546912006782,454,4546,4546912006786
84546912006799,454,4546,4546912006793
84546912006805,454,4546,4546912006809
84546912006812,454,4546,4546912006816
84546912006829,454,4546,4546912006823
84546912006836,454,4546,4546912006830
84546912006843,454,4546,4546912006847
84546912006850,454,4546,4546912006854
84546912006867,454,4546,4546912006861
84546912006904,454,4546,4546912006908
84546912006911,454,4546,4546912006915
84546912006928,454,4546,4546912006922
84546912006935,454,4546,4546912006939
84546912006942,454,4546,4546912006946
84546912006959,454,4546,4546912006953
84546912006966,454,4546,4546912006960
84546912006973,454,4546,4546912006977
84546912006980,454,4546,4546912006984
84546912006997,454,4546,4546912006991
84546912008472,454,4546,4546912008476
84546912008489,454,4546,4546912008483
84546912008571,454,4546,4546912008575
84546912008588,454,4546,4546912008582
84546912012257,454,4546,4546912012251
84546912012264,454,4546,4546912012268
84546912012684,454,4546,4546912012688
84546912012691,454,4546,4546912012695
84546912015487,454,4546,4546912015481
84546912015494,454,4546,4546912015498
84546912015500,454,4546,4546912015504
84546912015524,454,4546,4546912015528
84546912018259,454,4546,4546912018253
84546912005969,454,4546,4546912005963
84546912008090,454,4546,4546912008094
84546912008106,454,4546,4546912008100
84546912012417,454,4546,4546912012411
