jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0757770055913,00757770055913,個,10757770055910,箱,,,ＩＡＶＰＳパック（ＶＦパック）　ＣＸ５７１０,CX5710,‐,,,ボシュロム・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0757770055937,00757770055937,個,10757770055934,箱,,,ＩＡＶＰＳ　パック　Ｄ４６００　Ａ,D4600 A,‐,,,ボシュロム・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0757770058211,00757770058211,個,,,20757770058215,箱,ＩＡＶＰｓパックＤ－Ｉｎｆｕｓｉｏｎ　ＢＬ５２８０,BL5280,‐,,,ボシュロム・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0757770457441,00757770457441,個,,,20757770457445,個,テーパーハンドピース　ＭＶＳ　１０２２,MVS 1022,‐,,,ボシュロム・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0757770459971,00757770459971,個,,,,,ガンカヨウハンドピース　ＤＰ９７３１,DP9731,‐,,,ボシュロム・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0757770459988,00757770459988,個,,,,,ガンカヨウハンドピース　ＤＰ９７３３,DP9733,‐,,,ボシュロム・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0757770483488,00757770483488,個,,,,,ガンカヨウハンドピース　ＢＬ３１６０,BL3160,‐,,,ボシュロム・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0757770483495,00757770483495,個,,,,,ガンカヨウハンドピース　ＢＬ３１６１,BL3161,‐,,,ボシュロム・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0757770483501,00757770483501,個,,,,,ガンカヨウハンドピース　ＢＬ３１６２,BL3162,‐,,,ボシュロム・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0757770483518,00757770483518,個,,,,,ガンカヨウハンドピース　ＢＬ３１６３,BL3163,‐,,,ボシュロム・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
