gtin14,jan3,jan4,jan13keta
50690103000509,069,0690,0690103000504
50690103003036,069,0690,0690103003031
50690103176624,069,0690,0690103176629
50690103176631,069,0690,0690103176636
50690103187606,069,0690,0690103187601
50690103187613,069,0690,0690103187618
50690103194598,069,0690,0690103194593
50690103194611,069,0690,0690103194616
50690103199074,069,0690,0690103199079
50690103200930,069,0690,0690103200935
50690103200947,069,0690,0690103200942
50690103200961,069,0690,0690103200966
50690103200978,069,0690,0690103200973
50690103201784,069,0690,0690103201789
50690103205089,069,0690,0690103205084
50690103205096,069,0690,0690103205091
50690103205102,069,0690,0690103205107
50690103205119,069,0690,0690103205114
50690103205126,069,0690,0690103205121
50690103205133,069,0690,0690103205138
50690103205201,069,0690,0690103205206
50690103205218,069,0690,0690103205213
50690103205225,069,0690,0690103205220
50690103205232,069,0690,0690103205237
50690103210939,069,0690,0690103210934
50690103210946,069,0690,0690103210941
50690103210953,069,0690,0690103210958
