gtin14,jan3,jan4,jan13
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,402,4020,4020000000000
14000000000000,402,4020,4020000000000
14000000000000,402,4020,4020000000000
14000000000000,402,4020,4020000000000
14000000000000,402,4020,4020000000000
14000000000000,402,4020,4020000000000
14000000000000,402,4020,4020000000000
14000000000000,402,4020,4020000000000
14000000000000,402,4020,4020000000000
14000000000000,402,4020,4020000000000
14000000000000,402,4020,4020000000000
14000000000000,402,4020,4020000000000
14000000000000,402,4020,4020000000000
14000000000000,402,4020,4020000000000
14000000000000,402,4020,4020000000000
14000000000000,402,4020,4020000000000
14000000000000,402,4020,4020000000000
14000000000000,402,4020,4020000000000
14000000000000,402,4020,4020000000000
14000000000000,402,4020,4020000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,405,4050,4050000000000
14000000000000,404,4040,4040000000000
14000000000000,404,4040,4040000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
14000000000000,403,4030,4030000000000
