gtin14,jan3,jan4,jan13keta,indicator
14993024005218,499,4993,4993024005211,i1
14993024005225,499,4993,4993024005228,i1
14993024005232,499,4993,4993024005235,i1
14993024005249,499,4993,4993024005242,i1
14993024005256,499,4993,4993024005259,i1
14993024005263,499,4993,4993024005266,i1
14993024005270,499,4993,4993024005273,i1
14993024005287,499,4993,4993024005280,i1
14993024005294,499,4993,4993024005297,i1
14993024005300,499,4993,4993024005303,i1
14993024005317,499,4993,4993024005310,i1
14993024005324,499,4993,4993024005327,i1
14993024005331,499,4993,4993024005334,i1
14993024005348,499,4993,4993024005341,i1
14993024005355,499,4993,4993024005358,i1
14993024005362,499,4993,4993024005365,i1
14993024005379,499,4993,4993024005372,i1
14993024005386,499,4993,4993024005389,i1
14993024005393,499,4993,4993024005396,i1
14993024005409,499,4993,4993024005402,i1
14993024005416,499,4993,4993024005419,i1
14993024005423,499,4993,4993024005426,i1
14993024005430,499,4993,4993024005433,i1
14993024005447,499,4993,4993024005440,i1
14993024005454,499,4993,4993024005457,i1
14993024005461,499,4993,4993024005464,i1
14993024005478,499,4993,4993024005471,i1
14993024005485,499,4993,4993024005488,i1
14993024005492,499,4993,4993024005495,i1
14993024005508,499,4993,4993024005501,i1
14993024005515,499,4993,4993024005518,i1
14993024005522,499,4993,4993024005525,i1
14993024005539,499,4993,4993024005532,i1
14993024005546,499,4993,4993024005549,i1
14993024005553,499,4993,4993024005556,i1
14993024005560,499,4993,4993024005563,i1
14993024005577,499,4993,4993024005570,i1
14993024005584,499,4993,4993024005587,i1
14993024005591,499,4993,4993024005594,i1
14993024005607,499,4993,4993024005600,i1
14993024005614,499,4993,4993024005617,i1
14993024005621,499,4993,4993024005624,i1
14993024005638,499,4993,4993024005631,i1
14993024005645,499,4993,4993024005648,i1
14993024005652,499,4993,4993024005655,i1
14993024005669,499,4993,4993024005662,i1
14993024005676,499,4993,4993024005679,i1
14993024005683,499,4993,4993024005686,i1
14993024005690,499,4993,4993024005693,i1
14993024005706,499,4993,4993024005709,i1
14993024005713,499,4993,4993024005716,i1
14993024005720,499,4993,4993024005723,i1
14993024005737,499,4993,4993024005730,i1
14993024005744,499,4993,4993024005747,i1
14993024005751,499,4993,4993024005754,i1
14993024005768,499,4993,4993024005761,i1
14993024005775,499,4993,4993024005778,i1
14993024005782,499,4993,4993024005785,i1
14993024005799,499,4993,4993024005792,i1
14993024005805,499,4993,4993024005808,i1
14993024005812,499,4993,4993024005815,i1
14993024005829,499,4993,4993024005822,i1
14993024005836,499,4993,4993024005839,i1
14993024005843,499,4993,4993024005846,i1
14993024006178,499,4993,4993024006171,i1
14993024006185,499,4993,4993024006188,i1
14993024006192,499,4993,4993024006195,i1
14993024006208,499,4993,4993024006201,i1
14993024006215,499,4993,4993024006218,i1
14993024006222,499,4993,4993024006225,i1
14993024006239,499,4993,4993024006232,i1
14993024006246,499,4993,4993024006249,i1
14993024006253,499,4993,4993024006256,i1
14993024006260,499,4993,4993024006263,i1
14993024006277,499,4993,4993024006270,i1
14993024006284,499,4993,4993024006287,i1
14993024006291,499,4993,4993024006294,i1
14993024006307,499,4993,4993024006300,i1
14993024006314,499,4993,4993024006317,i1
14993024006321,499,4993,4993024006324,i1
14993024006338,499,4993,4993024006331,i1
14993024006345,499,4993,4993024006348,i1
14993024006352,499,4993,4993024006355,i1
14993024006369,499,4993,4993024006362,i1
14993024006376,499,4993,4993024006379,i1
14993024006383,499,4993,4993024006386,i1
14993024006390,499,4993,4993024006393,i1
14993024006406,499,4993,4993024006409,i1
14993024006413,499,4993,4993024006416,i1
14993024006420,499,4993,4993024006423,i1
14993024006437,499,4993,4993024006430,i1
14993024006444,499,4993,4993024006447,i1
14993024006451,499,4993,4993024006454,i1
14993024006468,499,4993,4993024006461,i1
14993024006475,499,4993,4993024006478,i1
14993024006482,499,4993,4993024006485,i1
14993024006499,499,4993,4993024006492,i1
14993024006505,499,4993,4993024006508,i1
14993024006512,499,4993,4993024006515,i1
14993024006529,499,4993,4993024006522,i1
14993024006536,499,4993,4993024006539,i1
14993024006697,499,4993,4993024006690,i1
14993024006703,499,4993,4993024006706,i1
14993024006710,499,4993,4993024006713,i1
14993024006727,499,4993,4993024006720,i1
14993024006734,499,4993,4993024006737,i1
14993024006741,499,4993,4993024006744,i1
