gtin14,jan3,jan4,jan13keta,indicator
14942962257258,494,4942,4942962257251,i1
14942962257418,494,4942,4942962257411,i1
14946306106547,494,4946,4946306106540,i1
14946306106523,494,4946,4946306106526,i1
14946306106530,494,4946,4946306106533,i1
14946306003341,494,4946,4946306003344,i1
14946306059768,494,4946,4946306059761,i1
14946306103485,494,4946,4946306103488,i1
14946306113705,494,4946,4946306113708,i1
14946306138081,494,4946,4946306138084,i1
14946306138098,494,4946,4946306138091,i1
14942962263532,494,4942,4942962263535,i1
14942962263556,494,4942,4942962263559,i1
14942962263563,494,4942,4942962263566,i1
14942962263570,494,4942,4942962263573,i1
14946306120963,494,4946,4946306120966,i1
14942962380642,494,4942,4942962380645,i1
14942962380659,494,4942,4942962380652,i1
14942962380666,494,4942,4942962380669,i1
14942962380680,494,4942,4942962380683,i1
14942962380697,494,4942,4942962380690,i1
14946306077274,494,4946,4946306077277,i1
14946306074907,494,4946,4946306074900,i1
14946306074914,494,4946,4946306074917,i1
14942962250440,494,4942,4942962250443,i1
14942962250617,494,4942,4942962250610,i1
14946306123773,494,4946,4946306123776,i1
14942962410059,494,4942,4942962410052,i1
14942962410073,494,4942,4942962410076,i1
14946306088263,494,4946,4946306088266,i1
14946585001571,494,4946,4946585001574,i1
14946585002394,494,4946,4946585002397,i1
14946585002400,494,4946,4946585002403,i1
14946585003322,494,4946,4946585003325,i1
14946585003339,494,4946,4946585003332,i1
14946585004688,494,4946,4946585004681,i1
14946585004725,494,4946,4946585004728,i1
14946585004763,494,4946,4946585004766,i1
14946585004787,494,4946,4946585004780,i1
14946585007115,494,4946,4946585007118,i1
14946585008204,494,4946,4946585008207,i1
14946585009973,494,4946,4946585009976,i1
14946585009980,494,4946,4946585009983,i1
14946585009997,494,4946,4946585009990,i1
14946585010009,494,4946,4946585010002,i1
14946585011631,494,4946,4946585011634,i1
14946585013048,494,4946,4946585013041,i1
14946585013055,494,4946,4946585013058,i1
14946585013062,494,4946,4946585013065,i1
14946585013246,494,4946,4946585013249,i1
14946585013635,494,4946,4946585013638,i1
14946585013673,494,4946,4946585013676,i1
14946585013680,494,4946,4946585013683,i1
14946585013734,494,4946,4946585013737,i1
14946585013796,494,4946,4946585013799,i1
14946585013802,494,4946,4946585013805,i1
14946585013819,494,4946,4946585013812,i1
14946585013826,494,4946,4946585013829,i1
14946585016155,494,4946,4946585016158,i1
14946585016162,494,4946,4946585016165,i1
14946585016186,494,4946,4946585016189,i1
14946585016575,494,4946,4946585016578,i1
14946585016636,494,4946,4946585016639,i1
14946585017282,494,4946,4946585017285,i1
