gtin14,jan3,jan4,jan13keta,indicator
05415067024916,541,5415,5415067024916,i0
05415067024923,541,5415,5415067024923,i0
05415067027542,541,5415,5415067027542,i0
05415067031709,541,5415,5415067031709,i0
05415067031716,541,5415,5415067031716,i0
05415067031822,541,5415,5415067031822,i0
05415067031747,541,5415,5415067031747,i0
05415067031785,541,5415,5415067031785,i0
05415067031792,541,5415,5415067031792,i0
05415067031730,541,5415,5415067031730,i0
05415067031808,541,5415,5415067031808,i0
05415067031723,541,5415,5415067031723,i0
05415067031754,541,5415,5415067031754,i0
05415067031761,541,5415,5415067031761,i0
05415067031778,541,5415,5415067031778,i0
05415067031815,541,5415,5415067031815,i0
05414734206693,541,5414,5414734206693,i0
05415067049667,541,5415,5415067049667,i0
05415067040046,541,5415,5415067040046,i0
05415067047809,541,5415,5415067047809,i0
05415067047793,541,5415,5415067047793,i0
05415067047816,541,5415,5415067047816,i0
05413206346813,541,5413,5413206346813,i0
05415067021731,541,5415,5415067021731,i0
05415067021700,541,5415,5415067021700,i0
05415067021656,541,5415,5415067021656,i0
05415067021670,541,5415,5415067021670,i0
05415067021687,541,5415,5415067021687,i0
05415067021694,541,5415,5415067021694,i0
05414734218191,541,5414,5414734218191,i0
05414734218207,541,5414,5414734218207,i0
05414734218214,541,5414,5414734218214,i0
05414734218221,541,5414,5414734218221,i0
05414734218238,541,5414,5414734218238,i0
05414734218245,541,5414,5414734218245,i0
05414734218146,541,5414,5414734218146,i0
05414734218177,541,5414,5414734218177,i0
05414734218320,541,5414,5414734218320,i0
05414734218108,541,5414,5414734218108,i0
05414734218122,541,5414,5414734218122,i0
05414734218160,541,5414,5414734218160,i0
05414734207041,541,5414,5414734207041,i0
05414734218337,541,5414,5414734218337,i0
05415067004178,541,5415,5415067004178,i0
05415067004185,541,5415,5415067004185,i0
05415067004192,541,5415,5415067004192,i0
05415067004208,541,5415,5415067004208,i0
05415067004215,541,5415,5415067004215,i0
05415067004222,541,5415,5415067004222,i0
05415067005717,541,5415,5415067005717,i0
05415067005731,541,5415,5415067005731,i0
05415067005755,541,5415,5415067005755,i0
05415067005779,541,5415,5415067005779,i0
05415067005786,541,5415,5415067005786,i0
05414734509480,541,5414,5414734509480,i0
05414734509497,541,5414,5414734509497,i0
05414734509527,541,5414,5414734509527,i0
05414734509534,541,5414,5414734509534,i0
05414734509541,541,5414,5414734509541,i0
05414734203388,541,5414,5414734203388,i0
05415067032287,541,5415,5415067032287,i0
05415067035028,541,5415,5415067035028,i0
05414734217033,541,5414,5414734217033,i0
05414734203555,541,5414,5414734203555,i0
05414734216425,541,5414,5414734216425,i0
05414734202961,541,5414,5414734202961,i0
05414734202978,541,5414,5414734202978,i0
05414734016254,541,5414,5414734016254,i0
05414734013772,541,5414,5414734013772,i0
05414734013932,541,5414,5414734013932,i0
05414734013994,541,5414,5414734013994,i0
05414734012751,541,5414,5414734012751,i0
05414734203197,541,5414,5414734203197,i0
05415067040879,541,5415,5415067040879,i0
05415067040893,541,5415,5415067040893,i0
05415067034823,541,5415,5415067034823,i0
05415067034847,541,5415,5415067034847,i0
05415067046178,541,5415,5415067046178,i0
05415067041517,541,5415,5415067041517,i0
05415067041777,541,5415,5415067041777,i0
05415067041760,541,5415,5415067041760,i0
05415067041746,541,5415,5415067041746,i0
05415067041586,541,5415,5415067041586,i0
05415067050182,541,5415,5415067050182,i0
05415067051844,541,5415,5415067051844,i0
05415067051851,541,5415,5415067051851,i0
05414734300032,541,5414,5414734300032,i0
05414734300100,541,5414,5414734300100,i0
05414734300476,541,5414,5414734300476,i0
05414734300599,541,5414,5414734300599,i0
05414734300629,541,5414,5414734300629,i0
05414734300643,541,5414,5414734300643,i0
05414734300650,541,5414,5414734300650,i0
05414734300773,541,5414,5414734300773,i0
05414734302012,541,5414,5414734302012,i0
05414734302098,541,5414,5414734302098,i0
05414734302104,541,5414,5414734302104,i0
05414734302111,541,5414,5414734302111,i0
05414734302128,541,5414,5414734302128,i0
05414734302203,541,5414,5414734302203,i0
05414734302531,541,5414,5414734302531,i0
05414734302562,541,5414,5414734302562,i0
05414734302586,541,5414,5414734302586,i0
05414734302593,541,5414,5414734302593,i0
05414734302609,541,5414,5414734302609,i0
05414734302623,541,5414,5414734302623,i0
05414734302685,541,5414,5414734302685,i0
05414734302722,541,5414,5414734302722,i0
05414734302821,541,5414,5414734302821,i0
05414734302838,541,5414,5414734302838,i0
05414734302845,541,5414,5414734302845,i0
05414734303071,541,5414,5414734303071,i0
05414734303132,541,5414,5414734303132,i0
05414734303149,541,5414,5414734303149,i0
05414734303163,541,5414,5414734303163,i0
05414734303309,541,5414,5414734303309,i0
05414734303354,541,5414,5414734303354,i0
05414734303415,541,5414,5414734303415,i0
05414734303439,541,5414,5414734303439,i0
05414734303538,541,5414,5414734303538,i0
05414734303545,541,5414,5414734303545,i0
05414734303552,541,5414,5414734303552,i0
05414734303583,541,5414,5414734303583,i0
05414734303613,541,5414,5414734303613,i0
05414734303620,541,5414,5414734303620,i0
05414734303668,541,5414,5414734303668,i0
05414734303781,541,5414,5414734303781,i0
05414734303798,541,5414,5414734303798,i0
05414734303804,541,5414,5414734303804,i0
05414734303811,541,5414,5414734303811,i0
05414734303828,541,5414,5414734303828,i0
05414734303835,541,5414,5414734303835,i0
05414734303842,541,5414,5414734303842,i0
05414734303859,541,5414,5414734303859,i0
05414734303897,541,5414,5414734303897,i0
05414734303934,541,5414,5414734303934,i0
05414734303996,541,5414,5414734303996,i0
05414734304009,541,5414,5414734304009,i0
05414734304016,541,5414,5414734304016,i0
05414734304030,541,5414,5414734304030,i0
05414734304061,541,5414,5414734304061,i0
05414734304085,541,5414,5414734304085,i0
05414734304320,541,5414,5414734304320,i0
05414734304436,541,5414,5414734304436,i0
05414734304450,541,5414,5414734304450,i0
05414734304474,541,5414,5414734304474,i0
05414734304498,541,5414,5414734304498,i0
05414734304504,541,5414,5414734304504,i0
05414734304597,541,5414,5414734304597,i0
05414734304672,541,5414,5414734304672,i0
05414734304702,541,5414,5414734304702,i0
05414734304733,541,5414,5414734304733,i0
05414734304788,541,5414,5414734304788,i0
05414734304825,541,5414,5414734304825,i0
05414734304832,541,5414,5414734304832,i0
05414734304849,541,5414,5414734304849,i0
05414734304900,541,5414,5414734304900,i0
05414734305006,541,5414,5414734305006,i0
05414734305013,541,5414,5414734305013,i0
05414734305068,541,5414,5414734305068,i0
05414734305174,541,5414,5414734305174,i0
05414734305242,541,5414,5414734305242,i0
05414734305327,541,5414,5414734305327,i0
05414734305563,541,5414,5414734305563,i0
05414734305679,541,5414,5414734305679,i0
05414734305686,541,5414,5414734305686,i0
05414734305846,541,5414,5414734305846,i0
05414734306010,541,5414,5414734306010,i0
05414734306249,541,5414,5414734306249,i0
05414734306454,541,5414,5414734306454,i0
05414734309172,541,5414,5414734309172,i0
05414734309257,541,5414,5414734309257,i0
05414734309288,541,5414,5414734309288,i0
05414734309318,541,5414,5414734309318,i0
05414734309332,541,5414,5414734309332,i0
05414734309349,541,5414,5414734309349,i0
05414734309363,541,5414,5414734309363,i0
05414734309851,541,5414,5414734309851,i0
05414734309875,541,5414,5414734309875,i0
05414734309929,541,5414,5414734309929,i0
05414734309936,541,5414,5414734309936,i0
05414734309981,541,5414,5414734309981,i0
05414734310024,541,5414,5414734310024,i0
05414734310031,541,5414,5414734310031,i0
