gtin14,jan3,jan4,jan13keta,indicator
04522281500773,452,4522,4522281500773,i0
04522281500780,452,4522,4522281500780,i0
04526737223971,452,4526,4526737223971,i0
04526737224046,452,4526,4526737224046,i0
04526737292243,452,4526,4526737292243,i0
04526737292250,452,4526,4526737292250,i0
04526737292267,452,4526,4526737292267,i0
04526737292335,452,4526,4526737292335,i0
04526737292342,452,4526,4526737292342,i0
04526737293035,452,4526,4526737293035,i0
04526737224312,452,4526,4526737224312,i0
04526737224329,452,4526,4526737224329,i0
04526737224336,452,4526,4526737224336,i0
04526737220567,452,4526,4526737220567,i0
04526737220581,452,4526,4526737220581,i0
04526737220604,452,4526,4526737220604,i0
04526737220635,452,4526,4526737220635,i0
04526737220598,452,4526,4526737220598,i0
04526737220659,452,4526,4526737220659,i0
04526737220680,452,4526,4526737220680,i0
04526737220642,452,4526,4526737220642,i0
04526737293226,452,4526,4526737293226,i0
04526737293233,452,4526,4526737293233,i0
04526737291352,452,4526,4526737291352,i0
04526737291376,452,4526,4526737291376,i0
04526737291901,452,4526,4526737291901,i0
04526737292700,452,4526,4526737292700,i0
04526737292717,452,4526,4526737292717,i0
04526737292724,452,4526,4526737292724,i0
04526737292809,452,4526,4526737292809,i0
04526737292816,452,4526,4526737292816,i0
04526737292823,452,4526,4526737292823,i0
04526737292892,452,4526,4526737292892,i0
04526737292861,452,4526,4526737292861,i0
04526737292878,452,4526,4526737292878,i0
04526737292885,452,4526,4526737292885,i0
04526737292847,452,4526,4526737292847,i0
04526737292953,452,4526,4526737292953,i0
04526737292960,452,4526,4526737292960,i0
04526737292977,452,4526,4526737292977,i0
04526737293073,452,4526,4526737293073,i0
04526737293158,452,4526,4526737293158,i0
04526737293165,452,4526,4526737293165,i0
04526737240091,452,4526,4526737240091,i0
04526737240121,452,4526,4526737240121,i0
04526737240145,452,4526,4526737240145,i0
04526737240152,452,4526,4526737240152,i0
04526737240114,452,4526,4526737240114,i0
04527799701964,452,4527,4527799701964,i0
04527799701971,452,4527,4527799701971,i0
04527799701995,452,4527,4527799701995,i0
04527799704408,452,4527,4527799704408,i0
04527799704415,452,4527,4527799704415,i0
04526737290669,452,4526,4526737290669,i0
04526737290676,452,4526,4526737290676,i0
04526737290966,452,4526,4526737290966,i0
04526737290973,452,4526,4526737290973,i0
04526737291208,452,4526,4526737291208,i0
04526737291215,452,4526,4526737291215,i0
04526737290942,452,4526,4526737290942,i0
04526737292557,452,4526,4526737292557,i0
04526737292564,452,4526,4526737292564,i0
04526737290188,452,4526,4526737290188,i0
