gtin14,jan3,jan4,jan13keta
04560101030048,456,4560,4560101030048
04560101030062,456,4560,4560101030062
04560101030086,456,4560,4560101030086
04560101030093,456,4560,4560101030093
04560101030109,456,4560,4560101030109
04560101030123,456,4560,4560101030123
04560101030130,456,4560,4560101030130
04560101030147,456,4560,4560101030147
04560101030154,456,4560,4560101030154
04560101030161,456,4560,4560101030161
04560101030185,456,4560,4560101030185
04560101030192,456,4560,4560101030192
04560101030208,456,4560,4560101030208
04560101030215,456,4560,4560101030215
04560101030222,456,4560,4560101030222
04560101030239,456,4560,4560101030239
04560101030246,456,4560,4560101030246
04560101030260,456,4560,4560101030260
04560101030284,456,4560,4560101030284
04560101030291,456,4560,4560101030291
04560101030307,456,4560,4560101030307
04560101030314,456,4560,4560101030314
04560101030321,456,4560,4560101030321
04560101031526,456,4560,4560101031526
04560101031540,456,4560,4560101031540
04560101031564,456,4560,4560101031564
04560101031588,456,4560,4560101031588
04560101034008,456,4560,4560101034008
04560101034015,456,4560,4560101034015
04560101034022,456,4560,4560101034022
04560101034039,456,4560,4560101034039
04560101034046,456,4560,4560101034046
04560101034053,456,4560,4560101034053
04560101034060,456,4560,4560101034060
04560101034077,456,4560,4560101034077
04560101034084,456,4560,4560101034084
04560101034091,456,4560,4560101034091
04560101034107,456,4560,4560101034107
04560101034114,456,4560,4560101034114
04560105240139,456,4560,4560105240139
04560105240146,456,4560,4560105240146
04560105240153,456,4560,4560105240153
04560105240160,456,4560,4560105240160
04560105240177,456,4560,4560105240177
04560105240184,456,4560,4560105240184
04560105240191,456,4560,4560105240191
04560105240207,456,4560,4560105240207
04560105240214,456,4560,4560105240214
04560105240221,456,4560,4560105240221
04560105240238,456,4560,4560105240238
04560105240245,456,4560,4560105240245
04560105240252,456,4560,4560105240252
04560105240269,456,4560,4560105240269
04560105240276,456,4560,4560105240276
04560105240351,456,4560,4560105240351
04560105240368,456,4560,4560105240368
04560105240375,456,4560,4560105240375
04560105240382,456,4560,4560105240382
04560105240399,456,4560,4560105240399
04560105240405,456,4560,4560105240405
04560105240412,456,4560,4560105240412
04560105240429,456,4560,4560105240429
04560105240436,456,4560,4560105240436
04560105240535,456,4560,4560105240535
04560105240542,456,4560,4560105240542
04560105240559,456,4560,4560105240559
04560105240566,456,4560,4560105240566
04560105240573,456,4560,4560105240573
04560105240580,456,4560,4560105240580
04560105240597,456,4560,4560105240597
04560105240603,456,4560,4560105240603
04560105240610,456,4560,4560105240610
04560105240627,456,4560,4560105240627
04560105240672,456,4560,4560105240672
04560105240689,456,4560,4560105240689
04560105240696,456,4560,4560105240696
04560105240702,456,4560,4560105240702
04560105240757,456,4560,4560105240757
04560105240764,456,4560,4560105240764
04560105240771,456,4560,4560105240771
04560105240788,456,4560,4560105240788
04560105240832,456,4560,4560105240832
04560105240849,456,4560,4560105240849
04560105240856,456,4560,4560105240856
04560105240863,456,4560,4560105240863
04560105240870,456,4560,4560105240870
04560105240887,456,4560,4560105240887
04560105240894,456,4560,4560105240894
04560105240900,456,4560,4560105240900
04560105240917,456,4560,4560105240917
04560105240924,456,4560,4560105240924
04560105240931,456,4560,4560105240931
04560105240948,456,4560,4560105240948
04560105240955,456,4560,4560105240955
04560105240962,456,4560,4560105240962
04560105240979,456,4560,4560105240979
04560105240986,456,4560,4560105240986
04560105240993,456,4560,4560105240993
04560105241006,456,4560,4560105241006
04560105241013,456,4560,4560105241013
04560105241020,456,4560,4560105241020
04560105241037,456,4560,4560105241037
04560105241044,456,4560,4560105241044
04560105241051,456,4560,4560105241051
04560105241068,456,4560,4560105241068
04560105241075,456,4560,4560105241075
04560105241082,456,4560,4560105241082
04560105241105,456,4560,4560105241105
04560105241112,456,4560,4560105241112
04560105241129,456,4560,4560105241129
04560105241136,456,4560,4560105241136
04560105241143,456,4560,4560105241143
04560105241150,456,4560,4560105241150
04560105241167,456,4560,4560105241167
04560105241174,456,4560,4560105241174
04560105241181,456,4560,4560105241181
04560105241198,456,4560,4560105241198
04560105241204,456,4560,4560105241204
04560105241211,456,4560,4560105241211
04560105241228,456,4560,4560105241228
04560105241235,456,4560,4560105241235
04560105241242,456,4560,4560105241242
04560105241259,456,4560,4560105241259
04560105241266,456,4560,4560105241266
04560105241273,456,4560,4560105241273
04560105241280,456,4560,4560105241280
04560105241297,456,4560,4560105241297
04560105241303,456,4560,4560105241303
04560105241310,456,4560,4560105241310
04560105241327,456,4560,4560105241327
04560105241334,456,4560,4560105241334
04560105241341,456,4560,4560105241341
04560105241358,456,4560,4560105241358
04560105241365,456,4560,4560105241365
04560105241372,456,4560,4560105241372
04560105241396,456,4560,4560105241396
04560105241402,456,4560,4560105241402
04560105241419,456,4560,4560105241419
04560105241426,456,4560,4560105241426
04560105241433,456,4560,4560105241433
04560105241440,456,4560,4560105241440
04560105241457,456,4560,4560105241457
04560105241464,456,4560,4560105241464
04560105241471,456,4560,4560105241471
04560105241488,456,4560,4560105241488
04560105241495,456,4560,4560105241495
04560105241501,456,4560,4560105241501
04560105241518,456,4560,4560105241518
04560105241525,456,4560,4560105241525
04560105241532,456,4560,4560105241532
04560105241549,456,4560,4560105241549
04560105241556,456,4560,4560105241556
04560105241563,456,4560,4560105241563
04560105241570,456,4560,4560105241570
04560105241587,456,4560,4560105241587
04560105241594,456,4560,4560105241594
04560105241600,456,4560,4560105241600
04560105241617,456,4560,4560105241617
04560105241648,456,4560,4560105241648
04560105241662,456,4560,4560105241662
04560105241679,456,4560,4560105241679
04560105241686,456,4560,4560105241686
04560105241693,456,4560,4560105241693
04560105241709,456,4560,4560105241709
04560105241723,456,4560,4560105241723
04560105241730,456,4560,4560105241730
04560105241747,456,4560,4560105241747
04560105241754,456,4560,4560105241754
04560105241761,456,4560,4560105241761
04560105241778,456,4560,4560105241778
04560105241785,456,4560,4560105241785
04560105241792,456,4560,4560105241792
04560105241808,456,4560,4560105241808
04560105241815,456,4560,4560105241815
04560105241822,456,4560,4560105241822
04560105241839,456,4560,4560105241839
04560105241846,456,4560,4560105241846
04560105241853,456,4560,4560105241853
04560105241860,456,4560,4560105241860
04560105241877,456,4560,4560105241877
04560105241884,456,4560,4560105241884
04560105241891,456,4560,4560105241891
04560105241907,456,4560,4560105241907
04560105241914,456,4560,4560105241914
04560105241921,456,4560,4560105241921
04560105241938,456,4560,4560105241938
04560105241945,456,4560,4560105241945
04560105241952,456,4560,4560105241952
04560105241969,456,4560,4560105241969
04560105241976,456,4560,4560105241976
04560105241983,456,4560,4560105241983
04560105241990,456,4560,4560105241990
04560105242003,456,4560,4560105242003
04560105242010,456,4560,4560105242010
04560105242027,456,4560,4560105242027
04560105242034,456,4560,4560105242034
04560105242041,456,4560,4560105242041
04560105242058,456,4560,4560105242058
04560105242065,456,4560,4560105242065
04560105242072,456,4560,4560105242072
04560105242089,456,4560,4560105242089
04560105242096,456,4560,4560105242096
04560105242102,456,4560,4560105242102
04560105242119,456,4560,4560105242119
04560105242126,456,4560,4560105242126
04560105242133,456,4560,4560105242133
04560105242157,456,4560,4560105242157
04560105242164,456,4560,4560105242164
04560105242171,456,4560,4560105242171
04560105242188,456,4560,4560105242188
04560105242263,456,4560,4560105242263
04560105242270,456,4560,4560105242270
04560105242287,456,4560,4560105242287
04560105242294,456,4560,4560105242294
04560105242300,456,4560,4560105242300
04560105242317,456,4560,4560105242317
04560105242324,456,4560,4560105242324
04560105242331,456,4560,4560105242331
04560105242348,456,4560,4560105242348
04560105242355,456,4560,4560105242355
04560105242362,456,4560,4560105242362
04560105242379,456,4560,4560105242379
04560105242386,456,4560,4560105242386
04560105242393,456,4560,4560105242393
04560105242409,456,4560,4560105242409
04560105242416,456,4560,4560105242416
04560105242423,456,4560,4560105242423
04560105242430,456,4560,4560105242430
04560105242447,456,4560,4560105242447
04560105242454,456,4560,4560105242454
04560105242461,456,4560,4560105242461
04560105242478,456,4560,4560105242478
04560105242485,456,4560,4560105242485
04560105242492,456,4560,4560105242492
04560105242508,456,4560,4560105242508
04560105242515,456,4560,4560105242515
04560105242522,456,4560,4560105242522
04560105242539,456,4560,4560105242539
04560105242546,456,4560,4560105242546
04560105242553,456,4560,4560105242553
04560105242560,456,4560,4560105242560
04560105243208,456,4560,4560105243208
04560105243215,456,4560,4560105243215
04560105243222,456,4560,4560105243222
04560105243239,456,4560,4560105243239
04560105243345,456,4560,4560105243345
04560105243352,456,4560,4560105243352
04560105243369,456,4560,4560105243369
04560105243376,456,4560,4560105243376
04560105243383,456,4560,4560105243383
04560105243482,456,4560,4560105243482
04560105245257,456,4560,4560105245257
04560105245264,456,4560,4560105245264
04560105245271,456,4560,4560105245271
04560105245288,456,4560,4560105245288
04560105245295,456,4560,4560105245295
04560105245301,456,4560,4560105245301
04560105245431,456,4560,4560105245431
04560105245660,456,4560,4560105245660
04560105245677,456,4560,4560105245677
04560105245820,456,4560,4560105245820
04560105245837,456,4560,4560105245837
04560105245844,456,4560,4560105245844
04560105245967,456,4560,4560105245967
04560105245974,456,4560,4560105245974
04560105246070,456,4560,4560105246070
04560105246100,456,4560,4560105246100
04560105246117,456,4560,4560105246117
04560105246124,456,4560,4560105246124
04560105246131,456,4560,4560105246131
04560105246155,456,4560,4560105246155
04560105254402,456,4560,4560105254402
04560105254495,456,4560,4560105254495
04560105254501,456,4560,4560105254501
04560105254532,456,4560,4560105254532
04560105254556,456,4560,4560105254556
04560105254563,456,4560,4560105254563
04560105254570,456,4560,4560105254570
04560105254587,456,4560,4560105254587
04560105254594,456,4560,4560105254594
04560105254600,456,4560,4560105254600
04560105254617,456,4560,4560105254617
04560105254624,456,4560,4560105254624
04560105254631,456,4560,4560105254631
04560105254648,456,4560,4560105254648
04560105254655,456,4560,4560105254655
04560105254686,456,4560,4560105254686
04560105254693,456,4560,4560105254693
04560105254709,456,4560,4560105254709
04560105254716,456,4560,4560105254716
04560105254730,456,4560,4560105254730
04560105254747,456,4560,4560105254747
04560105254761,456,4560,4560105254761
04560105254778,456,4560,4560105254778
04560105254785,456,4560,4560105254785
04560105254792,456,4560,4560105254792
04560105254808,456,4560,4560105254808
04560105254815,456,4560,4560105254815
04560105254822,456,4560,4560105254822
04560105254839,456,4560,4560105254839
04560105254907,456,4560,4560105254907
04560105254976,456,4560,4560105254976
04560105254983,456,4560,4560105254983
04560105255058,456,4560,4560105255058
04560105255072,456,4560,4560105255072
04560105255119,456,4560,4560105255119
04560105255126,456,4560,4560105255126
04560105255133,456,4560,4560105255133
04560105255171,456,4560,4560105255171
04560105255218,456,4560,4560105255218
04560105255232,456,4560,4560105255232
04560105255300,456,4560,4560105255300
04560105255324,456,4560,4560105255324
04560105255348,456,4560,4560105255348
04560105255355,456,4560,4560105255355
04560105255362,456,4560,4560105255362
04560105255386,456,4560,4560105255386
04560105255409,456,4560,4560105255409
04560105255416,456,4560,4560105255416
04560105255423,456,4560,4560105255423
04560105255447,456,4560,4560105255447
04560105255492,456,4560,4560105255492
04560105255515,456,4560,4560105255515
04560105255522,456,4560,4560105255522
04560105255539,456,4560,4560105255539
04560105255652,456,4560,4560105255652
04560105255690,456,4560,4560105255690
04560105255713,456,4560,4560105255713
04560105255720,456,4560,4560105255720
04560105255737,456,4560,4560105255737
04560105255744,456,4560,4560105255744
04560105255768,456,4560,4560105255768
04560105255775,456,4560,4560105255775
04560105255799,456,4560,4560105255799
04560105255805,456,4560,4560105255805
04560105255935,456,4560,4560105255935
04560105256031,456,4560,4560105256031
04560105256048,456,4560,4560105256048
04560105256079,456,4560,4560105256079
04560105256116,456,4560,4560105256116
04560105256277,456,4560,4560105256277
04560105256314,456,4560,4560105256314
04560105256321,456,4560,4560105256321
04560105256338,456,4560,4560105256338
04560105256352,456,4560,4560105256352
04560105256512,456,4560,4560105256512
04560105256529,456,4560,4560105256529
04560105256536,456,4560,4560105256536
04560105256543,456,4560,4560105256543
04560105256642,456,4560,4560105256642
04560105256673,456,4560,4560105256673
04560105256727,456,4560,4560105256727
04560105257021,456,4560,4560105257021
04560105257038,456,4560,4560105257038
04560105257052,456,4560,4560105257052
04560105257113,456,4560,4560105257113
04560105257144,456,4560,4560105257144
04560105257168,456,4560,4560105257168
04560105257175,456,4560,4560105257175
04560105257281,456,4560,4560105257281
04560105257311,456,4560,4560105257311
04560105257328,456,4560,4560105257328
04560105257366,456,4560,4560105257366
04560105257373,456,4560,4560105257373
04560105257380,456,4560,4560105257380
04560105257397,456,4560,4560105257397
04560105257403,456,4560,4560105257403
04560105257410,456,4560,4560105257410
04560105257427,456,4560,4560105257427
04560105257441,456,4560,4560105257441
04560105257458,456,4560,4560105257458
04560105257489,456,4560,4560105257489
04560105257496,456,4560,4560105257496
04560105257519,456,4560,4560105257519
04560105257526,456,4560,4560105257526
04560105257557,456,4560,4560105257557
04560105257564,456,4560,4560105257564
04560105257571,456,4560,4560105257571
04560105257595,456,4560,4560105257595
04560105257601,456,4560,4560105257601
04560105257618,456,4560,4560105257618
04560105257625,456,4560,4560105257625
04560105257656,456,4560,4560105257656
04560105257670,456,4560,4560105257670
04560105257687,456,4560,4560105257687
04560105257694,456,4560,4560105257694
04560105257700,456,4560,4560105257700
04560105257717,456,4560,4560105257717
04560105257748,456,4560,4560105257748
04560105257755,456,4560,4560105257755
04560105257762,456,4560,4560105257762
04560105257809,456,4560,4560105257809
04560105257816,456,4560,4560105257816
04560105257861,456,4560,4560105257861
04560105257878,456,4560,4560105257878
04560105257885,456,4560,4560105257885
04560105257915,456,4560,4560105257915
04560105257960,456,4560,4560105257960
04560105257977,456,4560,4560105257977
04560105257984,456,4560,4560105257984
04560105257991,456,4560,4560105257991
04560105258011,456,4560,4560105258011
04560105258028,456,4560,4560105258028
04560105258066,456,4560,4560105258066
04560105258080,456,4560,4560105258080
04560105258097,456,4560,4560105258097
04560105258134,456,4560,4560105258134
04560105258165,456,4560,4560105258165
04560105258202,456,4560,4560105258202
04560105258219,456,4560,4560105258219
04560105258226,456,4560,4560105258226
04560105258240,456,4560,4560105258240
04560105258264,456,4560,4560105258264
04560105258271,456,4560,4560105258271
04560105258288,456,4560,4560105258288
04560105258325,456,4560,4560105258325
04560105258356,456,4560,4560105258356
04560105258387,456,4560,4560105258387
04560105258394,456,4560,4560105258394
04560105258431,456,4560,4560105258431
04560105258462,456,4560,4560105258462
04560105258479,456,4560,4560105258479
04560105258516,456,4560,4560105258516
04560105258523,456,4560,4560105258523
04560105258554,456,4560,4560105258554
04560105258561,456,4560,4560105258561
04560105258592,456,4560,4560105258592
04560105258622,456,4560,4560105258622
04560105258639,456,4560,4560105258639
04560105258646,456,4560,4560105258646
04560105258684,456,4560,4560105258684
04560105258691,456,4560,4560105258691
04560105258707,456,4560,4560105258707
04560105258714,456,4560,4560105258714
04560105258738,456,4560,4560105258738
04560105258769,456,4560,4560105258769
04560105258776,456,4560,4560105258776
04560105258783,456,4560,4560105258783
04560105258790,456,4560,4560105258790
04560105258813,456,4560,4560105258813
04560105258820,456,4560,4560105258820
04560105258837,456,4560,4560105258837
04560105258868,456,4560,4560105258868
04560105258875,456,4560,4560105258875
04560105258882,456,4560,4560105258882
04560105258905,456,4560,4560105258905
04560105258929,456,4560,4560105258929
04560105258936,456,4560,4560105258936
04560105258950,456,4560,4560105258950
04560105259094,456,4560,4560105259094
04560105259117,456,4560,4560105259117
04560105259124,456,4560,4560105259124
04560105259148,456,4560,4560105259148
04560105259155,456,4560,4560105259155
04560105259162,456,4560,4560105259162
04560105259179,456,4560,4560105259179
04560105259186,456,4560,4560105259186
04560105259193,456,4560,4560105259193
04560105259230,456,4560,4560105259230
04560105259339,456,4560,4560105259339
04560105259346,456,4560,4560105259346
04560105259353,456,4560,4560105259353
04560105259377,456,4560,4560105259377
04560105259384,456,4560,4560105259384
04560105259391,456,4560,4560105259391
04560105259407,456,4560,4560105259407
04560105259414,456,4560,4560105259414
04560105259421,456,4560,4560105259421
04560105259438,456,4560,4560105259438
04560105259452,456,4560,4560105259452
04560105259476,456,4560,4560105259476
04560105259483,456,4560,4560105259483
04560105259490,456,4560,4560105259490
04560105259506,456,4560,4560105259506
04560105259513,456,4560,4560105259513
04560105259520,456,4560,4560105259520
04560105259537,456,4560,4560105259537
04560105259544,456,4560,4560105259544
04560105259551,456,4560,4560105259551
04560105259568,456,4560,4560105259568
04560105259575,456,4560,4560105259575
04560105259582,456,4560,4560105259582
04560105259599,456,4560,4560105259599
04560105259605,456,4560,4560105259605
04560105259643,456,4560,4560105259643
04560105259650,456,4560,4560105259650
04560105259742,456,4560,4560105259742
04560105259759,456,4560,4560105259759
04560105259841,456,4560,4560105259841
04560105259858,456,4560,4560105259858
04560105470017,456,4560,4560105470017
04560105470024,456,4560,4560105470024
04560105470031,456,4560,4560105470031
04560105470048,456,4560,4560105470048
04560105470055,456,4560,4560105470055
04560105470062,456,4560,4560105470062
04560105470079,456,4560,4560105470079
04560105470086,456,4560,4560105470086
04560105470093,456,4560,4560105470093
04560105470109,456,4560,4560105470109
04560105470116,456,4560,4560105470116
04560105470123,456,4560,4560105470123
04560105470130,456,4560,4560105470130
04560105470147,456,4560,4560105470147
04560105470154,456,4560,4560105470154
04560105470161,456,4560,4560105470161
04560105470178,456,4560,4560105470178
04560105470185,456,4560,4560105470185
04560105470192,456,4560,4560105470192
04560105470208,456,4560,4560105470208
04560105470215,456,4560,4560105470215
04560105470222,456,4560,4560105470222
04560105470239,456,4560,4560105470239
04560105470246,456,4560,4560105470246
04560105470253,456,4560,4560105470253
04560105470260,456,4560,4560105470260
04560105470277,456,4560,4560105470277
04560105470284,456,4560,4560105470284
04560105470291,456,4560,4560105470291
