gtin14,jan3,jan4,jan13keta
30610586015780,061,0610,0610586015789
30610586015780,061,0610,0610586015789
30610586015797,061,0610,0610586015796
30610586015797,061,0610,0610586015796
30610586015841,061,0610,0610586015840
30610586015841,061,0610,0610586015840
30610586016749,061,0610,0610586016748
30610586016749,061,0610,0610586016748
30610586016756,061,0610,0610586016755
30610586016756,061,0610,0610586016755
30610586016763,061,0610,0610586016762
30610586016763,061,0610,0610586016762
30610586016770,061,0610,0610586016779
30610586016770,061,0610,0610586016779
30610586016787,061,0610,0610586016786
30610586016787,061,0610,0610586016786
30610586023204,061,0610,0610586023203
30610586023204,061,0610,0610586023203
30610586023211,061,0610,0610586023210
30610586023211,061,0610,0610586023210
30610586023235,061,0610,0610586023234
30610586023235,061,0610,0610586023234
30610586025536,061,0610,0610586025535
30610586025536,061,0610,0610586025535
30610586025543,061,0610,0610586025542
30610586025543,061,0610,0610586025542
30610586025550,061,0610,0610586025559
30610586025550,061,0610,0610586025559
30610586025598,061,0610,0610586025597
30610586025598,061,0610,0610586025597
30610586025604,061,0610,0610586025603
30610586025604,061,0610,0610586025603
30610586025628,061,0610,0610586025627
30610586025628,061,0610,0610586025627
30610586025635,061,0610,0610586025634
30610586025635,061,0610,0610586025634
30610586025642,061,0610,0610586025641
30610586025642,061,0610,0610586025641
30610586025659,061,0610,0610586025658
30610586025659,061,0610,0610586025658
30610586025666,061,0610,0610586025665
30610586025666,061,0610,0610586025665
30610586025673,061,0610,0610586025672
30610586025673,061,0610,0610586025672
30610586025680,061,0610,0610586025689
30610586025680,061,0610,0610586025689
30610586025697,061,0610,0610586025696
30610586025697,061,0610,0610586025696
30610586025703,061,0610,0610586025702
30610586025703,061,0610,0610586025702
30610586027684,061,0610,0610586027683
30610586027684,061,0610,0610586027683
30610586027691,061,0610,0610586027690
30610586027691,061,0610,0610586027690
30610586027707,061,0610,0610586027706
30610586027707,061,0610,0610586027706
30610586027721,061,0610,0610586027720
30610586027721,061,0610,0610586027720
30610586027738,061,0610,0610586027737
30610586027738,061,0610,0610586027737
30610586027745,061,0610,0610586027744
30610586027745,061,0610,0610586027744
30610586032961,061,0610,0610586032960
30610586032961,061,0610,0610586032960
30610586032985,061,0610,0610586032984
30610586032985,061,0610,0610586032984
30610586033005,061,0610,0610586033004
30610586033005,061,0610,0610586033004
30610586033012,061,0610,0610586033011
30610586033012,061,0610,0610586033011
30610586033029,061,0610,0610586033028
30610586033029,061,0610,0610586033028
30610586033036,061,0610,0610586033035
30610586033036,061,0610,0610586033035
30610586033043,061,0610,0610586033042
30610586033043,061,0610,0610586033042
30610586033050,061,0610,0610586033059
30610586033050,061,0610,0610586033059
30610586033074,061,0610,0610586033073
30610586033074,061,0610,0610586033073
30610586033081,061,0610,0610586033080
30610586033081,061,0610,0610586033080
