gtin14,jan3,jan4,jan13
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,068,0681,0681000000000
30700000000000,070,0707,0707000000000
30700000000000,070,0707,0707000000000
30700000000000,070,0707,0707000000000
30700000000000,070,0707,0707000000000
30700000000000,070,0707,0707000000000
30700000000000,070,0707,0707000000000
30700000000000,070,0707,0707000000000
30700000000000,070,0707,0707000000000
30700000000000,070,0707,0707000000000
30700000000000,070,0707,0707000000000
30700000000000,070,0707,0707000000000
30700000000000,070,0707,0707000000000
30700000000000,070,0707,0707000000000
30700000000000,070,0707,0707000000000
