gtin14,jan3,jan4,jan13
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
34700000000000,471,4710,4710000000000
