gtin14,jan3,jan4,jan13keta
34712052087836,471,4712,4712052087835
34712052087867,471,4712,4712052087866
34712052087898,471,4712,4712052087897
34712052087928,471,4712,4712052087927
34712052081056,471,4712,4712052081055
34712052081056,471,4712,4712052081055
34712052081063,471,4712,4712052081062
34712052081063,471,4712,4712052081062
34712052081087,471,4712,4712052081086
34712052081087,471,4712,4712052081086
34712052081094,471,4712,4712052081093
34712052081094,471,4712,4712052081093
34712052081100,471,4712,4712052081109
34712052081100,471,4712,4712052081109
34712052081131,471,4712,4712052081130
34712052081131,471,4712,4712052081130
34712052081148,471,4712,4712052081147
34712052081148,471,4712,4712052081147
34712052081162,471,4712,4712052081161
34712052081162,471,4712,4712052081161
34712052081179,471,4712,4712052081178
34712052081179,471,4712,4712052081178
34712052081186,471,4712,4712052081185
34712052081186,471,4712,4712052081185
34712052081216,471,4712,4712052081215
34712052081216,471,4712,4712052081215
34712052081223,471,4712,4712052081222
34712052081223,471,4712,4712052081222
34712052081247,471,4712,4712052081246
34712052081247,471,4712,4712052081246
34712052081254,471,4712,4712052081253
34712052081254,471,4712,4712052081253
34712052081261,471,4712,4712052081260
34712052081261,471,4712,4712052081260
34712052081292,471,4712,4712052081291
34712052081292,471,4712,4712052081291
34712052081322,471,4712,4712052081321
34712052081322,471,4712,4712052081321
34712052081339,471,4712,4712052081338
34712052081339,471,4712,4712052081338
34712052081346,471,4712,4712052081345
34712052081346,471,4712,4712052081345
34712052081377,471,4712,4712052081376
34712052081377,471,4712,4712052081376
34712052081384,471,4712,4712052081383
34712052081384,471,4712,4712052081383
34712052081407,471,4712,4712052081406
34712052081407,471,4712,4712052081406
34712052081414,471,4712,4712052081413
34712052081414,471,4712,4712052081413
34712052081421,471,4712,4712052081420
34712052081421,471,4712,4712052081420
34712052081490,471,4712,4712052081499
34712052081490,471,4712,4712052081499
34712052081506,471,4712,4712052081505
34712052081506,471,4712,4712052081505
34712052081582,471,4712,4712052081581
34712052081582,471,4712,4712052081581
34712052088314,471,4712,4712052088313
34712052088314,471,4712,4712052088313
34712052088352,471,4712,4712052088351
34712052088352,471,4712,4712052088351
34712052088390,471,4712,4712052088399
34712052088390,471,4712,4712052088399
34712052088437,471,4712,4712052088436
34712052088437,471,4712,4712052088436
34712052088475,471,4712,4712052088474
34712052088475,471,4712,4712052088474
34714123641756,471,4714,4714123641755
34714123641756,471,4714,4714123641755
34714123641763,471,4714,4714123641762
34714123641763,471,4714,4714123641762
34714123641770,471,4714,4714123641779
34714123641770,471,4714,4714123641779
34714123641787,471,4714,4714123641786
34714123641787,471,4714,4714123641786
34714123641794,471,4714,4714123641793
34714123641794,471,4714,4714123641793
