gtin14,jan3,jan4,jan13keta
48888893103264,888,8888,8888893103266
48888893103271,888,8888,8888893103273
48888893103288,888,8888,8888893103280
48888893103295,888,8888,8888893103297
48888893103301,888,8888,8888893103303
48888893103318,888,8888,8888893103310
48888893103325,888,8888,8888893103327
48888893103332,888,8888,8888893103334
48888893103349,888,8888,8888893103341
48888893103356,888,8888,8888893103358
48888893103363,888,8888,8888893103365
48888893103370,888,8888,8888893103372
48888893103387,888,8888,8888893103389
48888893103394,888,8888,8888893103396
48888893103400,888,8888,8888893103402
48888893103417,888,8888,8888893103419
48888893103424,888,8888,8888893103426
48888893103431,888,8888,8888893103433
