gtin14,jan3,jan4,jan13keta,indicator
17612717072067,761,7612,7612717072060,i1
17612717072074,761,7612,7612717072077,i1
17612367043301,761,7612,7612367043304,i1
17612717064635,761,7612,7612717064638,i1
17612717070698,761,7612,7612717070691,i1
17612367014127,761,7612,7612367014120,i1
17612367014226,761,7612,7612367014229,i1
17612367024751,761,7612,7612367024754,i1
17612367024768,761,7612,7612367024761,i1
17612367042670,761,7612,7612367042673,i1
17612367042694,761,7612,7612367042697,i1
17612367020531,761,7612,7612367020534,i1
17612367013755,761,7612,7612367013758,i1
17612367014219,761,7612,7612367014212,i1
17612367013762,761,7612,7612367013765,i1
17612367020296,761,7612,7612367020299,i1
17612367024775,761,7612,7612367024778,i1
17612367024782,761,7612,7612367024785,i1
17612717070711,761,7612,7612717070714,i1
17612717070728,761,7612,7612717070721,i1
17612717061788,761,7612,7612717061781,i1
17612717070674,761,7612,7612717070677,i1
17612717064260,761,7612,7612717064263,i1
17612717070629,761,7612,7612717070622,i1
17612717068497,761,7612,7612717068490,i1
17612717070681,761,7612,7612717070684,i1
17612717070759,761,7612,7612717070752,i1
17612717071145,761,7612,7612717071148,i1
17612717070704,761,7612,7612717070707,i1
17612717070605,761,7612,7612717070608,i1
17612717070780,761,7612,7612717070783,i1
17612717065809,761,7612,7612717065802,i1
