gtin14,jan3,jan4,jan13keta
44546912002700,454,4546,4546912002702
44546912002847,454,4546,4546912002849
44546912003035,454,4546,4546912003037
44546912003073,454,4546,4546912003075
44546912003134,454,4546,4546912003136
44546912003356,454,4546,4546912003358
44546912003417,454,4546,4546912003419
44546912004612,454,4546,4546912004614
44546912004681,454,4546,4546912004683
44546912005435,454,4546,4546912005437
44547319282702,454,4547,4547319282704
44546027420918,454,4546,4546027420910
44546027420918,454,4546,4546027420910
44546027420918,454,4546,4546027420910
44546027420925,454,4546,4546027420927
44546027420925,454,4546,4546027420927
44546027420925,454,4546,4546027420927
44546027420932,454,4546,4546027420934
44546027420932,454,4546,4546027420934
44546027420932,454,4546,4546027420934
44546027420949,454,4546,4546027420941
44546027420949,454,4546,4546027420941
44546027420949,454,4546,4546027420941
44546027420956,454,4546,4546027420958
44546027420956,454,4546,4546027420958
44546027420956,454,4546,4546027420958
44546027420963,454,4546,4546027420965
44546027420963,454,4546,4546027420965
44546027420963,454,4546,4546027420965
44546027420970,454,4546,4546027420972
44546027420970,454,4546,4546027420972
44546027420970,454,4546,4546027420972
44546027420987,454,4546,4546027420989
44546027420987,454,4546,4546027420989
44546027420987,454,4546,4546027420989
44546027420994,454,4546,4546027420996
44546027420994,454,4546,4546027420996
44546027420994,454,4546,4546027420996
44546027421007,454,4546,4546027421009
44546027421007,454,4546,4546027421009
44546027421007,454,4546,4546027421009
44546027421014,454,4546,4546027421016
44546027421014,454,4546,4546027421016
44546027421014,454,4546,4546027421016
44546027421021,454,4546,4546027421023
44546027421021,454,4546,4546027421023
44546027421021,454,4546,4546027421023
44546027421038,454,4546,4546027421030
44546027421038,454,4546,4546027421030
44546027421038,454,4546,4546027421030
44546027421045,454,4546,4546027421047
44546027421045,454,4546,4546027421047
44546027421045,454,4546,4546027421047
44546027421052,454,4546,4546027421054
44546027421052,454,4546,4546027421054
44546027421052,454,4546,4546027421054
44546027421069,454,4546,4546027421061
44546027421069,454,4546,4546027421061
44546027421069,454,4546,4546027421061
44546027421076,454,4546,4546027421078
44546027421076,454,4546,4546027421078
44546027421076,454,4546,4546027421078
44546027421083,454,4546,4546027421085
44546027421083,454,4546,4546027421085
44546027421083,454,4546,4546027421085
44546027421090,454,4546,4546027421092
44546027421090,454,4546,4546027421092
44546027421090,454,4546,4546027421092
44546027421106,454,4546,4546027421108
44546027421106,454,4546,4546027421108
44546027421106,454,4546,4546027421108
44546027421113,454,4546,4546027421115
44546027421113,454,4546,4546027421115
44546027421113,454,4546,4546027421115
44546027421120,454,4546,4546027421122
44546027421120,454,4546,4546027421122
44546027421120,454,4546,4546027421122
44546027421137,454,4546,4546027421139
44546027421137,454,4546,4546027421139
44546027421137,454,4546,4546027421139
44546027421144,454,4546,4546027421146
44546027421144,454,4546,4546027421146
44546027421144,454,4546,4546027421146
44546027421151,454,4546,4546027421153
44546027421151,454,4546,4546027421153
44546027421151,454,4546,4546027421153
44546027421168,454,4546,4546027421160
44546027421168,454,4546,4546027421160
44546027421168,454,4546,4546027421160
44546027421175,454,4546,4546027421177
44546027421175,454,4546,4546027421177
44546027421175,454,4546,4546027421177
44546027421182,454,4546,4546027421184
44546027421182,454,4546,4546027421184
44546027421182,454,4546,4546027421184
44546027421199,454,4546,4546027421191
44546027421199,454,4546,4546027421191
44546027421199,454,4546,4546027421191
44546027421205,454,4546,4546027421207
44546027421205,454,4546,4546027421207
44546027421205,454,4546,4546027421207
44546027421212,454,4546,4546027421214
44546027421212,454,4546,4546027421214
44546027421212,454,4546,4546027421214
44546027421229,454,4546,4546027421221
44546027421229,454,4546,4546027421221
44546027421229,454,4546,4546027421221
44546027421236,454,4546,4546027421238
44546027421236,454,4546,4546027421238
44546027421236,454,4546,4546027421238
44546027421243,454,4546,4546027421245
44546027421243,454,4546,4546027421245
44546027421243,454,4546,4546027421245
44546027421250,454,4546,4546027421252
44546027421250,454,4546,4546027421252
44546027421250,454,4546,4546027421252
44546027421267,454,4546,4546027421269
44546027421267,454,4546,4546027421269
44546027421267,454,4546,4546027421269
44546027421274,454,4546,4546027421276
44546027421274,454,4546,4546027421276
44546027421274,454,4546,4546027421276
44546027421281,454,4546,4546027421283
44546027421281,454,4546,4546027421283
44546027421281,454,4546,4546027421283
44546027421298,454,4546,4546027421290
44546027421298,454,4546,4546027421290
44546027421298,454,4546,4546027421290
44546027421304,454,4546,4546027421306
44546027421304,454,4546,4546027421306
44546027421304,454,4546,4546027421306
44546027421311,454,4546,4546027421313
44546027421311,454,4546,4546027421313
44546027421311,454,4546,4546027421313
44546027421328,454,4546,4546027421320
44546027421328,454,4546,4546027421320
44546027421328,454,4546,4546027421320
44546027421335,454,4546,4546027421337
44546027421335,454,4546,4546027421337
44546027421335,454,4546,4546027421337
44546027421342,454,4546,4546027421344
44546027421342,454,4546,4546027421344
44546027421342,454,4546,4546027421344
