gtin14,jan3,jan4,jan13
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
44500000000000,455,4550,4550000000000
