gtin14,jan3,jan4,jan13keta,indicator
00749065803507,074,0749,0749065803507,i0
00749065803552,074,0749,0749065803552,i0
00749065803606,074,0749,0749065803606,i0
00749065803651,074,0749,0749065803651,i0
00749065803705,074,0749,0749065803705,i0
00749065803750,074,0749,0749065803750,i0
00749065803804,074,0749,0749065803804,i0
00749065803859,074,0749,0749065803859,i0
00749065803903,074,0749,0749065803903,i0
00749065803958,074,0749,0749065803958,i0
00749065193608,074,0749,0749065193608,i0
00749065193653,074,0749,0749065193653,i0
00749065193707,074,0749,0749065193707,i0
00749065193851,074,0749,0749065193851,i0
00749065193905,074,0749,0749065193905,i0
00749065103607,074,0749,0749065103607,i0
00749065103652,074,0749,0749065103652,i0
00749065103706,074,0749,0749065103706,i0
00749065103751,074,0749,0749065103751,i0
00749065103805,074,0749,0749065103805,i0
00749065103850,074,0749,0749065103850,i0
00749065833559,074,0749,0749065833559,i0
00749065833603,074,0749,0749065833603,i0
00749065833658,074,0749,0749065833658,i0
00749065833702,074,0749,0749065833702,i0
00749065833757,074,0749,0749065833757,i0
00749065833801,074,0749,0749065833801,i0
00749065833856,074,0749,0749065833856,i0
00749065833900,074,0749,0749065833900,i0
00749065853328,074,0749,0749065853328,i0
00749065853380,074,0749,0749065853380,i0
00749065853403,074,0749,0749065853403,i0
00749065853441,074,0749,0749065853441,i0
00749065853465,074,0749,0749065853465,i0
00749065853502,074,0749,0749065853502,i0
00748426098941,074,0748,0748426098941,i0
00748426098958,074,0748,0748426098958,i0
00748426123971,074,0748,0748426123971,i0
00748426118151,074,0748,0748426118151,i0
00748426118144,074,0748,0748426118144,i0
