gtin14,jan3,jan4,jan13keta,indicator
00763000989668,076,0763,0763000989668,i0
00763000989675,076,0763,0763000989675,i0
00763000989705,076,0763,0763000989705,i0
00763000989699,076,0763,0763000989699,i0
00763000989682,076,0763,0763000989682,i0
00763000989651,076,0763,0763000989651,i0
00763000558802,076,0763,0763000558802,i0
00763000558796,076,0763,0763000558796,i0
00763000831516,076,0763,0763000831516,i0
00763000831523,076,0763,0763000831523,i0
00763000635114,076,0763,0763000635114,i0
00763000635121,076,0763,0763000635121,i0
00763000635138,076,0763,0763000635138,i0
00763000959876,076,0763,0763000959876,i0
00763000959883,076,0763,0763000959883,i0
00763000959890,076,0763,0763000959890,i0
00763000959906,076,0763,0763000959906,i0
00763000916398,076,0763,0763000916398,i0
00763000916404,076,0763,0763000916404,i0
00763000593285,076,0763,0763000593285,i0
00763000935504,076,0763,0763000935504,i0
00763000935511,076,0763,0763000935511,i0
00763000841508,076,0763,0763000841508,i0
00763000841515,076,0763,0763000841515,i0
00763000841522,076,0763,0763000841522,i0
00763000841539,076,0763,0763000841539,i0
00763000862886,076,0763,0763000862886,i0
00763000851583,076,0763,0763000851583,i0
00763000198855,076,0763,0763000198855,i0
00763000198862,076,0763,0763000198862,i0
00763000313289,076,0763,0763000313289,i0
00763000317515,076,0763,0763000317515,i0
00763000317522,076,0763,0763000317522,i0
00763000419295,076,0763,0763000419295,i0
00763000419301,076,0763,0763000419301,i0
00763000419318,076,0763,0763000419318,i0
00763000707965,076,0763,0763000707965,i0
00763000707958,076,0763,0763000707958,i0
00763000707941,076,0763,0763000707941,i0
00763000382957,076,0763,0763000382957,i0
00763000009168,076,0763,0763000009168,i0
00763000009175,076,0763,0763000009175,i0
00763000009182,076,0763,0763000009182,i0
00763000009199,076,0763,0763000009199,i0
00763000009205,076,0763,0763000009205,i0
00763000009212,076,0763,0763000009212,i0
00763000009229,076,0763,0763000009229,i0
00763000009236,076,0763,0763000009236,i0
00763000009243,076,0763,0763000009243,i0
00763000174132,076,0763,0763000174132,i0
00763000174149,076,0763,0763000174149,i0
00763000174156,076,0763,0763000174156,i0
00763000174163,076,0763,0763000174163,i0
00763000174170,076,0763,0763000174170,i0
00763000424060,076,0763,0763000424060,i0
00763000424077,076,0763,0763000424077,i0
00763000518660,076,0763,0763000518660,i0
00763000605582,076,0763,0763000605582,i0
00763000605599,076,0763,0763000605599,i0
00763000605605,076,0763,0763000605605,i0
00763000605612,076,0763,0763000605612,i0
00763000605629,076,0763,0763000605629,i0
00763000605636,076,0763,0763000605636,i0
00763000605643,076,0763,0763000605643,i0
00763000605650,076,0763,0763000605650,i0
00763000605667,076,0763,0763000605667,i0
00763000605674,076,0763,0763000605674,i0
00763000605681,076,0763,0763000605681,i0
00763000605698,076,0763,0763000605698,i0
00763000605704,076,0763,0763000605704,i0
00763000605711,076,0763,0763000605711,i0
00763000605728,076,0763,0763000605728,i0
00763000605735,076,0763,0763000605735,i0
00763000605742,076,0763,0763000605742,i0
00763000605759,076,0763,0763000605759,i0
00763000605766,076,0763,0763000605766,i0
00763000605773,076,0763,0763000605773,i0
00763000605780,076,0763,0763000605780,i0
00763000564414,076,0763,0763000564414,i0
00763000564421,076,0763,0763000564421,i0
00763000918835,076,0763,0763000918835,i0
00763000918842,076,0763,0763000918842,i0
00763000918859,076,0763,0763000918859,i0
00763000918866,076,0763,0763000918866,i0
00763000516444,076,0763,0763000516444,i0
00763000516451,076,0763,0763000516451,i0
00763000516468,076,0763,0763000516468,i0
00763000313296,076,0763,0763000313296,i0
00763000313302,076,0763,0763000313302,i0
00763000544034,076,0763,0763000544034,i0
00763000544041,076,0763,0763000544041,i0
00763000544058,076,0763,0763000544058,i0
00763000544065,076,0763,0763000544065,i0
00763000544072,076,0763,0763000544072,i0
00763000544089,076,0763,0763000544089,i0
00763000595968,076,0763,0763000595968,i0
00763000595975,076,0763,0763000595975,i0
00763000016029,076,0763,0763000016029,i0
00763000016036,076,0763,0763000016036,i0
00763000016043,076,0763,0763000016043,i0
00763000016050,076,0763,0763000016050,i0
00763000510978,076,0763,0763000510978,i0
00763000510985,076,0763,0763000510985,i0
00763000625139,076,0763,0763000625139,i0
00763000048389,076,0763,0763000048389,i0
00763000048402,076,0763,0763000048402,i0
00763000048426,076,0763,0763000048426,i0
00763000048464,076,0763,0763000048464,i0
00763000048396,076,0763,0763000048396,i0
00763000048419,076,0763,0763000048419,i0
00763000048457,076,0763,0763000048457,i0
00763000048471,076,0763,0763000048471,i0
00763000048501,076,0763,0763000048501,i0
00763000048563,076,0763,0763000048563,i0
00763000048532,076,0763,0763000048532,i0
00763000048570,076,0763,0763000048570,i0
00763000048587,076,0763,0763000048587,i0
00763000048600,076,0763,0763000048600,i0
00763000048624,076,0763,0763000048624,i0
00763000048648,076,0763,0763000048648,i0
00763000048617,076,0763,0763000048617,i0
00763000048631,076,0763,0763000048631,i0
00763000048679,076,0763,0763000048679,i0
00763000048693,076,0763,0763000048693,i0
00763000048730,076,0763,0763000048730,i0
00763000048433,076,0763,0763000048433,i0
00763000048488,076,0763,0763000048488,i0
00763000048525,076,0763,0763000048525,i0
00763000048495,076,0763,0763000048495,i0
00763000048709,076,0763,0763000048709,i0
00763000048518,076,0763,0763000048518,i0
00763000048686,076,0763,0763000048686,i0
00763000048556,076,0763,0763000048556,i0
