gtin14,jan3,jan4,jan13keta,indicator
28935066808177,893,8935,8935066808173,i2
28935066865088,893,8935,8935066865084,i2
28935066860007,893,8935,8935066860003,i2
28935066860014,893,8935,8935066860010,i2
28935066860021,893,8935,8935066860027,i2
28935066860038,893,8935,8935066860034,i2
28935066860045,893,8935,8935066860041,i2
28935066860052,893,8935,8935066860058,i2
28935066860069,893,8935,8935066860065,i2
28935066860076,893,8935,8935066860072,i2
28935066860083,893,8935,8935066860089,i2
28935066865095,893,8935,8935066865091,i2
28935066860090,893,8935,8935066860096,i2
28935066860106,893,8935,8935066860102,i2
28935066860113,893,8935,8935066860119,i2
28935066860120,893,8935,8935066860126,i2
28935066860137,893,8935,8935066860133,i2
28935066860144,893,8935,8935066860140,i2
28935066860151,893,8935,8935066860157,i2
28935066860168,893,8935,8935066860164,i2
28935066860175,893,8935,8935066860171,i2
28935066860182,893,8935,8935066860188,i2
28935066860199,893,8935,8935066860195,i2
28935066860205,893,8935,8935066860201,i2
28935066860212,893,8935,8935066860218,i2
28935066860229,893,8935,8935066860225,i2
28935066860236,893,8935,8935066860232,i2
28935066860243,893,8935,8935066860249,i2
28935066860250,893,8935,8935066860256,i2
28935066860267,893,8935,8935066860263,i2
28935066865156,893,8935,8935066865152,i2
28935066860274,893,8935,8935066860270,i2
28935066865330,893,8935,8935066865336,i2
28935066860281,893,8935,8935066860287,i2
28935066860298,893,8935,8935066860294,i2
28935066860304,893,8935,8935066860300,i2
28935066860311,893,8935,8935066860317,i2
28935066860328,893,8935,8935066860324,i2
28935066860335,893,8935,8935066860331,i2
28935066860342,893,8935,8935066860348,i2
28935066860359,893,8935,8935066860355,i2
28935066860366,893,8935,8935066860362,i2
28935066860373,893,8935,8935066860379,i2
28935066860380,893,8935,8935066860386,i2
28935066860397,893,8935,8935066860393,i2
28935066860403,893,8935,8935066860409,i2
28935066860410,893,8935,8935066860416,i2
28935066860427,893,8935,8935066860423,i2
28935066863589,893,8935,8935066863585,i2
28935066860434,893,8935,8935066860430,i2
28935066860441,893,8935,8935066860447,i2
28935066860458,893,8935,8935066860454,i2
28935066860465,893,8935,8935066860461,i2
28935066865057,893,8935,8935066865053,i2
28935066860472,893,8935,8935066860478,i2
28935066860489,893,8935,8935066860485,i2
28935066860496,893,8935,8935066860492,i2
28935066860502,893,8935,8935066860508,i2
28935066860519,893,8935,8935066860515,i2
28935066860526,893,8935,8935066860522,i2
28935066860533,893,8935,8935066860539,i2
28935066860540,893,8935,8935066860546,i2
28935066860557,893,8935,8935066860553,i2
28935066860564,893,8935,8935066860560,i2
28935066860571,893,8935,8935066860577,i2
28935066860588,893,8935,8935066860584,i2
28935066860595,893,8935,8935066860591,i2
28935066860601,893,8935,8935066860607,i2
28935066860618,893,8935,8935066860614,i2
28935066860625,893,8935,8935066860621,i2
28935066860632,893,8935,8935066860638,i2
28935066860649,893,8935,8935066860645,i2
28935066865255,893,8935,8935066865251,i2
28935066860656,893,8935,8935066860652,i2
28935066865323,893,8935,8935066865329,i2
28935066865309,893,8935,8935066865305,i2
28935066865385,893,8935,8935066865381,i2
28935066865392,893,8935,8935066865398,i2
28935066860663,893,8935,8935066860669,i2
28935066865439,893,8935,8935066865435,i2
28935066860670,893,8935,8935066860676,i2
28935066865354,893,8935,8935066865350,i2
28935066860687,893,8935,8935066860683,i2
28935066860694,893,8935,8935066860690,i2
28935066860700,893,8935,8935066860706,i2
28935066860717,893,8935,8935066860713,i2
28935066860724,893,8935,8935066860720,i2
28935066860731,893,8935,8935066860737,i2
28935066860748,893,8935,8935066860744,i2
28935066865316,893,8935,8935066865312,i2
28935066860755,893,8935,8935066860751,i2
28935066860762,893,8935,8935066860768,i2
28935066860779,893,8935,8935066860775,i2
28935066860786,893,8935,8935066860782,i2
28935066860793,893,8935,8935066860799,i2
28935066860809,893,8935,8935066860805,i2
