gtin14,jan3,jan4,jan13keta
90813185004533,081,0813,0813185004530
90813185004540,081,0813,0813185004547
90813185004557,081,0813,0813185004554
90813185004564,081,0813,0813185004561
90813185004571,081,0813,0813185004578
90813185004588,081,0813,0813185004585
90813185004595,081,0813,0813185004592
90813185004601,081,0813,0813185004608
90813185004618,081,0813,0813185004615
90813185004625,081,0813,0813185004622
90813185004632,081,0813,0813185004639
90813185004649,081,0813,0813185004646
90813185004656,081,0813,0813185004653
90813185004663,081,0813,0813185004660
90813185004670,081,0813,0813185004677
90813185004687,081,0813,0813185004684
90813185004694,081,0813,0813185004691
90813185004700,081,0813,0813185004707
90813185004717,081,0813,0813185004714
90813185004724,081,0813,0813185004721
90813185004731,081,0813,0813185004738
90813185004748,081,0813,0813185004745
90813185004755,081,0813,0813185004752
90813185004762,081,0813,0813185004769
90813185004779,081,0813,0813185004776
90813185004786,081,0813,0813185004783
90813185004793,081,0813,0813185004790
90813185004809,081,0813,0813185004806
90813185004816,081,0813,0813185004813
90813185004823,081,0813,0813185004820
90813185004830,081,0813,0813185004837
90813185004847,081,0813,0813185004844
90813185004854,081,0813,0813185004851
90813185004861,081,0813,0813185004868
90813185004878,081,0813,0813185004875
90813185004885,081,0813,0813185004882
90813185004892,081,0813,0813185004899
90813185004908,081,0813,0813185004905
90813185004915,081,0813,0813185004912
90813185004922,081,0813,0813185004929
90813185004939,081,0813,0813185004936
90813185004946,081,0813,0813185004943
90813185004953,081,0813,0813185004950
90813185004960,081,0813,0813185004967
90813185004977,081,0813,0813185004974
90813185004984,081,0813,0813185004981
90813185004991,081,0813,0813185004998
90813185005004,081,0813,0813185005001
90813185005011,081,0813,0813185005018
90813185005028,081,0813,0813185005025
90813185005035,081,0813,0813185005032
