gtin14,jan3,jan4,jan13keta
90848782000237,084,0848,0848782000234
90848782000237,084,0848,0848782000234
90848782000244,084,0848,0848782000241
90848782000244,084,0848,0848782000241
90848782000251,084,0848,0848782000258
90848782000251,084,0848,0848782000258
90848782000268,084,0848,0848782000265
90848782000268,084,0848,0848782000265
90848782000275,084,0848,0848782000272
90848782000275,084,0848,0848782000272
90848782000282,084,0848,0848782000289
90848782000282,084,0848,0848782000289
90848782000305,084,0848,0848782000302
90848782000305,084,0848,0848782000302
90848782000329,084,0848,0848782000326
90848782000329,084,0848,0848782000326
90848782000336,084,0848,0848782000333
90848782000336,084,0848,0848782000333
90848782000343,084,0848,0848782000340
90848782000343,084,0848,0848782000340
90848782000428,084,0848,0848782000425
90848782000428,084,0848,0848782000425
90848782001326,084,0848,0848782001323
90848782001326,084,0848,0848782001323
90848782004877,084,0848,0848782004874
90848782004877,084,0848,0848782004874
