gtin14,jan3,jan4,jan13keta,indicator
00085412083278,498,4987,4987996000176,i0
00085412083285,498,4987,4987996000190,i0
00085412092706,498,4987,4987996000213,i0
00085412083292,498,4987,4987996000138,i0
00085412083193,498,4987,4987996000152,i0
00085412083209,498,4987,4987996000237,i0
00085412487960,498,4987,4987996000251,i0
00080196302188,008,0080,0080196302188,i0
00080196302195,008,0080,0080196302195,i0
00080196302201,008,0080,0080196302201,i0
00080196302249,008,0080,0080196302249,i0
00080196302256,008,0080,0080196302256,i0
00085412000978,498,4987,4987996000077,i0
00085412001067,498,4987,4987996000114,i0
00085412001050,498,4987,4987996000091,i0
00080196714172,008,0080,0080196714172,i0
00080196714189,008,0080,0080196714189,i0
00080196714196,008,0080,0080196714196,i0
00080196840550,008,0080,0080196840550,i0
00080196840567,008,0080,0080196840567,i0
00080196840574,008,0080,0080196840574,i0
00080196840581,008,0080,0080196840581,i0
00080196854076,008,0080,0080196854076,i0
00080196854083,008,0080,0080196854083,i0
00080196854090,008,0080,0080196854090,i0
00080196854120,008,0080,0080196854120,i0
00080196854137,008,0080,0080196854137,i0
00080196994796,008,0080,0080196994796,i0
00080196994802,008,0080,0080196994802,i0
00080196994819,008,0080,0080196994819,i0
00080196994826,008,0080,0080196994826,i0
00080196995991,008,0080,0080196995991,i0
00080196996004,008,0080,0080196996004,i0
00080196997483,008,0080,0080196997483,i0
00080196997490,008,0080,0080196997490,i0
00080196997599,008,0080,0080196997599,i0
00080196840604,008,0080,0080196840604,i0
00085412639642,498,4987,4987996000299,i0
00085412639635,498,4987,4987996000275,i0
00080196691701,008,0080,0080196691701,i0
00080196691923,008,0080,0080196691923,i0
00080196691855,008,0080,0080196691855,i0
00080196691954,008,0080,0080196691954,i0
00080196691909,008,0080,0080196691909,i0
00080196764917,008,0080,0080196764917,i0
