gtin14,jan3,jan4,jan13
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,403,4030,4030000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
24000000000000,405,4050,4050000000000
